Track,for,Harvey,2011,,
8/19/2011,18:23:34,15.981,N,83.908,W
8/19/2011,18:25:34,15.981,N,83.911,W
8/19/2011,18:27:34,15.981,N,83.915,W
8/19/2011,18:29:35,15.981,N,83.919,W
8/19/2011,18:31:35,15.981,N,83.922,W
8/19/2011,18:33:35,15.981,N,83.926,W
8/19/2011,18:35:35,15.98,N,83.93,W
8/19/2011,18:37:34,15.98,N,83.933,W
8/19/2011,18:39:34,15.98,N,83.937,W
8/19/2011,18:41:34,15.98,N,83.941,W
8/19/2011,18:43:34,15.98,N,83.944,W
8/19/2011,18:45:35,15.98,N,83.948,W
8/19/2011,18:47:35,15.98,N,83.952,W
8/19/2011,18:49:35,15.98,N,83.955,W
8/19/2011,18:51:34,15.98,N,83.959,W
8/19/2011,18:53:34,15.98,N,83.963,W
8/19/2011,18:55:34,15.98,N,83.966,W
8/19/2011,18:57:34,15.98,N,83.97,W
8/19/2011,18:59:35,15.979,N,83.974,W
8/19/2011,19:01:35,15.979,N,83.978,W
8/19/2011,19:03:35,15.979,N,83.981,W
8/19/2011,19:05:35,15.979,N,83.985,W
8/19/2011,19:07:34,15.979,N,83.989,W
8/19/2011,19:09:34,15.979,N,83.993,W
8/19/2011,19:11:34,15.979,N,83.996,W
8/19/2011,19:13:34,15.979,N,84,W
8/19/2011,19:15:35,15.98,N,84.004,W
8/19/2011,19:17:35,15.98,N,84.008,W
8/19/2011,19:19:35,15.98,N,84.012,W
8/19/2011,19:21:34,15.98,N,84.015,W
8/19/2011,19:23:34,15.98,N,84.019,W
8/19/2011,19:25:34,15.98,N,84.023,W
8/19/2011,19:27:34,15.98,N,84.027,W
8/19/2011,19:29:35,15.98,N,84.031,W
8/19/2011,19:31:35,15.98,N,84.035,W
8/19/2011,19:33:35,15.98,N,84.039,W
8/19/2011,19:35:35,15.98,N,84.043,W
8/19/2011,19:37:34,15.981,N,84.047,W
8/19/2011,19:39:34,15.981,N,84.051,W
8/19/2011,19:41:34,15.981,N,84.054,W
8/19/2011,19:43:34,15.981,N,84.058,W
8/19/2011,19:45:35,15.981,N,84.062,W
8/19/2011,19:47:35,15.981,N,84.066,W
8/19/2011,19:49:35,15.982,N,84.07,W
8/19/2011,19:51:34,15.982,N,84.074,W
8/19/2011,19:53:34,15.982,N,84.078,W
8/19/2011,19:55:34,15.982,N,84.082,W
8/19/2011,19:57:34,15.983,N,84.086,W
8/19/2011,19:59:35,15.983,N,84.09,W
8/19/2011,20:01:35,15.983,N,84.095,W
8/19/2011,20:03:35,15.983,N,84.099,W
8/19/2011,20:05:35,15.984,N,84.103,W
8/19/2011,20:07:34,15.984,N,84.107,W
8/19/2011,20:09:34,15.984,N,84.111,W
8/19/2011,20:11:34,15.985,N,84.115,W
8/19/2011,20:13:34,15.985,N,84.119,W
8/19/2011,20:15:35,15.985,N,84.123,W
8/19/2011,20:17:35,15.986,N,84.128,W
8/19/2011,20:19:35,15.986,N,84.132,W
8/19/2011,20:21:34,15.987,N,84.136,W
8/19/2011,20:23:34,15.987,N,84.14,W
8/19/2011,20:25:34,15.987,N,84.144,W
8/19/2011,20:27:34,15.988,N,84.149,W
8/19/2011,20:29:35,15.988,N,84.153,W
8/19/2011,20:31:35,15.989,N,84.157,W
8/19/2011,20:33:35,15.989,N,84.161,W
8/19/2011,20:35:35,15.99,N,84.166,W
8/19/2011,20:37:34,15.99,N,84.17,W
8/19/2011,20:39:34,15.991,N,84.174,W
8/19/2011,20:41:34,15.991,N,84.179,W
8/19/2011,20:43:34,15.992,N,84.183,W
8/19/2011,20:45:35,15.992,N,84.188,W
8/19/2011,20:47:35,15.993,N,84.192,W
8/19/2011,20:49:35,15.993,N,84.196,W
8/19/2011,20:51:34,15.994,N,84.201,W
8/19/2011,20:53:34,15.994,N,84.205,W
8/19/2011,20:55:34,15.995,N,84.21,W
8/19/2011,20:57:34,15.996,N,84.214,W
8/19/2011,20:59:35,15.996,N,84.219,W
8/19/2011,21:01:35,15.997,N,84.223,W
8/19/2011,21:03:35,15.998,N,84.228,W
8/19/2011,21:05:35,15.998,N,84.232,W
8/19/2011,21:07:34,15.999,N,84.237,W
8/19/2011,21:09:34,16,N,84.241,W
8/19/2011,21:11:34,16,N,84.246,W
8/19/2011,21:13:34,16.001,N,84.25,W
8/19/2011,21:15:35,16.002,N,84.255,W
8/19/2011,21:17:35,16.002,N,84.26,W
8/19/2011,21:19:35,16.003,N,84.264,W
8/19/2011,21:21:34,16.004,N,84.269,W
8/19/2011,21:23:34,16.005,N,84.274,W
8/19/2011,21:25:34,16.005,N,84.278,W
8/19/2011,21:27:34,16.006,N,84.283,W
8/19/2011,21:29:35,16.007,N,84.288,W
8/19/2011,21:31:35,16.008,N,84.292,W
8/19/2011,21:33:35,16.009,N,84.297,W
8/19/2011,21:35:35,16.01,N,84.302,W
8/19/2011,21:37:34,16.01,N,84.307,W
8/19/2011,21:39:34,16.011,N,84.311,W
8/19/2011,21:41:34,16.012,N,84.316,W
8/19/2011,21:43:34,16.013,N,84.321,W
8/19/2011,21:45:35,16.014,N,84.326,W
8/19/2011,21:47:35,16.015,N,84.331,W
8/19/2011,21:49:35,16.016,N,84.335,W
8/19/2011,21:51:34,16.017,N,84.34,W
8/19/2011,21:53:34,16.017,N,84.345,W
8/19/2011,21:55:34,16.018,N,84.35,W
8/19/2011,21:57:34,16.019,N,84.355,W
8/19/2011,21:59:35,16.02,N,84.36,W
8/19/2011,22:01:35,16.021,N,84.365,W
8/19/2011,22:03:35,16.022,N,84.37,W
8/19/2011,22:05:35,16.023,N,84.374,W
8/19/2011,22:07:34,16.024,N,84.379,W
8/19/2011,22:09:34,16.025,N,84.384,W
8/19/2011,22:11:34,16.026,N,84.389,W
8/19/2011,22:13:34,16.027,N,84.394,W
8/19/2011,22:15:35,16.028,N,84.399,W
8/19/2011,22:17:35,16.029,N,84.404,W
8/19/2011,22:19:35,16.03,N,84.409,W
8/19/2011,22:21:34,16.031,N,84.414,W
8/19/2011,22:23:34,16.032,N,84.419,W
8/19/2011,22:25:34,16.033,N,84.424,W
8/19/2011,22:27:34,16.034,N,84.429,W
8/19/2011,22:29:35,16.035,N,84.434,W
8/19/2011,22:31:35,16.037,N,84.439,W
8/19/2011,22:33:35,16.038,N,84.444,W
8/19/2011,22:35:35,16.039,N,84.449,W
8/19/2011,22:37:34,16.04,N,84.455,W
8/19/2011,22:39:34,16.041,N,84.46,W
8/19/2011,22:41:34,16.042,N,84.465,W
8/19/2011,22:43:34,16.043,N,84.47,W
8/19/2011,22:45:35,16.044,N,84.475,W
8/19/2011,22:47:35,16.045,N,84.48,W
8/19/2011,22:49:35,16.047,N,84.485,W
8/19/2011,22:51:34,16.048,N,84.49,W
8/19/2011,22:53:34,16.049,N,84.495,W
8/19/2011,22:55:34,16.05,N,84.501,W
8/19/2011,22:57:34,16.051,N,84.506,W
8/19/2011,22:59:35,16.052,N,84.511,W
8/19/2011,23:01:35,16.053,N,84.516,W
8/19/2011,23:03:35,16.055,N,84.521,W
8/19/2011,23:05:35,16.056,N,84.526,W
8/19/2011,23:07:34,16.057,N,84.532,W
8/19/2011,23:09:34,16.058,N,84.537,W
8/19/2011,23:11:34,16.059,N,84.542,W
8/19/2011,23:13:34,16.061,N,84.547,W
8/19/2011,23:15:35,16.062,N,84.552,W
8/19/2011,23:17:35,16.063,N,84.558,W
8/19/2011,23:19:35,16.064,N,84.563,W
8/19/2011,23:21:34,16.065,N,84.568,W
8/19/2011,23:23:34,16.067,N,84.573,W
8/19/2011,23:25:34,16.068,N,84.579,W
8/19/2011,23:27:17,16.069,N,84.583,W
8/19/2011,23:29:17,16.07,N,84.587,W
8/19/2011,23:31:17,16.071,N,84.591,W
8/19/2011,23:33:16,16.072,N,84.595,W
8/19/2011,23:35:16,16.073,N,84.599,W
8/19/2011,23:37:16,16.074,N,84.603,W
8/19/2011,23:39:17,16.076,N,84.608,W
8/19/2011,23:41:17,16.077,N,84.612,W
8/19/2011,23:43:17,16.078,N,84.617,W
8/19/2011,23:45:17,16.079,N,84.621,W
8/19/2011,23:47:16,16.08,N,84.626,W
8/19/2011,23:49:16,16.081,N,84.631,W
8/19/2011,23:51:16,16.083,N,84.636,W
8/19/2011,23:53:16,16.084,N,84.641,W
8/19/2011,23:55:17,16.085,N,84.646,W
8/19/2011,23:57:17,16.086,N,84.651,W
8/19/2011,23:59:17,16.088,N,84.656,W
8/20/2011,0:01:17,16.089,N,84.661,W
8/20/2011,0:03:16,16.09,N,84.667,W
8/20/2011,0:05:16,16.092,N,84.672,W
8/20/2011,0:07:16,16.093,N,84.678,W
8/20/2011,0:09:17,16.094,N,84.683,W
8/20/2011,0:11:17,16.096,N,84.689,W
8/20/2011,0:13:17,16.097,N,84.694,W
8/20/2011,0:15:17,16.098,N,84.7,W
8/20/2011,0:17:16,16.1,N,84.706,W
8/20/2011,0:19:16,16.101,N,84.712,W
8/20/2011,0:21:16,16.102,N,84.718,W
8/20/2011,0:23:16,16.104,N,84.724,W
8/20/2011,0:25:17,16.105,N,84.73,W
8/20/2011,0:27:17,16.107,N,84.736,W
8/20/2011,0:29:17,16.108,N,84.742,W
8/20/2011,0:31:17,16.109,N,84.748,W
8/20/2011,0:33:16,16.111,N,84.754,W
8/20/2011,0:35:16,16.112,N,84.761,W
8/20/2011,0:37:16,16.114,N,84.767,W
8/20/2011,0:39:17,16.115,N,84.773,W
8/20/2011,0:40:23,16.116,N,84.777,W
8/20/2011,0:42:23,16.117,N,84.783,W
8/20/2011,0:44:24,16.119,N,84.789,W
8/20/2011,0:46:24,16.12,N,84.795,W
8/20/2011,0:48:24,16.122,N,84.801,W
8/20/2011,0:50:24,16.123,N,84.807,W
8/20/2011,0:52:23,16.124,N,84.813,W
8/20/2011,0:54:23,16.126,N,84.82,W
8/20/2011,0:56:23,16.127,N,84.826,W
8/20/2011,0:58:23,16.129,N,84.833,W
8/20/2011,1:00:24,16.13,N,84.839,W
8/20/2011,1:02:24,16.132,N,84.846,W
8/20/2011,1:04:24,16.133,N,84.852,W
8/20/2011,1:06:23,16.135,N,84.859,W
8/20/2011,1:08:23,16.136,N,84.866,W
8/20/2011,1:10:23,16.138,N,84.872,W
8/20/2011,1:12:23,16.139,N,84.879,W
8/20/2011,1:14:24,16.141,N,84.886,W
8/20/2011,1:16:24,16.142,N,84.893,W
8/20/2011,1:18:24,16.144,N,84.9,W
8/20/2011,1:20:24,16.146,N,84.908,W
8/20/2011,1:22:23,16.147,N,84.915,W
8/20/2011,1:24:23,16.149,N,84.922,W
8/20/2011,1:26:23,16.15,N,84.93,W
8/20/2011,1:28:23,16.152,N,84.937,W
8/20/2011,1:30:24,16.154,N,84.945,W
8/20/2011,1:32:24,16.155,N,84.952,W
8/20/2011,1:34:24,16.157,N,84.96,W
8/20/2011,1:36:23,16.159,N,84.968,W
8/20/2011,1:37:54,16.16,N,84.974,W
8/20/2011,1:39:55,16.162,N,84.981,W
8/20/2011,1:41:55,16.163,N,84.988,W
8/20/2011,1:43:55,16.165,N,84.995,W
8/20/2011,1:45:55,16.166,N,85.001,W
8/20/2011,1:47:54,16.168,N,85.008,W
8/20/2011,1:49:54,16.169,N,85.015,W
8/20/2011,1:51:54,16.171,N,85.022,W
8/20/2011,1:53:55,16.172,N,85.029,W
8/20/2011,1:55:55,16.174,N,85.036,W
8/20/2011,1:57:55,16.176,N,85.043,W
8/20/2011,1:59:55,16.177,N,85.049,W
8/20/2011,2:01:54,16.179,N,85.056,W
8/20/2011,2:03:54,16.18,N,85.063,W
8/20/2011,2:05:54,16.182,N,85.07,W
8/20/2011,2:07:54,16.184,N,85.077,W
8/20/2011,2:09:55,16.185,N,85.084,W
8/20/2011,2:11:55,16.187,N,85.09,W
8/20/2011,2:13:55,16.188,N,85.097,W
8/20/2011,2:15:55,16.19,N,85.104,W
8/20/2011,2:17:54,16.192,N,85.111,W
8/20/2011,2:19:54,16.193,N,85.118,W
8/20/2011,2:21:54,16.195,N,85.125,W
8/20/2011,2:23:55,16.196,N,85.132,W
8/20/2011,2:25:55,16.198,N,85.138,W
8/20/2011,2:27:55,16.2,N,85.145,W
8/20/2011,2:29:55,16.201,N,85.152,W
8/20/2011,2:31:54,16.203,N,85.159,W
8/20/2011,2:33:54,16.205,N,85.166,W
8/20/2011,2:35:54,16.206,N,85.173,W
8/20/2011,2:37:54,16.208,N,85.18,W
8/20/2011,2:39:55,16.209,N,85.186,W
8/20/2011,2:41:55,16.211,N,85.193,W
8/20/2011,2:43:55,16.213,N,85.2,W
8/20/2011,2:45:55,16.214,N,85.207,W
8/20/2011,2:47:54,16.216,N,85.214,W
8/20/2011,2:49:54,16.218,N,85.221,W
8/20/2011,2:51:54,16.219,N,85.228,W
8/20/2011,2:53:55,16.221,N,85.234,W
8/20/2011,2:55:55,16.223,N,85.241,W
8/20/2011,2:57:55,16.224,N,85.248,W
8/20/2011,2:59:55,16.226,N,85.255,W
8/20/2011,3:01:54,16.228,N,85.262,W
8/20/2011,3:03:54,16.23,N,85.269,W
8/20/2011,3:05:54,16.231,N,85.275,W
8/20/2011,3:07:54,16.233,N,85.282,W
8/20/2011,3:09:55,16.235,N,85.289,W
8/20/2011,3:11:55,16.236,N,85.296,W
8/20/2011,3:13:55,16.238,N,85.303,W
8/20/2011,3:15:55,16.24,N,85.31,W
8/20/2011,3:17:54,16.242,N,85.317,W
8/20/2011,3:19:54,16.243,N,85.323,W
8/20/2011,3:21:54,16.245,N,85.33,W
8/20/2011,3:23:55,16.247,N,85.337,W
8/20/2011,3:25:55,16.249,N,85.344,W
8/20/2011,3:27:55,16.25,N,85.351,W
8/20/2011,3:29:55,16.252,N,85.358,W
8/20/2011,3:31:54,16.254,N,85.365,W
8/20/2011,3:33:54,16.256,N,85.371,W
8/20/2011,3:35:54,16.258,N,85.378,W
8/20/2011,3:37:54,16.259,N,85.385,W
8/20/2011,3:39:55,16.261,N,85.392,W
8/20/2011,3:41:55,16.263,N,85.399,W
8/20/2011,3:43:55,16.265,N,85.406,W
8/20/2011,3:45:55,16.267,N,85.412,W
8/20/2011,3:47:54,16.269,N,85.419,W
8/20/2011,3:49:54,16.27,N,85.426,W
8/20/2011,3:51:54,16.272,N,85.433,W
8/20/2011,3:53:55,16.274,N,85.44,W
8/20/2011,3:55:55,16.276,N,85.447,W
8/20/2011,3:57:55,16.278,N,85.454,W
8/20/2011,3:59:55,16.28,N,85.46,W
8/20/2011,4:01:54,16.282,N,85.467,W
8/20/2011,4:03:54,16.284,N,85.474,W
8/20/2011,4:05:54,16.285,N,85.481,W
8/20/2011,4:07:54,16.287,N,85.488,W
8/20/2011,4:09:55,16.289,N,85.495,W
8/20/2011,4:11:55,16.291,N,85.502,W
8/20/2011,4:13:55,16.293,N,85.508,W
8/20/2011,4:15:55,16.295,N,85.515,W
8/20/2011,4:17:54,16.297,N,85.522,W
8/20/2011,4:19:54,16.299,N,85.529,W
8/20/2011,4:21:54,16.301,N,85.536,W
8/20/2011,4:23:55,16.303,N,85.543,W
8/20/2011,4:25:55,16.305,N,85.549,W
8/20/2011,4:27:55,16.307,N,85.556,W
8/20/2011,4:29:55,16.309,N,85.563,W
8/20/2011,4:31:54,16.311,N,85.57,W
8/20/2011,4:33:54,16.313,N,85.577,W
8/20/2011,4:35:54,16.315,N,85.584,W
8/20/2011,4:37:54,16.317,N,85.591,W
8/20/2011,4:39:55,16.319,N,85.597,W
8/20/2011,4:41:55,16.321,N,85.604,W
8/20/2011,4:43:55,16.323,N,85.611,W
8/20/2011,4:45:55,16.325,N,85.618,W
8/20/2011,4:47:54,16.327,N,85.625,W
8/20/2011,4:49:54,16.329,N,85.632,W
8/20/2011,4:51:54,16.331,N,85.639,W
8/20/2011,4:53:55,16.334,N,85.645,W
8/20/2011,4:55:55,16.336,N,85.652,W
8/20/2011,4:57:55,16.338,N,85.659,W
8/20/2011,4:59:55,16.34,N,85.666,W
8/20/2011,5:01:54,16.342,N,85.673,W
8/20/2011,5:03:54,16.344,N,85.68,W
8/20/2011,5:05:54,16.346,N,85.686,W
8/20/2011,5:07:54,16.348,N,85.693,W
8/20/2011,5:09:55,16.351,N,85.7,W
8/20/2011,5:11:55,16.353,N,85.707,W
8/20/2011,5:13:55,16.355,N,85.714,W
8/20/2011,5:15:55,16.357,N,85.721,W
8/20/2011,5:17:54,16.359,N,85.728,W
8/20/2011,5:19:54,16.362,N,85.734,W
8/20/2011,5:21:54,16.364,N,85.741,W
8/20/2011,5:23:55,16.366,N,85.748,W
8/20/2011,5:25:55,16.368,N,85.755,W
8/20/2011,5:27:55,16.37,N,85.762,W
8/20/2011,5:29:55,16.373,N,85.769,W
8/20/2011,5:31:54,16.375,N,85.775,W
8/20/2011,5:33:54,16.377,N,85.782,W
8/20/2011,5:35:54,16.379,N,85.789,W
8/20/2011,5:37:54,16.382,N,85.796,W
8/20/2011,5:39:55,16.384,N,85.803,W
8/20/2011,5:41:55,16.386,N,85.81,W
8/20/2011,5:43:55,16.388,N,85.816,W
8/20/2011,5:45:55,16.391,N,85.823,W
8/20/2011,5:47:54,16.393,N,85.83,W
8/20/2011,5:49:54,16.395,N,85.837,W
8/20/2011,5:51:54,16.397,N,85.844,W
8/20/2011,5:53:55,16.4,N,85.85,W
8/20/2011,5:55:55,16.402,N,85.857,W
8/20/2011,5:57:55,16.404,N,85.864,W
8/20/2011,5:59:55,16.406,N,85.871,W
8/20/2011,6:01:54,16.409,N,85.878,W
8/20/2011,6:03:54,16.411,N,85.885,W
8/20/2011,6:05:54,16.413,N,85.891,W
8/20/2011,6:07:54,16.416,N,85.898,W
8/20/2011,6:09:55,16.418,N,85.905,W
8/20/2011,6:11:55,16.42,N,85.912,W
8/20/2011,6:13:55,16.422,N,85.919,W
8/20/2011,6:15:55,16.425,N,85.925,W
8/20/2011,6:17:54,16.427,N,85.932,W
8/20/2011,6:19:54,16.429,N,85.939,W
8/20/2011,6:21:54,16.432,N,85.946,W
8/20/2011,6:23:55,16.434,N,85.952,W
8/20/2011,6:25:55,16.436,N,85.959,W
8/20/2011,6:27:55,16.438,N,85.966,W
8/20/2011,6:29:55,16.441,N,85.973,W
8/20/2011,6:31:54,16.443,N,85.98,W
8/20/2011,6:33:54,16.445,N,85.986,W
8/20/2011,6:35:54,16.447,N,85.993,W
8/20/2011,6:37:54,16.45,N,86,W
8/20/2011,6:39:55,16.452,N,86.007,W
8/20/2011,6:41:55,16.454,N,86.013,W
8/20/2011,6:43:55,16.457,N,86.02,W
8/20/2011,6:45:55,16.459,N,86.027,W
8/20/2011,6:47:54,16.461,N,86.034,W
8/20/2011,6:49:54,16.463,N,86.04,W
8/20/2011,6:51:54,16.466,N,86.047,W
8/20/2011,6:53:55,16.468,N,86.054,W
8/20/2011,6:55:55,16.47,N,86.06,W
8/20/2011,6:57:55,16.472,N,86.067,W
8/20/2011,6:59:55,16.474,N,86.074,W
8/20/2011,7:01:54,16.477,N,86.081,W
8/20/2011,7:03:54,16.479,N,86.087,W
8/20/2011,7:05:54,16.481,N,86.094,W
8/20/2011,7:07:54,16.483,N,86.101,W
8/20/2011,7:09:55,16.485,N,86.107,W
8/20/2011,7:11:55,16.488,N,86.114,W
8/20/2011,7:13:55,16.49,N,86.121,W
8/20/2011,7:15:55,16.492,N,86.128,W
8/20/2011,7:17:54,16.494,N,86.134,W
8/20/2011,7:19:54,16.496,N,86.141,W
8/20/2011,7:21:54,16.499,N,86.148,W
8/20/2011,7:23:55,16.501,N,86.154,W
8/20/2011,7:25:55,16.503,N,86.161,W
8/20/2011,7:27:55,16.505,N,86.168,W
8/20/2011,7:29:55,16.507,N,86.174,W
8/20/2011,7:31:54,16.509,N,86.181,W
8/20/2011,7:33:54,16.511,N,86.187,W
8/20/2011,7:35:54,16.513,N,86.194,W
8/20/2011,7:37:54,16.516,N,86.201,W
8/20/2011,7:39:55,16.518,N,86.207,W
8/20/2011,7:41:55,16.52,N,86.214,W
8/20/2011,7:43:55,16.522,N,86.221,W
8/20/2011,7:45:55,16.524,N,86.227,W
8/20/2011,7:47:54,16.526,N,86.234,W
8/20/2011,7:49:54,16.528,N,86.24,W
8/20/2011,7:51:54,16.53,N,86.247,W
8/20/2011,7:53:55,16.532,N,86.254,W
8/20/2011,7:55:55,16.534,N,86.26,W
8/20/2011,7:57:55,16.536,N,86.267,W
8/20/2011,7:59:55,16.538,N,86.273,W
8/20/2011,8:01:54,16.54,N,86.28,W
8/20/2011,8:03:54,16.542,N,86.286,W
8/20/2011,8:05:54,16.544,N,86.293,W
8/20/2011,8:07:54,16.546,N,86.3,W
8/20/2011,8:09:55,16.548,N,86.306,W
8/20/2011,8:11:55,16.55,N,86.313,W
8/20/2011,8:13:55,16.552,N,86.319,W
8/20/2011,8:15:55,16.554,N,86.326,W
8/20/2011,8:17:54,16.555,N,86.332,W
8/20/2011,8:19:54,16.557,N,86.339,W
8/20/2011,8:21:54,16.559,N,86.345,W
8/20/2011,8:23:55,16.561,N,86.352,W
8/20/2011,8:25:55,16.563,N,86.358,W
8/20/2011,8:27:55,16.565,N,86.365,W
8/20/2011,8:29:55,16.566,N,86.371,W
8/20/2011,8:31:54,16.568,N,86.378,W
8/20/2011,8:33:54,16.57,N,86.384,W
8/20/2011,8:35:54,16.572,N,86.391,W
8/20/2011,8:37:54,16.573,N,86.397,W
8/20/2011,8:39:55,16.575,N,86.404,W
8/20/2011,8:41:55,16.577,N,86.41,W
8/20/2011,8:43:55,16.579,N,86.416,W
8/20/2011,8:45:55,16.58,N,86.423,W
8/20/2011,8:47:54,16.582,N,86.429,W
8/20/2011,8:49:54,16.584,N,86.436,W
8/20/2011,8:51:54,16.585,N,86.442,W
8/20/2011,8:53:55,16.587,N,86.448,W
8/20/2011,8:55:55,16.588,N,86.455,W
8/20/2011,8:57:55,16.59,N,86.461,W
8/20/2011,8:59:55,16.592,N,86.468,W
8/20/2011,9:01:54,16.593,N,86.474,W
8/20/2011,9:03:54,16.595,N,86.48,W
8/20/2011,9:05:54,16.596,N,86.487,W
8/20/2011,9:07:54,16.598,N,86.493,W
8/20/2011,9:09:55,16.599,N,86.499,W
8/20/2011,9:11:55,16.601,N,86.506,W
8/20/2011,9:13:55,16.602,N,86.512,W
8/20/2011,9:15:55,16.604,N,86.518,W
8/20/2011,9:17:54,16.605,N,86.525,W
8/20/2011,9:19:54,16.606,N,86.531,W
8/20/2011,9:21:54,16.608,N,86.537,W
8/20/2011,9:23:55,16.609,N,86.543,W
8/20/2011,9:25:55,16.61,N,86.55,W
8/20/2011,9:27:55,16.612,N,86.556,W
8/20/2011,9:29:55,16.613,N,86.562,W
8/20/2011,9:31:54,16.614,N,86.569,W
8/20/2011,9:33:54,16.616,N,86.575,W
8/20/2011,9:35:54,16.617,N,86.581,W
8/20/2011,9:37:54,16.618,N,86.587,W
8/20/2011,9:39:55,16.619,N,86.594,W
8/20/2011,9:41:55,16.621,N,86.6,W
8/20/2011,9:43:55,16.622,N,86.606,W
8/20/2011,9:45:55,16.623,N,86.612,W
8/20/2011,9:47:54,16.624,N,86.618,W
8/20/2011,9:49:54,16.626,N,86.625,W
8/20/2011,9:51:54,16.627,N,86.631,W
8/20/2011,9:53:55,16.628,N,86.637,W
8/20/2011,9:55:55,16.629,N,86.643,W
8/20/2011,9:57:55,16.63,N,86.649,W
8/20/2011,9:59:55,16.631,N,86.656,W
8/20/2011,10:01:54,16.632,N,86.662,W
8/20/2011,10:03:54,16.633,N,86.668,W
8/20/2011,10:05:54,16.634,N,86.674,W
8/20/2011,10:07:54,16.636,N,86.68,W
8/20/2011,10:09:55,16.637,N,86.686,W
8/20/2011,10:11:55,16.638,N,86.693,W
8/20/2011,10:13:55,16.639,N,86.699,W
8/20/2011,10:15:55,16.64,N,86.705,W
8/20/2011,10:17:54,16.641,N,86.711,W
8/20/2011,10:19:54,16.642,N,86.717,W
8/20/2011,10:21:54,16.643,N,86.723,W
8/20/2011,10:23:55,16.644,N,86.729,W
8/20/2011,10:25:55,16.645,N,86.735,W
8/20/2011,10:27:55,16.646,N,86.742,W
8/20/2011,10:29:55,16.646,N,86.748,W
8/20/2011,10:31:54,16.647,N,86.754,W
8/20/2011,10:33:54,16.648,N,86.76,W
8/20/2011,10:35:54,16.649,N,86.766,W
8/20/2011,10:37:54,16.65,N,86.772,W
8/20/2011,10:39:55,16.651,N,86.778,W
8/20/2011,10:41:55,16.652,N,86.784,W
8/20/2011,10:43:55,16.653,N,86.79,W
8/20/2011,10:45:55,16.654,N,86.796,W
8/20/2011,10:47:54,16.654,N,86.802,W
8/20/2011,10:49:54,16.655,N,86.808,W
8/20/2011,10:51:54,16.656,N,86.814,W
8/20/2011,10:53:55,16.657,N,86.82,W
8/20/2011,10:55:55,16.658,N,86.826,W
8/20/2011,10:57:55,16.658,N,86.833,W
8/20/2011,10:59:55,16.659,N,86.839,W
8/20/2011,11:01:54,16.66,N,86.845,W
8/20/2011,11:03:54,16.661,N,86.851,W
8/20/2011,11:05:54,16.662,N,86.857,W
8/20/2011,11:07:54,16.662,N,86.863,W
8/20/2011,11:09:55,16.663,N,86.869,W
8/20/2011,11:11:55,16.664,N,86.875,W
8/20/2011,11:13:55,16.665,N,86.881,W
8/20/2011,11:15:55,16.665,N,86.887,W
8/20/2011,11:17:54,16.666,N,86.893,W
8/20/2011,11:19:54,16.667,N,86.899,W
8/20/2011,11:21:54,16.667,N,86.905,W
8/20/2011,11:23:55,16.668,N,86.911,W
8/20/2011,11:25:55,16.669,N,86.917,W
8/20/2011,11:27:55,16.669,N,86.923,W
8/20/2011,11:29:55,16.67,N,86.929,W
8/20/2011,11:31:54,16.671,N,86.935,W
8/20/2011,11:33:54,16.671,N,86.941,W
8/20/2011,11:35:54,16.672,N,86.947,W
8/20/2011,11:37:54,16.673,N,86.953,W
8/20/2011,11:39:55,16.673,N,86.959,W
8/20/2011,11:41:55,16.674,N,86.965,W
8/20/2011,11:43:55,16.675,N,86.971,W
8/20/2011,11:45:55,16.675,N,86.976,W
8/20/2011,11:47:54,16.676,N,86.982,W
8/20/2011,11:49:54,16.677,N,86.988,W
8/20/2011,11:51:54,16.677,N,86.994,W
8/20/2011,11:53:55,16.678,N,87,W
8/20/2011,11:54:49,16.678,N,87.003,W
8/20/2011,11:56:49,16.679,N,87.009,W
8/20/2011,11:58:49,16.679,N,87.015,W
8/20/2011,12:00:48,16.68,N,87.021,W
8/20/2011,12:02:48,16.68,N,87.027,W
8/20/2011,12:04:48,16.681,N,87.033,W
8/20/2011,12:06:48,16.681,N,87.039,W
8/20/2011,12:08:49,16.682,N,87.044,W
8/20/2011,12:10:49,16.682,N,87.05,W
8/20/2011,12:12:49,16.683,N,87.056,W
8/20/2011,12:14:48,16.683,N,87.062,W
8/20/2011,12:16:48,16.684,N,87.068,W
8/20/2011,12:18:48,16.684,N,87.074,W
8/20/2011,12:20:48,16.685,N,87.08,W
8/20/2011,12:22:49,16.686,N,87.086,W
8/20/2011,12:24:49,16.686,N,87.092,W
8/20/2011,12:26:49,16.687,N,87.098,W
8/20/2011,12:28:49,16.687,N,87.104,W
8/20/2011,12:30:48,16.688,N,87.11,W
8/20/2011,12:32:48,16.688,N,87.116,W
8/20/2011,12:34:48,16.689,N,87.122,W
8/20/2011,12:36:48,16.689,N,87.128,W
8/20/2011,12:38:49,16.69,N,87.133,W
8/20/2011,12:40:49,16.69,N,87.139,W
8/20/2011,12:42:49,16.691,N,87.145,W
8/20/2011,12:44:48,16.692,N,87.151,W
8/20/2011,12:46:48,16.692,N,87.157,W
8/20/2011,12:48:48,16.693,N,87.163,W
8/20/2011,12:50:48,16.693,N,87.169,W
8/20/2011,12:52:49,16.694,N,87.175,W
8/20/2011,12:54:49,16.694,N,87.181,W
8/20/2011,12:56:49,16.695,N,87.187,W
