Track,for,Otto,2016,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
11/21/2016,16:28:00,11.224,N,79.133,W
11/21/2016,16:30:00,11.223,N,79.132,W
11/21/2016,16:31:59,11.222,N,79.132,W
11/21/2016,16:33:59,11.221,N,79.131,W
11/21/2016,16:35:59,11.22,N,79.131,W
11/21/2016,16:38:00,11.219,N,79.13,W
11/21/2016,16:40:00,11.218,N,79.13,W
11/21/2016,16:42:00,11.217,N,79.13,W
11/21/2016,16:44:00,11.216,N,79.129,W
11/21/2016,16:45:59,11.215,N,79.129,W
11/21/2016,16:47:59,11.214,N,79.128,W
11/21/2016,16:49:59,11.213,N,79.128,W
11/21/2016,16:51:59,11.212,N,79.127,W
11/21/2016,16:54:00,11.211,N,79.127,W
11/21/2016,16:56:00,11.21,N,79.126,W
11/21/2016,16:58:00,11.209,N,79.126,W
11/21/2016,17:00:00,11.207,N,79.126,W
11/21/2016,17:01:59,11.206,N,79.125,W
11/21/2016,17:03:59,11.205,N,79.125,W
11/21/2016,17:05:59,11.204,N,79.124,W
11/21/2016,17:08:00,11.203,N,79.124,W
11/21/2016,17:10:00,11.202,N,79.123,W
11/21/2016,17:12:00,11.201,N,79.123,W
11/21/2016,17:14:00,11.2,N,79.122,W
11/21/2016,17:15:59,11.199,N,79.122,W
11/21/2016,17:17:59,11.198,N,79.122,W
11/21/2016,17:19:59,11.197,N,79.121,W
11/21/2016,17:21:59,11.196,N,79.121,W
11/21/2016,17:24:00,11.194,N,79.12,W
11/21/2016,17:26:00,11.193,N,79.12,W
11/21/2016,17:28:00,11.192,N,79.119,W
11/21/2016,17:30:00,11.191,N,79.119,W
11/21/2016,17:31:59,11.19,N,79.118,W
11/21/2016,17:33:59,11.189,N,79.118,W
11/21/2016,17:35:59,11.188,N,79.118,W
11/21/2016,17:38:00,11.187,N,79.117,W
11/21/2016,17:40:00,11.185,N,79.117,W
11/21/2016,17:42:00,11.184,N,79.116,W
11/21/2016,17:44:00,11.183,N,79.116,W
11/21/2016,17:45:59,11.182,N,79.115,W
11/21/2016,17:47:59,11.181,N,79.115,W
11/21/2016,17:49:59,11.18,N,79.115,W
11/21/2016,17:51:59,11.178,N,79.114,W
11/21/2016,17:54:00,11.177,N,79.114,W
11/21/2016,17:56:00,11.176,N,79.113,W
11/21/2016,17:58:00,11.175,N,79.113,W
11/21/2016,18:00:00,11.174,N,79.113,W
11/21/2016,18:01:59,11.172,N,79.112,W
11/21/2016,18:03:59,11.171,N,79.112,W
11/21/2016,18:05:59,11.17,N,79.111,W
11/21/2016,18:08:00,11.169,N,79.111,W
11/21/2016,18:10:00,11.167,N,79.11,W
11/21/2016,18:12:00,11.166,N,79.11,W
11/21/2016,18:14:00,11.165,N,79.11,W
11/21/2016,18:15:59,11.164,N,79.109,W
11/21/2016,18:17:59,11.163,N,79.109,W
11/21/2016,18:19:59,11.161,N,79.108,W
11/21/2016,18:21:59,11.16,N,79.108,W
11/21/2016,18:24:00,11.159,N,79.108,W
11/21/2016,18:26:00,11.158,N,79.107,W
11/21/2016,18:28:00,11.156,N,79.107,W
11/21/2016,18:30:00,11.155,N,79.106,W
11/21/2016,18:31:59,11.154,N,79.106,W
11/21/2016,18:33:59,11.152,N,79.106,W
11/21/2016,18:35:59,11.151,N,79.105,W
11/21/2016,18:38:00,11.15,N,79.105,W
11/21/2016,18:40:00,11.149,N,79.104,W
11/21/2016,18:42:00,11.147,N,79.104,W
11/21/2016,18:44:00,11.146,N,79.104,W
11/21/2016,18:45:59,11.145,N,79.103,W
11/21/2016,18:47:59,11.143,N,79.103,W
11/21/2016,18:49:59,11.142,N,79.103,W
11/21/2016,18:51:59,11.141,N,79.102,W
11/21/2016,18:54:00,11.139,N,79.102,W
11/21/2016,18:56:00,11.138,N,79.101,W
11/21/2016,18:58:00,11.137,N,79.101,W
11/21/2016,19:00:00,11.135,N,79.101,W
11/21/2016,19:01:59,11.134,N,79.1,W
11/21/2016,19:03:59,11.133,N,79.1,W
11/21/2016,19:05:59,11.131,N,79.1,W
11/21/2016,19:08:00,11.13,N,79.099,W
11/21/2016,19:10:00,11.129,N,79.099,W
11/21/2016,19:12:00,11.127,N,79.098,W
11/21/2016,19:14:00,11.126,N,79.098,W
11/21/2016,19:15:59,11.125,N,79.098,W
11/21/2016,19:17:59,11.123,N,79.097,W
11/21/2016,19:19:59,11.122,N,79.097,W
11/21/2016,19:21:59,11.12,N,79.097,W
11/21/2016,19:24:00,11.119,N,79.096,W
11/21/2016,19:26:00,11.118,N,79.096,W
11/21/2016,19:28:00,11.116,N,79.096,W
11/21/2016,19:30:00,11.115,N,79.095,W
11/21/2016,19:31:59,11.113,N,79.095,W
11/21/2016,19:33:59,11.112,N,79.094,W
11/21/2016,19:35:59,11.111,N,79.094,W
11/21/2016,19:38:00,11.109,N,79.094,W
11/21/2016,19:40:00,11.108,N,79.093,W
11/21/2016,19:42:00,11.106,N,79.093,W
11/21/2016,19:44:00,11.105,N,79.093,W
11/21/2016,19:45:59,11.104,N,79.092,W
11/21/2016,19:47:59,11.102,N,79.092,W
11/21/2016,19:49:59,11.101,N,79.092,W
11/21/2016,19:51:59,11.099,N,79.091,W
11/21/2016,19:54:00,11.098,N,79.091,W
11/21/2016,19:56:00,11.096,N,79.091,W
11/21/2016,19:58:00,11.095,N,79.09,W
11/21/2016,20:00:00,11.093,N,79.09,W
11/21/2016,20:01:59,11.092,N,79.09,W
11/21/2016,20:03:59,11.091,N,79.089,W
11/21/2016,20:05:59,11.089,N,79.089,W
11/21/2016,20:08:00,11.088,N,79.089,W
11/21/2016,20:10:00,11.086,N,79.088,W
11/21/2016,20:12:00,11.085,N,79.088,W
11/21/2016,20:14:00,11.083,N,79.088,W
11/21/2016,20:15:59,11.082,N,79.087,W
11/21/2016,20:17:59,11.08,N,79.087,W
11/21/2016,20:19:59,11.079,N,79.087,W
11/21/2016,20:21:59,11.077,N,79.087,W
11/21/2016,20:24:00,11.076,N,79.086,W
11/21/2016,20:26:00,11.074,N,79.086,W
11/21/2016,20:28:00,11.073,N,79.086,W
11/21/2016,20:30:00,11.071,N,79.085,W
11/21/2016,20:31:59,11.07,N,79.085,W
11/21/2016,20:33:59,11.068,N,79.085,W
11/21/2016,20:35:59,11.067,N,79.084,W
11/21/2016,20:38:00,11.065,N,79.084,W
11/21/2016,20:40:00,11.064,N,79.084,W
11/21/2016,20:42:00,11.062,N,79.084,W
11/21/2016,20:44:00,11.061,N,79.083,W
11/21/2016,20:45:59,11.059,N,79.083,W
11/21/2016,20:47:59,11.058,N,79.083,W
11/21/2016,20:49:59,11.056,N,79.082,W
11/21/2016,20:51:59,11.055,N,79.082,W
11/21/2016,20:54:00,11.053,N,79.082,W
11/21/2016,20:56:00,11.052,N,79.082,W
11/21/2016,20:58:00,11.05,N,79.081,W
11/21/2016,21:00:00,11.048,N,79.081,W
11/21/2016,21:01:59,11.047,N,79.081,W
11/21/2016,21:03:59,11.045,N,79.08,W
11/21/2016,21:05:59,11.044,N,79.08,W
11/21/2016,21:08:00,11.042,N,79.08,W
11/21/2016,21:10:00,11.041,N,79.08,W
11/21/2016,21:12:00,11.039,N,79.079,W
11/21/2016,21:14:00,11.038,N,79.079,W
11/21/2016,21:15:59,11.036,N,79.079,W
11/21/2016,21:17:59,11.034,N,79.079,W
11/21/2016,21:19:59,11.033,N,79.078,W
11/21/2016,21:21:59,11.031,N,79.078,W
11/21/2016,21:24:00,11.03,N,79.078,W
11/21/2016,21:26:00,11.028,N,79.078,W
11/21/2016,21:28:00,11.027,N,79.077,W
11/21/2016,21:30:00,11.025,N,79.077,W
11/21/2016,21:31:59,11.023,N,79.077,W
11/21/2016,21:33:59,11.022,N,79.077,W
11/21/2016,21:35:59,11.02,N,79.076,W
11/21/2016,21:38:00,11.019,N,79.076,W
11/21/2016,21:40:00,11.017,N,79.076,W
11/21/2016,21:42:00,11.015,N,79.076,W
11/21/2016,21:44:00,11.014,N,79.076,W
11/21/2016,21:45:59,11.012,N,79.075,W
11/21/2016,21:47:59,11.011,N,79.075,W
11/21/2016,21:49:59,11.009,N,79.075,W
11/21/2016,21:51:59,11.007,N,79.075,W
11/21/2016,21:54:00,11.006,N,79.074,W
11/21/2016,21:56:00,11.004,N,79.074,W
11/21/2016,21:58:00,11.003,N,79.074,W
11/21/2016,22:00:00,11.001,N,79.074,W
11/21/2016,22:01:59,10.999,N,79.074,W
11/21/2016,22:03:59,10.998,N,79.073,W
11/21/2016,22:05:59,10.996,N,79.073,W
11/21/2016,22:08:00,10.995,N,79.073,W
11/21/2016,22:10:00,10.993,N,79.073,W
11/21/2016,22:12:00,10.991,N,79.073,W
11/21/2016,22:14:00,10.99,N,79.072,W
11/21/2016,22:15:59,10.988,N,79.072,W
11/21/2016,22:17:59,10.986,N,79.072,W
11/21/2016,22:19:59,10.985,N,79.072,W
11/21/2016,22:21:59,10.983,N,79.072,W
11/21/2016,22:24:00,10.981,N,79.071,W
11/21/2016,22:26:00,10.98,N,79.071,W
11/21/2016,22:28:00,10.978,N,79.071,W
11/21/2016,22:30:00,10.977,N,79.071,W
11/21/2016,22:31:59,10.975,N,79.071,W
11/21/2016,22:33:59,10.973,N,79.071,W
11/21/2016,22:35:59,10.972,N,79.07,W
11/21/2016,22:38:00,10.97,N,79.07,W
11/21/2016,22:40:00,10.968,N,79.07,W
11/21/2016,22:42:00,10.967,N,79.07,W
11/21/2016,22:44:00,10.965,N,79.07,W
11/21/2016,22:45:59,10.963,N,79.07,W
11/21/2016,22:47:59,10.962,N,79.069,W
11/21/2016,22:49:59,10.96,N,79.069,W
11/21/2016,22:51:59,10.958,N,79.069,W
11/21/2016,22:54:00,10.957,N,79.069,W
11/21/2016,22:56:00,10.955,N,79.069,W
11/21/2016,22:58:00,10.953,N,79.069,W
11/21/2016,23:00:00,10.952,N,79.069,W
11/21/2016,23:01:59,10.95,N,79.068,W
11/21/2016,23:03:59,10.948,N,79.068,W
11/21/2016,23:05:59,10.947,N,79.068,W
11/21/2016,23:08:00,10.945,N,79.068,W
11/21/2016,23:10:00,10.943,N,79.068,W
11/21/2016,23:12:00,10.942,N,79.068,W
11/21/2016,23:14:00,10.94,N,79.068,W
11/21/2016,23:15:59,10.938,N,79.068,W
11/21/2016,23:17:59,10.937,N,79.067,W
11/21/2016,23:19:59,10.935,N,79.067,W
11/21/2016,23:21:59,10.933,N,79.067,W
11/21/2016,23:24:00,10.932,N,79.067,W
11/21/2016,23:26:00,10.93,N,79.067,W
11/21/2016,23:28:00,10.928,N,79.067,W
11/21/2016,23:30:00,10.927,N,79.067,W
11/21/2016,23:31:59,10.925,N,79.067,W
11/21/2016,23:33:59,10.923,N,79.067,W
11/21/2016,23:35:59,10.922,N,79.066,W
11/21/2016,23:38:00,10.92,N,79.066,W
11/21/2016,23:40:00,10.918,N,79.066,W
11/21/2016,23:42:00,10.917,N,79.066,W
11/21/2016,23:44:00,10.915,N,79.066,W
11/21/2016,23:45:59,10.913,N,79.066,W
11/21/2016,23:47:59,10.912,N,79.066,W
11/21/2016,23:49:59,10.91,N,79.066,W
11/21/2016,23:51:59,10.908,N,79.066,W
11/21/2016,23:54:00,10.906,N,79.066,W
11/21/2016,23:56:00,10.905,N,79.066,W
11/21/2016,23:58:00,10.903,N,79.066,W
11/22/2016,0:00:00,10.901,N,79.066,W
11/22/2016,0:01:59,10.9,N,79.066,W
11/22/2016,0:03:59,10.898,N,79.065,W
11/22/2016,0:05:59,10.896,N,79.065,W
11/22/2016,0:08:00,10.895,N,79.065,W
11/22/2016,0:10:00,10.893,N,79.065,W
11/22/2016,0:12:00,10.891,N,79.065,W
11/22/2016,0:14:00,10.89,N,79.065,W
11/22/2016,0:15:59,10.888,N,79.065,W
11/22/2016,0:17:59,10.886,N,79.065,W
11/22/2016,0:19:59,10.884,N,79.065,W
11/22/2016,0:21:59,10.883,N,79.065,W
11/22/2016,0:24:00,10.881,N,79.065,W
11/22/2016,0:26:00,10.879,N,79.065,W
11/22/2016,0:28:00,10.878,N,79.065,W
11/22/2016,0:30:00,10.876,N,79.065,W
11/22/2016,0:31:59,10.874,N,79.065,W
11/22/2016,0:33:59,10.873,N,79.065,W
11/22/2016,0:35:59,10.871,N,79.065,W
11/22/2016,0:38:00,10.869,N,79.065,W
11/22/2016,0:40:00,10.867,N,79.065,W
11/22/2016,0:42:00,10.866,N,79.065,W
11/22/2016,0:44:00,10.864,N,79.065,W
11/22/2016,0:45:59,10.862,N,79.065,W
11/22/2016,0:47:59,10.861,N,79.065,W
11/22/2016,0:49:59,10.859,N,79.065,W
11/22/2016,0:51:59,10.857,N,79.065,W
11/22/2016,0:54:00,10.856,N,79.065,W
11/22/2016,0:56:00,10.854,N,79.065,W
11/22/2016,0:58:00,10.852,N,79.065,W
11/22/2016,1:00:00,10.851,N,79.065,W
11/22/2016,1:01:59,10.849,N,79.065,W
11/22/2016,1:03:59,10.847,N,79.065,W
11/22/2016,1:05:59,10.845,N,79.065,W
11/22/2016,1:08:00,10.844,N,79.065,W
11/22/2016,1:10:00,10.842,N,79.065,W
11/22/2016,1:12:00,10.84,N,79.065,W
11/22/2016,1:14:00,10.839,N,79.065,W
11/22/2016,1:15:59,10.837,N,79.065,W
11/22/2016,1:17:59,10.835,N,79.065,W
11/22/2016,1:19:59,10.834,N,79.066,W
11/22/2016,1:21:59,10.832,N,79.066,W
11/22/2016,1:24:00,10.83,N,79.066,W
11/22/2016,1:26:00,10.828,N,79.066,W
11/22/2016,1:28:00,10.827,N,79.066,W
11/22/2016,1:30:00,10.825,N,79.066,W
11/22/2016,1:31:59,10.823,N,79.066,W
11/22/2016,1:33:59,10.822,N,79.066,W
11/22/2016,1:35:59,10.82,N,79.066,W
11/22/2016,1:38:00,10.818,N,79.066,W
11/22/2016,1:40:00,10.817,N,79.066,W
11/22/2016,1:42:00,10.815,N,79.066,W
11/22/2016,1:44:00,10.813,N,79.066,W
11/22/2016,1:45:59,10.812,N,79.067,W
11/22/2016,1:47:59,10.81,N,79.067,W
11/22/2016,1:49:59,10.808,N,79.067,W
11/22/2016,1:51:59,10.806,N,79.067,W
11/22/2016,1:54:00,10.805,N,79.067,W
11/22/2016,1:56:00,10.803,N,79.067,W
11/22/2016,1:58:00,10.801,N,79.067,W
11/22/2016,2:00:00,10.8,N,79.067,W
11/22/2016,2:01:59,10.798,N,79.067,W
11/22/2016,2:03:59,10.796,N,79.068,W
11/22/2016,2:05:59,10.795,N,79.068,W
11/22/2016,2:08:00,10.793,N,79.068,W
11/22/2016,2:10:00,10.791,N,79.068,W
11/22/2016,2:12:00,10.79,N,79.068,W
11/22/2016,2:14:00,10.788,N,79.068,W
11/22/2016,2:15:59,10.786,N,79.068,W
11/22/2016,2:17:59,10.785,N,79.069,W
11/22/2016,2:19:59,10.783,N,79.069,W
11/22/2016,2:21:59,10.781,N,79.069,W
11/22/2016,2:24:00,10.78,N,79.069,W
11/22/2016,2:26:00,10.778,N,79.069,W
11/22/2016,2:28:00,10.776,N,79.069,W
11/22/2016,2:30:00,10.774,N,79.069,W
11/22/2016,2:31:59,10.773,N,79.07,W
11/22/2016,2:33:59,10.771,N,79.07,W
11/22/2016,2:35:59,10.769,N,79.07,W
11/22/2016,2:38:00,10.768,N,79.07,W
11/22/2016,2:40:00,10.766,N,79.07,W
11/22/2016,2:42:00,10.764,N,79.071,W
11/22/2016,2:44:00,10.763,N,79.071,W
11/22/2016,2:45:59,10.761,N,79.071,W
11/22/2016,2:47:59,10.759,N,79.071,W
11/22/2016,2:49:59,10.758,N,79.071,W
11/22/2016,2:51:59,10.756,N,79.071,W
11/22/2016,2:54:00,10.754,N,79.072,W
11/22/2016,2:56:00,10.753,N,79.072,W
11/22/2016,2:58:00,10.751,N,79.072,W
11/22/2016,3:00:00,10.749,N,79.072,W
11/22/2016,3:01:59,10.748,N,79.072,W
11/22/2016,3:03:59,10.746,N,79.073,W
11/22/2016,3:05:59,10.744,N,79.073,W
11/22/2016,3:08:00,10.743,N,79.073,W
11/22/2016,3:10:00,10.741,N,79.073,W
11/22/2016,3:12:00,10.739,N,79.074,W
11/22/2016,3:14:00,10.738,N,79.074,W
11/22/2016,3:15:59,10.736,N,79.074,W
11/22/2016,3:17:59,10.734,N,79.074,W
11/22/2016,3:19:59,10.733,N,79.074,W
11/22/2016,3:21:59,10.731,N,79.075,W
11/22/2016,3:24:00,10.729,N,79.075,W
11/22/2016,3:26:00,10.728,N,79.075,W
11/22/2016,3:28:00,10.726,N,79.075,W
11/22/2016,3:30:00,10.724,N,79.076,W
11/22/2016,3:31:59,10.723,N,79.076,W
11/22/2016,3:33:59,10.721,N,79.076,W
11/22/2016,3:35:59,10.719,N,79.076,W
11/22/2016,3:38:00,10.718,N,79.077,W
11/22/2016,3:40:00,10.716,N,79.077,W
11/22/2016,3:42:00,10.714,N,79.077,W
11/22/2016,3:44:00,10.713,N,79.077,W
11/22/2016,3:45:59,10.711,N,79.078,W
11/22/2016,3:47:59,10.709,N,79.078,W
11/22/2016,3:49:59,10.708,N,79.078,W
11/22/2016,3:51:59,10.706,N,79.078,W
11/22/2016,3:54:00,10.704,N,79.079,W
11/22/2016,3:56:00,10.703,N,79.079,W
11/22/2016,3:58:00,10.701,N,79.079,W
11/22/2016,4:00:00,10.699,N,79.08,W
11/22/2016,4:01:59,10.698,N,79.08,W
11/22/2016,4:03:59,10.696,N,79.08,W
11/22/2016,4:05:59,10.694,N,79.08,W
11/22/2016,4:08:00,10.693,N,79.081,W
11/22/2016,4:10:00,10.691,N,79.081,W
11/22/2016,4:12:00,10.689,N,79.081,W
11/22/2016,4:14:00,10.688,N,79.081,W
11/22/2016,4:15:59,10.686,N,79.082,W
11/22/2016,4:17:59,10.684,N,79.082,W
11/22/2016,4:19:59,10.683,N,79.082,W
11/22/2016,4:21:59,10.681,N,79.083,W
11/22/2016,4:24:00,10.679,N,79.083,W
11/22/2016,4:26:00,10.678,N,79.083,W
11/22/2016,4:28:00,10.676,N,79.084,W
11/22/2016,4:30:00,10.674,N,79.084,W
11/22/2016,4:31:59,10.673,N,79.084,W
11/22/2016,4:33:59,10.671,N,79.085,W
11/22/2016,4:35:59,10.669,N,79.085,W
11/22/2016,4:38:00,10.668,N,79.085,W
11/22/2016,4:40:00,10.666,N,79.086,W
11/22/2016,4:42:00,10.664,N,79.086,W
11/22/2016,4:44:00,10.663,N,79.086,W
11/22/2016,4:45:59,10.661,N,79.087,W
11/22/2016,4:47:59,10.659,N,79.087,W
11/22/2016,4:49:59,10.658,N,79.087,W
11/22/2016,4:51:59,10.656,N,79.087,W
11/22/2016,4:54:00,10.654,N,79.088,W
11/22/2016,4:56:00,10.653,N,79.088,W
11/22/2016,4:58:00,10.651,N,79.089,W
11/22/2016,5:00:00,10.65,N,79.089,W
11/22/2016,5:01:59,10.648,N,79.089,W
11/22/2016,5:03:59,10.646,N,79.09,W
11/22/2016,5:05:59,10.645,N,79.09,W
11/22/2016,5:08:00,10.643,N,79.09,W
11/22/2016,5:10:00,10.641,N,79.091,W
11/22/2016,5:12:00,10.64,N,79.091,W
11/22/2016,5:14:00,10.638,N,79.091,W
11/22/2016,5:15:59,10.636,N,79.092,W
11/22/2016,5:17:59,10.635,N,79.092,W
11/22/2016,5:19:59,10.633,N,79.092,W
11/22/2016,5:21:59,10.631,N,79.093,W
11/22/2016,5:24:00,10.63,N,79.093,W
11/22/2016,5:26:00,10.628,N,79.093,W
11/22/2016,5:28:00,10.626,N,79.094,W
11/22/2016,5:30:00,10.625,N,79.094,W
11/22/2016,5:31:59,10.623,N,79.095,W
11/22/2016,5:33:59,10.621,N,79.095,W
11/22/2016,5:35:59,10.62,N,79.095,W
11/22/2016,5:38:00,10.618,N,79.096,W
11/22/2016,5:40:00,10.616,N,79.096,W
11/22/2016,5:42:00,10.615,N,79.096,W
11/22/2016,5:44:00,10.613,N,79.097,W
11/22/2016,5:45:59,10.612,N,79.097,W
11/22/2016,5:47:59,10.61,N,79.098,W
11/22/2016,5:49:59,10.608,N,79.098,W
11/22/2016,5:51:59,10.607,N,79.098,W
11/22/2016,5:54:00,10.605,N,79.099,W
11/22/2016,5:56:00,10.603,N,79.099,W
11/22/2016,5:58:00,10.602,N,79.1,W
11/22/2016,6:00:00,10.6,N,79.1,W
11/22/2016,6:00:00,10.6,N,79.1,W
11/22/2016,6:01:59,10.598,N,79.1,W
11/22/2016,6:03:59,10.597,N,79.101,W
11/22/2016,6:05:59,10.595,N,79.101,W
11/22/2016,6:08:00,10.593,N,79.102,W
11/22/2016,6:10:00,10.592,N,79.102,W
11/22/2016,6:12:00,10.59,N,79.103,W
11/22/2016,6:14:00,10.589,N,79.103,W
11/22/2016,6:15:59,10.587,N,79.104,W
11/22/2016,6:17:59,10.585,N,79.104,W
11/22/2016,6:19:59,10.584,N,79.105,W
11/22/2016,6:21:59,10.582,N,79.105,W
11/22/2016,6:24:00,10.58,N,79.106,W
11/22/2016,6:26:00,10.579,N,79.106,W
11/22/2016,6:28:00,10.577,N,79.107,W
11/22/2016,6:30:00,10.575,N,79.107,W
11/22/2016,6:31:59,10.574,N,79.108,W
11/22/2016,6:33:59,10.572,N,79.108,W
11/22/2016,6:35:59,10.571,N,79.109,W
11/22/2016,6:38:00,10.569,N,79.109,W
11/22/2016,6:40:00,10.567,N,79.11,W
11/22/2016,6:42:00,10.566,N,79.11,W
11/22/2016,6:44:00,10.564,N,79.111,W
11/22/2016,6:45:59,10.562,N,79.111,W
11/22/2016,6:47:59,10.561,N,79.112,W
11/22/2016,6:49:59,10.559,N,79.112,W
11/22/2016,6:51:59,10.558,N,79.113,W
11/22/2016,6:54:00,10.556,N,79.113,W
11/22/2016,6:56:00,10.554,N,79.114,W
11/22/2016,6:58:00,10.553,N,79.114,W
11/22/2016,7:00:00,10.551,N,79.115,W
11/22/2016,7:01:59,10.549,N,79.115,W
11/22/2016,7:03:59,10.548,N,79.115,W
11/22/2016,7:05:59,10.546,N,79.116,W
11/22/2016,7:08:00,10.544,N,79.116,W
11/22/2016,7:10:00,10.543,N,79.117,W
11/22/2016,7:12:00,10.541,N,79.117,W
11/22/2016,7:14:00,10.54,N,79.118,W
11/22/2016,7:15:59,10.538,N,79.118,W
11/22/2016,7:17:59,10.536,N,79.119,W
11/22/2016,7:19:59,10.535,N,79.119,W
11/22/2016,7:21:59,10.533,N,79.12,W
11/22/2016,7:24:00,10.531,N,79.12,W
11/22/2016,7:26:00,10.53,N,79.121,W
11/22/2016,7:28:00,10.528,N,79.121,W
11/22/2016,7:30:00,10.526,N,79.122,W
11/22/2016,7:31:59,10.525,N,79.122,W
11/22/2016,7:33:59,10.523,N,79.123,W
11/22/2016,7:35:59,10.522,N,79.123,W
11/22/2016,7:38:00,10.52,N,79.124,W
11/22/2016,7:40:00,10.518,N,79.124,W
11/22/2016,7:42:00,10.517,N,79.125,W
11/22/2016,7:44:00,10.515,N,79.125,W
11/22/2016,7:45:59,10.513,N,79.126,W
11/22/2016,7:47:59,10.512,N,79.126,W
11/22/2016,7:49:59,10.51,N,79.127,W
11/22/2016,7:51:59,10.508,N,79.127,W
11/22/2016,7:54:00,10.507,N,79.128,W
11/22/2016,7:56:00,10.505,N,79.128,W
11/22/2016,7:58:00,10.504,N,79.129,W
11/22/2016,8:00:00,10.502,N,79.129,W
11/22/2016,8:01:59,10.5,N,79.13,W
11/22/2016,8:03:59,10.499,N,79.13,W
11/22/2016,8:05:59,10.497,N,79.13,W
11/22/2016,8:08:00,10.495,N,79.131,W
11/22/2016,8:10:00,10.494,N,79.131,W
11/22/2016,8:12:00,10.492,N,79.132,W
11/22/2016,8:14:00,10.491,N,79.132,W
11/22/2016,8:15:59,10.489,N,79.133,W
11/22/2016,8:17:59,10.487,N,79.133,W
11/22/2016,8:19:59,10.486,N,79.134,W
11/22/2016,8:21:59,10.484,N,79.134,W
11/22/2016,8:24:00,10.482,N,79.135,W
11/22/2016,8:26:00,10.481,N,79.135,W
11/22/2016,8:28:00,10.479,N,79.136,W
11/22/2016,8:30:00,10.477,N,79.136,W
11/22/2016,8:31:59,10.476,N,79.137,W
11/22/2016,8:33:59,10.474,N,79.137,W
11/22/2016,8:35:59,10.473,N,79.138,W
11/22/2016,8:38:00,10.471,N,79.138,W
11/22/2016,8:40:00,10.469,N,79.139,W
11/22/2016,8:42:00,10.468,N,79.139,W
11/22/2016,8:44:00,10.466,N,79.14,W
11/22/2016,8:45:59,10.464,N,79.14,W
11/22/2016,8:47:59,10.463,N,79.141,W
11/22/2016,8:49:59,10.461,N,79.141,W
11/22/2016,8:51:59,10.459,N,79.142,W
11/22/2016,8:54:00,10.458,N,79.142,W
11/22/2016,8:56:00,10.456,N,79.143,W
11/22/2016,8:58:00,10.455,N,79.143,W
11/22/2016,9:00:00,10.453,N,79.144,W
11/22/2016,9:01:59,10.451,N,79.144,W
11/22/2016,9:03:59,10.45,N,79.145,W
11/22/2016,9:05:59,10.448,N,79.145,W
11/22/2016,9:08:00,10.446,N,79.146,W
11/22/2016,9:10:00,10.445,N,79.146,W
11/22/2016,9:12:00,10.443,N,79.146,W
11/22/2016,9:14:00,10.441,N,79.147,W
11/22/2016,9:15:59,10.44,N,79.147,W
11/22/2016,9:17:59,10.438,N,79.148,W
11/22/2016,9:19:59,10.437,N,79.148,W
11/22/2016,9:21:59,10.435,N,79.149,W
11/22/2016,9:24:00,10.433,N,79.149,W
11/22/2016,9:26:00,10.432,N,79.15,W
11/22/2016,9:28:00,10.43,N,79.15,W
11/22/2016,9:30:00,10.428,N,79.151,W
11/22/2016,9:31:59,10.427,N,79.151,W
11/22/2016,9:33:59,10.425,N,79.152,W
11/22/2016,9:35:59,10.424,N,79.152,W
11/22/2016,9:38:00,10.422,N,79.153,W
11/22/2016,9:40:00,10.42,N,79.153,W
11/22/2016,9:42:00,10.419,N,79.154,W
11/22/2016,9:44:00,10.417,N,79.154,W
11/22/2016,9:45:59,10.415,N,79.155,W
11/22/2016,9:47:59,10.414,N,79.155,W
11/22/2016,9:49:59,10.412,N,79.156,W
11/22/2016,9:51:59,10.41,N,79.156,W
11/22/2016,9:54:00,10.409,N,79.157,W
11/22/2016,9:56:00,10.407,N,79.157,W
11/22/2016,9:58:00,10.406,N,79.158,W
11/22/2016,10:00:00,10.404,N,79.158,W
11/22/2016,10:01:59,10.402,N,79.159,W
11/22/2016,10:03:59,10.401,N,79.159,W
11/22/2016,10:05:59,10.399,N,79.16,W
11/22/2016,10:08:00,10.397,N,79.16,W
11/22/2016,10:10:00,10.396,N,79.161,W
11/22/2016,10:12:00,10.394,N,79.161,W
11/22/2016,10:14:00,10.392,N,79.162,W
11/22/2016,10:15:59,10.391,N,79.162,W
11/22/2016,10:17:59,10.389,N,79.162,W
11/22/2016,10:19:59,10.388,N,79.163,W
11/22/2016,10:21:59,10.386,N,79.163,W
11/22/2016,10:24:00,10.384,N,79.164,W
11/22/2016,10:26:00,10.383,N,79.164,W
11/22/2016,10:28:00,10.381,N,79.165,W
11/22/2016,10:30:00,10.379,N,79.165,W
11/22/2016,10:31:59,10.378,N,79.166,W
11/22/2016,10:33:59,10.376,N,79.166,W
11/22/2016,10:35:59,10.375,N,79.167,W
11/22/2016,10:38:00,10.373,N,79.167,W
11/22/2016,10:40:00,10.371,N,79.168,W
11/22/2016,10:42:00,10.37,N,79.168,W
11/22/2016,10:44:00,10.368,N,79.169,W
11/22/2016,10:45:59,10.366,N,79.169,W
11/22/2016,10:47:59,10.365,N,79.17,W
11/22/2016,10:49:59,10.363,N,79.17,W
11/22/2016,10:51:59,10.361,N,79.171,W
11/22/2016,10:54:00,10.36,N,79.171,W
11/22/2016,10:56:00,10.358,N,79.172,W
11/22/2016,10:58:00,10.357,N,79.172,W
