Track,for,Bertha,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
7/13/2008,1:44:40,29.636,N,62.659,W
7/13/2008,1:46:40,29.635,N,62.66,W
7/13/2008,1:48:40,29.634,N,62.66,W
7/13/2008,1:50:39,29.633,N,62.66,W
7/13/2008,1:52:39,29.633,N,62.66,W
7/13/2008,1:54:39,29.632,N,62.661,W
7/13/2008,1:56:39,29.631,N,62.661,W
7/13/2008,1:58:40,29.631,N,62.661,W
7/13/2008,2:00:40,29.63,N,62.662,W
7/13/2008,2:02:40,29.629,N,62.662,W
7/13/2008,2:04:40,29.629,N,62.662,W
7/13/2008,2:06:39,29.628,N,62.662,W
7/13/2008,2:08:39,29.627,N,62.663,W
7/13/2008,2:10:39,29.627,N,62.663,W
7/13/2008,2:12:40,29.626,N,62.663,W
7/13/2008,2:14:40,29.625,N,62.663,W
7/13/2008,2:16:40,29.624,N,62.663,W
7/13/2008,2:18:40,29.624,N,62.664,W
7/13/2008,2:20:39,29.623,N,62.664,W
7/13/2008,2:22:39,29.622,N,62.664,W
7/13/2008,2:24:39,29.622,N,62.664,W
7/13/2008,2:26:39,29.621,N,62.664,W
7/13/2008,2:28:40,29.62,N,62.665,W
7/13/2008,2:30:40,29.62,N,62.665,W
7/13/2008,2:32:40,29.619,N,62.665,W
7/13/2008,2:34:40,29.618,N,62.665,W
7/13/2008,2:36:39,29.618,N,62.665,W
7/13/2008,2:38:39,29.617,N,62.665,W
7/13/2008,2:40:39,29.616,N,62.666,W
7/13/2008,2:42:40,29.616,N,62.666,W
7/13/2008,2:44:40,29.615,N,62.666,W
7/13/2008,2:46:40,29.615,N,62.666,W
7/13/2008,2:48:40,29.614,N,62.666,W
7/13/2008,2:50:39,29.613,N,62.666,W
7/13/2008,2:52:39,29.613,N,62.666,W
7/13/2008,2:54:39,29.612,N,62.666,W
7/13/2008,2:56:39,29.611,N,62.666,W
7/13/2008,2:58:40,29.611,N,62.666,W
7/13/2008,3:00:40,29.61,N,62.667,W
7/13/2008,3:02:40,29.609,N,62.667,W
7/13/2008,3:04:40,29.609,N,62.667,W
7/13/2008,3:06:39,29.608,N,62.667,W
7/13/2008,3:08:39,29.608,N,62.667,W
7/13/2008,3:10:39,29.607,N,62.667,W
7/13/2008,3:12:40,29.606,N,62.667,W
7/13/2008,3:14:40,29.606,N,62.667,W
7/13/2008,3:16:40,29.605,N,62.667,W
7/13/2008,3:18:40,29.605,N,62.667,W
7/13/2008,3:20:39,29.604,N,62.667,W
7/13/2008,3:22:39,29.603,N,62.667,W
7/13/2008,3:24:39,29.603,N,62.667,W
7/13/2008,3:26:39,29.602,N,62.667,W
7/13/2008,3:28:40,29.602,N,62.667,W
7/13/2008,3:30:40,29.601,N,62.667,W
7/13/2008,3:32:40,29.6,N,62.667,W
7/13/2008,3:34:40,29.6,N,62.667,W
7/13/2008,3:36:39,29.599,N,62.667,W
7/13/2008,3:38:39,29.599,N,62.667,W
7/13/2008,3:40:39,29.598,N,62.667,W
7/13/2008,3:42:40,29.598,N,62.667,W
7/13/2008,3:44:40,29.597,N,62.667,W
7/13/2008,3:46:40,29.597,N,62.667,W
7/13/2008,3:48:40,29.596,N,62.667,W
7/13/2008,3:50:39,29.595,N,62.667,W
7/13/2008,3:52:39,29.595,N,62.667,W
7/13/2008,3:54:39,29.594,N,62.667,W
7/13/2008,3:56:39,29.594,N,62.667,W
7/13/2008,3:58:40,29.593,N,62.667,W
7/13/2008,4:00:40,29.593,N,62.667,W
7/13/2008,4:02:40,29.592,N,62.667,W
7/13/2008,4:04:40,29.592,N,62.667,W
7/13/2008,4:06:39,29.591,N,62.666,W
7/13/2008,4:08:39,29.591,N,62.666,W
7/13/2008,4:10:39,29.59,N,62.666,W
7/13/2008,4:12:40,29.59,N,62.666,W
7/13/2008,4:14:40,29.589,N,62.666,W
7/13/2008,4:16:40,29.589,N,62.666,W
7/13/2008,4:18:40,29.588,N,62.666,W
7/13/2008,4:20:39,29.588,N,62.666,W
7/13/2008,4:22:39,29.587,N,62.666,W
7/13/2008,4:24:39,29.587,N,62.666,W
7/13/2008,4:26:39,29.586,N,62.666,W
7/13/2008,4:28:40,29.586,N,62.666,W
7/13/2008,4:30:40,29.585,N,62.665,W
7/13/2008,4:32:40,29.585,N,62.665,W
7/13/2008,4:34:40,29.585,N,62.665,W
7/13/2008,4:36:39,29.584,N,62.665,W
7/13/2008,4:38:39,29.584,N,62.665,W
7/13/2008,4:40:39,29.583,N,62.665,W
7/13/2008,4:42:40,29.583,N,62.665,W
7/13/2008,4:44:40,29.582,N,62.665,W
7/13/2008,4:46:40,29.582,N,62.665,W
7/13/2008,4:48:40,29.582,N,62.664,W
7/13/2008,4:50:39,29.581,N,62.664,W
7/13/2008,4:52:39,29.581,N,62.664,W
7/13/2008,4:54:39,29.58,N,62.664,W
7/13/2008,4:56:39,29.58,N,62.664,W
7/13/2008,4:58:40,29.58,N,62.664,W
7/13/2008,5:00:40,29.579,N,62.664,W
7/13/2008,5:02:40,29.579,N,62.663,W
7/13/2008,5:04:40,29.578,N,62.663,W
7/13/2008,5:06:39,29.578,N,62.663,W
7/13/2008,5:08:39,29.578,N,62.663,W
7/13/2008,5:10:39,29.577,N,62.663,W
7/13/2008,5:12:40,29.577,N,62.663,W
7/13/2008,5:14:40,29.577,N,62.663,W
7/13/2008,5:16:40,29.576,N,62.662,W
7/13/2008,5:18:40,29.576,N,62.662,W
7/13/2008,5:20:39,29.576,N,62.662,W
7/13/2008,5:22:39,29.575,N,62.662,W
7/13/2008,5:24:39,29.575,N,62.662,W
7/13/2008,5:26:39,29.575,N,62.662,W
7/13/2008,5:28:40,29.574,N,62.662,W
7/13/2008,5:30:40,29.574,N,62.661,W
7/13/2008,5:32:40,29.574,N,62.661,W
7/13/2008,5:34:40,29.573,N,62.661,W
7/13/2008,5:36:39,29.573,N,62.661,W
7/13/2008,5:38:39,29.573,N,62.661,W
7/13/2008,5:40:39,29.573,N,62.661,W
7/13/2008,5:42:40,29.572,N,62.661,W
7/13/2008,5:44:40,29.572,N,62.66,W
7/13/2008,5:46:40,29.572,N,62.66,W
7/13/2008,5:48:40,29.572,N,62.66,W
7/13/2008,5:50:39,29.571,N,62.66,W
7/13/2008,5:52:39,29.571,N,62.66,W
7/13/2008,5:54:39,29.571,N,62.66,W
7/13/2008,5:56:39,29.571,N,62.659,W
7/13/2008,5:58:40,29.57,N,62.659,W
7/13/2008,6:00:40,29.57,N,62.659,W
7/13/2008,6:02:40,29.57,N,62.659,W
7/13/2008,6:04:40,29.57,N,62.659,W
7/13/2008,6:06:39,29.57,N,62.659,W
7/13/2008,6:08:39,29.569,N,62.659,W
7/13/2008,6:10:39,29.569,N,62.658,W
7/13/2008,6:12:40,29.569,N,62.658,W
7/13/2008,6:14:40,29.569,N,62.658,W
7/13/2008,6:16:40,29.569,N,62.658,W
7/13/2008,6:18:40,29.569,N,62.658,W
7/13/2008,6:20:39,29.568,N,62.658,W
7/13/2008,6:22:39,29.568,N,62.658,W
7/13/2008,6:24:39,29.568,N,62.657,W
7/13/2008,6:26:39,29.568,N,62.657,W
7/13/2008,6:28:40,29.568,N,62.657,W
7/13/2008,6:30:40,29.568,N,62.657,W
7/13/2008,6:32:40,29.568,N,62.657,W
7/13/2008,6:34:40,29.568,N,62.657,W
7/13/2008,6:36:39,29.568,N,62.657,W
7/13/2008,6:38:39,29.567,N,62.656,W
7/13/2008,6:40:39,29.567,N,62.656,W
7/13/2008,6:42:40,29.567,N,62.656,W
7/13/2008,6:44:40,29.567,N,62.656,W
7/13/2008,6:46:40,29.567,N,62.656,W
7/13/2008,6:48:40,29.567,N,62.656,W
7/13/2008,6:50:39,29.567,N,62.656,W
7/13/2008,6:52:39,29.567,N,62.656,W
7/13/2008,6:54:39,29.567,N,62.655,W
7/13/2008,6:56:39,29.567,N,62.655,W
7/13/2008,6:58:40,29.567,N,62.655,W
7/13/2008,7:00:40,29.567,N,62.655,W
7/13/2008,7:02:40,29.567,N,62.655,W
7/13/2008,7:04:40,29.567,N,62.655,W
7/13/2008,7:06:39,29.567,N,62.655,W
7/13/2008,7:08:39,29.567,N,62.655,W
7/13/2008,7:10:39,29.567,N,62.655,W
7/13/2008,7:12:40,29.567,N,62.654,W
7/13/2008,7:14:40,29.567,N,62.654,W
7/13/2008,7:16:40,29.567,N,62.654,W
7/13/2008,7:18:40,29.567,N,62.654,W
7/13/2008,7:20:39,29.567,N,62.654,W
7/13/2008,7:22:39,29.567,N,62.654,W
7/13/2008,7:24:39,29.568,N,62.654,W
7/13/2008,7:26:39,29.568,N,62.654,W
7/13/2008,7:28:40,29.568,N,62.654,W
7/13/2008,7:30:40,29.568,N,62.654,W
7/13/2008,7:32:40,29.568,N,62.654,W
7/13/2008,7:34:40,29.568,N,62.654,W
7/13/2008,7:36:39,29.568,N,62.653,W
7/13/2008,7:38:39,29.568,N,62.653,W
7/13/2008,7:40:39,29.569,N,62.653,W
7/13/2008,7:42:40,29.569,N,62.653,W
7/13/2008,7:44:40,29.569,N,62.653,W
7/13/2008,7:46:40,29.569,N,62.653,W
7/13/2008,7:48:40,29.569,N,62.653,W
7/13/2008,7:50:39,29.569,N,62.653,W
7/13/2008,7:52:39,29.57,N,62.653,W
7/13/2008,7:54:39,29.57,N,62.653,W
7/13/2008,7:56:39,29.57,N,62.653,W
7/13/2008,7:58:40,29.57,N,62.653,W
7/13/2008,8:00:40,29.571,N,62.653,W
7/13/2008,8:02:40,29.571,N,62.653,W
7/13/2008,8:04:40,29.571,N,62.653,W
7/13/2008,8:06:39,29.571,N,62.653,W
7/13/2008,8:08:39,29.572,N,62.653,W
7/13/2008,8:10:39,29.572,N,62.653,W
7/13/2008,8:12:40,29.572,N,62.653,W
7/13/2008,8:14:40,29.573,N,62.653,W
7/13/2008,8:16:40,29.573,N,62.653,W
7/13/2008,8:18:40,29.573,N,62.653,W
7/13/2008,8:20:39,29.574,N,62.653,W
7/13/2008,8:22:39,29.574,N,62.653,W
7/13/2008,8:24:39,29.574,N,62.653,W
7/13/2008,8:26:39,29.575,N,62.653,W
7/13/2008,8:28:40,29.575,N,62.653,W
7/13/2008,8:30:40,29.575,N,62.653,W
7/13/2008,8:32:40,29.576,N,62.653,W
7/13/2008,8:34:40,29.576,N,62.654,W
7/13/2008,8:36:39,29.576,N,62.654,W
7/13/2008,8:38:39,29.577,N,62.654,W
7/13/2008,8:40:39,29.577,N,62.654,W
7/13/2008,8:42:40,29.578,N,62.654,W
7/13/2008,8:44:40,29.578,N,62.654,W
7/13/2008,8:46:40,29.579,N,62.654,W
7/13/2008,8:48:40,29.579,N,62.654,W
7/13/2008,8:50:39,29.58,N,62.654,W
7/13/2008,8:52:39,29.58,N,62.654,W
7/13/2008,8:54:39,29.581,N,62.655,W
7/13/2008,8:56:39,29.581,N,62.655,W
7/13/2008,8:58:40,29.582,N,62.655,W
7/13/2008,9:00:40,29.582,N,62.655,W
7/13/2008,9:02:40,29.583,N,62.655,W
7/13/2008,9:04:40,29.583,N,62.655,W
7/13/2008,9:06:39,29.584,N,62.655,W
7/13/2008,9:08:39,29.584,N,62.656,W
7/13/2008,9:10:39,29.585,N,62.656,W
7/13/2008,9:12:40,29.585,N,62.656,W
7/13/2008,9:14:40,29.586,N,62.656,W
7/13/2008,9:16:40,29.587,N,62.656,W
7/13/2008,9:18:40,29.587,N,62.656,W
7/13/2008,9:20:39,29.588,N,62.657,W
7/13/2008,9:22:39,29.588,N,62.657,W
7/13/2008,9:24:39,29.589,N,62.657,W
7/13/2008,9:26:39,29.59,N,62.657,W
7/13/2008,9:28:40,29.59,N,62.658,W
7/13/2008,9:30:40,29.591,N,62.658,W
7/13/2008,9:32:40,29.592,N,62.658,W
7/13/2008,9:34:40,29.592,N,62.658,W
7/13/2008,9:36:39,29.593,N,62.659,W
7/13/2008,9:38:39,29.594,N,62.659,W
7/13/2008,9:40:39,29.595,N,62.659,W
7/13/2008,9:42:40,29.595,N,62.659,W
7/13/2008,9:44:40,29.596,N,62.66,W
7/13/2008,9:46:40,29.597,N,62.66,W
7/13/2008,9:48:40,29.598,N,62.66,W
7/13/2008,9:50:39,29.598,N,62.661,W
7/13/2008,9:52:39,29.599,N,62.661,W
7/13/2008,9:54:39,29.6,N,62.661,W
7/13/2008,9:56:39,29.601,N,62.662,W
7/13/2008,9:58:40,29.601,N,62.662,W
7/13/2008,10:00:40,29.602,N,62.662,W
7/13/2008,10:02:40,29.603,N,62.663,W
7/13/2008,10:04:40,29.604,N,62.663,W
7/13/2008,10:06:39,29.605,N,62.663,W
7/13/2008,10:08:39,29.606,N,62.664,W
7/13/2008,10:10:39,29.606,N,62.664,W
7/13/2008,10:12:40,29.607,N,62.664,W
7/13/2008,10:14:40,29.608,N,62.665,W
7/13/2008,10:16:40,29.609,N,62.665,W
7/13/2008,10:18:40,29.61,N,62.666,W
7/13/2008,10:20:39,29.611,N,62.666,W
7/13/2008,10:22:39,29.612,N,62.666,W
7/13/2008,10:24:39,29.613,N,62.667,W
7/13/2008,10:26:39,29.614,N,62.667,W
7/13/2008,10:28:40,29.615,N,62.668,W
7/13/2008,10:30:40,29.616,N,62.668,W
7/13/2008,10:32:40,29.617,N,62.668,W
7/13/2008,10:34:40,29.617,N,62.669,W
7/13/2008,10:36:39,29.618,N,62.669,W
7/13/2008,10:38:39,29.619,N,62.67,W
7/13/2008,10:40:39,29.62,N,62.67,W
7/13/2008,10:42:40,29.621,N,62.671,W
7/13/2008,10:44:40,29.622,N,62.671,W
7/13/2008,10:46:40,29.623,N,62.672,W
7/13/2008,10:48:40,29.624,N,62.672,W
7/13/2008,10:50:39,29.625,N,62.673,W
7/13/2008,10:52:39,29.627,N,62.673,W
7/13/2008,10:54:39,29.628,N,62.674,W
7/13/2008,10:56:39,29.629,N,62.674,W
7/13/2008,10:58:40,29.63,N,62.675,W
7/13/2008,11:00:40,29.631,N,62.675,W
7/13/2008,11:02:40,29.632,N,62.676,W
7/13/2008,11:04:40,29.633,N,62.676,W
7/13/2008,11:06:39,29.634,N,62.677,W
7/13/2008,11:08:39,29.635,N,62.677,W
7/13/2008,11:10:39,29.636,N,62.678,W
7/13/2008,11:12:40,29.637,N,62.678,W
7/13/2008,11:14:40,29.638,N,62.679,W
7/13/2008,11:16:40,29.64,N,62.679,W
7/13/2008,11:18:40,29.641,N,62.68,W
7/13/2008,11:20:39,29.642,N,62.68,W
7/13/2008,11:22:39,29.643,N,62.681,W
7/13/2008,11:24:39,29.644,N,62.682,W
7/13/2008,11:26:39,29.645,N,62.682,W
7/13/2008,11:28:40,29.647,N,62.683,W
7/13/2008,11:30:40,29.648,N,62.683,W
7/13/2008,11:32:40,29.649,N,62.684,W
7/13/2008,11:34:40,29.65,N,62.685,W
7/13/2008,11:36:39,29.651,N,62.685,W
7/13/2008,11:38:39,29.653,N,62.686,W
7/13/2008,11:40:39,29.654,N,62.686,W
7/13/2008,11:42:40,29.655,N,62.687,W
7/13/2008,11:44:40,29.656,N,62.688,W
7/13/2008,11:46:40,29.657,N,62.688,W
7/13/2008,11:48:40,29.659,N,62.689,W
7/13/2008,11:50:39,29.66,N,62.689,W
7/13/2008,11:52:39,29.661,N,62.69,W
7/13/2008,11:54:39,29.663,N,62.691,W
7/13/2008,11:56:39,29.664,N,62.691,W
7/13/2008,11:58:40,29.665,N,62.692,W
7/13/2008,12:00:40,29.666,N,62.693,W
7/13/2008,12:02:40,29.668,N,62.693,W
7/13/2008,12:04:40,29.669,N,62.694,W
7/13/2008,12:06:39,29.67,N,62.695,W
7/13/2008,12:08:39,29.672,N,62.695,W
7/13/2008,12:10:39,29.673,N,62.696,W
7/13/2008,12:12:40,29.674,N,62.697,W
7/13/2008,12:14:40,29.676,N,62.697,W
7/13/2008,12:16:40,29.677,N,62.698,W
7/13/2008,12:18:40,29.678,N,62.699,W
7/13/2008,12:20:39,29.68,N,62.699,W
7/13/2008,12:22:39,29.681,N,62.7,W
7/13/2008,12:24:39,29.682,N,62.701,W
7/13/2008,12:26:39,29.684,N,62.701,W
7/13/2008,12:28:40,29.685,N,62.702,W
7/13/2008,12:30:40,29.686,N,62.703,W
7/13/2008,12:32:40,29.688,N,62.704,W
7/13/2008,12:34:40,29.689,N,62.704,W
7/13/2008,12:36:39,29.691,N,62.705,W
7/13/2008,12:38:39,29.692,N,62.706,W
7/13/2008,12:40:39,29.693,N,62.707,W
7/13/2008,12:42:40,29.695,N,62.707,W
7/13/2008,12:44:40,29.696,N,62.708,W
7/13/2008,12:46:40,29.698,N,62.709,W
7/13/2008,12:48:40,29.699,N,62.71,W
7/13/2008,12:49:59,29.7,N,62.71,W
7/13/2008,12:51:59,29.699,N,62.71,W
7/13/2008,12:54:00,29.697,N,62.711,W
7/13/2008,12:56:00,29.696,N,62.711,W
7/13/2008,12:58:00,29.695,N,62.711,W
7/13/2008,13:00:00,29.694,N,62.712,W
7/13/2008,13:01:59,29.693,N,62.712,W
7/13/2008,13:03:59,29.692,N,62.713,W
7/13/2008,13:05:59,29.691,N,62.713,W
7/13/2008,13:08:00,29.691,N,62.713,W
7/13/2008,13:10:00,29.69,N,62.714,W
7/13/2008,13:12:00,29.689,N,62.714,W
7/13/2008,13:14:00,29.689,N,62.715,W
7/13/2008,13:15:59,29.688,N,62.715,W
7/13/2008,13:17:59,29.688,N,62.716,W
7/13/2008,13:19:59,29.687,N,62.716,W
7/13/2008,13:21:59,29.687,N,62.717,W
7/13/2008,13:24:00,29.687,N,62.717,W
7/13/2008,13:26:00,29.686,N,62.718,W
7/13/2008,13:28:00,29.686,N,62.718,W
7/13/2008,13:30:00,29.686,N,62.719,W
7/13/2008,13:31:59,29.686,N,62.719,W
7/13/2008,13:33:59,29.686,N,62.72,W
7/13/2008,13:35:59,29.686,N,62.721,W
7/13/2008,13:38:00,29.686,N,62.721,W
7/13/2008,13:40:00,29.687,N,62.722,W
7/13/2008,13:42:00,29.687,N,62.722,W
7/13/2008,13:44:00,29.687,N,62.723,W
7/13/2008,13:45:59,29.688,N,62.724,W
7/13/2008,13:47:59,29.688,N,62.724,W
7/13/2008,13:49:59,29.689,N,62.725,W
7/13/2008,13:51:59,29.689,N,62.726,W
7/13/2008,13:54:00,29.69,N,62.726,W
7/13/2008,13:56:00,29.69,N,62.727,W
7/13/2008,13:58:00,29.691,N,62.728,W
7/13/2008,14:00:00,29.692,N,62.728,W
7/13/2008,14:01:59,29.693,N,62.729,W
7/13/2008,14:03:59,29.694,N,62.73,W
7/13/2008,14:05:59,29.694,N,62.731,W
7/13/2008,14:08:00,29.695,N,62.731,W
7/13/2008,14:10:00,29.696,N,62.732,W
7/13/2008,14:12:00,29.698,N,62.733,W
7/13/2008,14:14:00,29.699,N,62.734,W
7/13/2008,14:15:59,29.7,N,62.735,W
7/13/2008,14:17:59,29.701,N,62.735,W
7/13/2008,14:19:59,29.702,N,62.736,W
7/13/2008,14:21:59,29.704,N,62.737,W
7/13/2008,14:24:00,29.705,N,62.738,W
7/13/2008,14:26:00,29.706,N,62.739,W
7/13/2008,14:28:00,29.708,N,62.74,W
7/13/2008,14:30:00,29.709,N,62.74,W
7/13/2008,14:31:59,29.711,N,62.741,W
7/13/2008,14:33:59,29.713,N,62.742,W
7/13/2008,14:35:59,29.714,N,62.743,W
7/13/2008,14:38:00,29.716,N,62.744,W
7/13/2008,14:40:00,29.718,N,62.745,W
7/13/2008,14:42:00,29.72,N,62.746,W
7/13/2008,14:44:00,29.721,N,62.747,W
7/13/2008,14:45:59,29.723,N,62.748,W
7/13/2008,14:47:59,29.725,N,62.749,W
7/13/2008,14:49:59,29.727,N,62.749,W
7/13/2008,14:51:59,29.729,N,62.75,W
7/13/2008,14:54:00,29.731,N,62.751,W
7/13/2008,14:56:00,29.733,N,62.752,W
7/13/2008,14:58:00,29.736,N,62.753,W
7/13/2008,15:00:00,29.738,N,62.754,W
7/13/2008,15:01:59,29.74,N,62.755,W
7/13/2008,15:03:59,29.742,N,62.756,W
7/13/2008,15:05:59,29.745,N,62.757,W
7/13/2008,15:08:00,29.747,N,62.758,W
7/13/2008,15:10:00,29.749,N,62.759,W
7/13/2008,15:12:00,29.752,N,62.76,W
7/13/2008,15:14:00,29.754,N,62.762,W
7/13/2008,15:15:59,29.757,N,62.763,W
7/13/2008,15:17:59,29.759,N,62.764,W
7/13/2008,15:19:59,29.762,N,62.765,W
7/13/2008,15:21:59,29.765,N,62.766,W
7/13/2008,15:24:00,29.767,N,62.767,W
7/13/2008,15:26:00,29.77,N,62.768,W
7/13/2008,15:28:00,29.773,N,62.769,W
7/13/2008,15:30:00,29.775,N,62.77,W
7/13/2008,15:31:59,29.778,N,62.771,W
7/13/2008,15:33:59,29.781,N,62.772,W
7/13/2008,15:35:59,29.784,N,62.773,W
7/13/2008,15:38:00,29.787,N,62.775,W
7/13/2008,15:40:00,29.79,N,62.776,W
7/13/2008,15:42:00,29.793,N,62.777,W
7/13/2008,15:44:00,29.796,N,62.778,W
7/13/2008,15:45:59,29.799,N,62.779,W
7/13/2008,15:47:59,29.802,N,62.78,W
7/13/2008,15:49:59,29.805,N,62.781,W
7/13/2008,15:51:59,29.808,N,62.783,W
7/13/2008,15:54:00,29.811,N,62.784,W
7/13/2008,15:56:00,29.815,N,62.785,W
7/13/2008,15:58:00,29.818,N,62.786,W
7/13/2008,16:00:00,29.821,N,62.787,W
7/13/2008,16:01:59,29.824,N,62.789,W
7/13/2008,16:03:59,29.828,N,62.79,W
7/13/2008,16:05:59,29.831,N,62.791,W
7/13/2008,16:07:59,29.834,N,62.792,W
7/13/2008,16:09:59,29.838,N,62.793,W
7/13/2008,16:11:59,29.841,N,62.795,W
7/13/2008,16:13:59,29.845,N,62.796,W
7/13/2008,16:16:00,29.848,N,62.797,W
7/13/2008,16:18:00,29.852,N,62.798,W
7/13/2008,16:20:00,29.855,N,62.8,W
7/13/2008,16:22:00,29.859,N,62.801,W
7/13/2008,16:24:00,29.862,N,62.802,W
7/13/2008,16:26:00,29.866,N,62.803,W
7/13/2008,16:28:00,29.87,N,62.805,W
7/13/2008,16:30:00,29.873,N,62.806,W
7/13/2008,16:31:59,29.877,N,62.807,W
7/13/2008,16:33:59,29.881,N,62.808,W
7/13/2008,16:35:59,29.884,N,62.81,W
7/13/2008,16:36:23,29.885,N,62.81,W
7/13/2008,16:38:23,29.888,N,62.811,W
7/13/2008,16:40:23,29.891,N,62.812,W
7/13/2008,16:42:23,29.894,N,62.813,W
7/13/2008,16:44:23,29.897,N,62.815,W
7/13/2008,16:46:23,29.901,N,62.816,W
7/13/2008,16:48:23,29.904,N,62.817,W
7/13/2008,16:50:23,29.907,N,62.818,W
7/13/2008,16:52:24,29.91,N,62.819,W
7/13/2008,16:54:24,29.914,N,62.821,W
7/13/2008,16:56:24,29.917,N,62.822,W
7/13/2008,16:58:24,29.92,N,62.823,W
7/13/2008,17:00:24,29.924,N,62.824,W
7/13/2008,17:02:24,29.927,N,62.825,W
7/13/2008,17:04:24,29.931,N,62.827,W
7/13/2008,17:06:23,29.934,N,62.828,W
7/13/2008,17:08:23,29.938,N,62.829,W
7/13/2008,17:10:23,29.942,N,62.831,W
7/13/2008,17:12:23,29.945,N,62.832,W
7/13/2008,17:14:23,29.949,N,62.833,W
7/13/2008,17:16:23,29.953,N,62.834,W
7/13/2008,17:18:23,29.957,N,62.836,W
7/13/2008,17:20:23,29.961,N,62.837,W
7/13/2008,17:22:24,29.964,N,62.838,W
7/13/2008,17:24:24,29.968,N,62.84,W
7/13/2008,17:26:24,29.972,N,62.841,W
7/13/2008,17:28:24,29.976,N,62.842,W
7/13/2008,17:30:24,29.981,N,62.844,W
7/13/2008,17:32:24,29.985,N,62.845,W
7/13/2008,17:34:24,29.989,N,62.846,W
7/13/2008,17:36:23,29.993,N,62.848,W
7/13/2008,17:38:23,29.997,N,62.849,W
7/13/2008,17:40:23,30.002,N,62.851,W
7/13/2008,17:42:23,30.006,N,62.852,W
7/13/2008,17:44:23,30.01,N,62.853,W
7/13/2008,17:46:23,30.015,N,62.855,W
7/13/2008,17:48:23,30.019,N,62.856,W
7/13/2008,17:50:23,30.024,N,62.858,W
7/13/2008,17:52:24,30.029,N,62.859,W
7/13/2008,17:54:24,30.033,N,62.861,W
7/13/2008,17:56:24,30.038,N,62.862,W
7/13/2008,17:58:24,30.043,N,62.864,W
7/13/2008,18:00:24,30.047,N,62.865,W
7/13/2008,18:02:24,30.052,N,62.867,W
7/13/2008,18:04:24,30.057,N,62.868,W
7/13/2008,18:06:23,30.062,N,62.87,W
7/13/2008,18:08:23,30.067,N,62.871,W
7/13/2008,18:10:23,30.072,N,62.873,W
7/13/2008,18:12:23,30.077,N,62.874,W
7/13/2008,18:14:23,30.082,N,62.876,W
7/13/2008,18:16:23,30.088,N,62.877,W
7/13/2008,18:18:23,30.093,N,62.879,W
7/13/2008,18:20:23,30.098,N,62.88,W
7/13/2008,18:21:06,30.1,N,62.881,W
7/13/2008,18:23:06,30.104,N,62.882,W
7/13/2008,18:25:06,30.108,N,62.884,W
7/13/2008,18:27:06,30.112,N,62.885,W
7/13/2008,18:29:06,30.116,N,62.887,W
7/13/2008,18:31:06,30.12,N,62.888,W
7/13/2008,18:33:05,30.125,N,62.889,W
7/13/2008,18:35:05,30.129,N,62.891,W
7/13/2008,18:37:05,30.133,N,62.892,W
7/13/2008,18:39:05,30.137,N,62.894,W
7/13/2008,18:41:05,30.141,N,62.895,W
7/13/2008,18:43:05,30.145,N,62.896,W
7/13/2008,18:45:05,30.149,N,62.898,W
7/13/2008,18:47:06,30.153,N,62.899,W
7/13/2008,18:49:06,30.157,N,62.901,W
7/13/2008,18:51:06,30.161,N,62.902,W
7/13/2008,18:53:06,30.166,N,62.903,W
7/13/2008,18:55:06,30.17,N,62.905,W
7/13/2008,18:57:06,30.174,N,62.906,W
7/13/2008,18:59:06,30.178,N,62.908,W
7/13/2008,19:01:06,30.182,N,62.909,W
7/13/2008,19:03:05,30.186,N,62.911,W
7/13/2008,19:05:05,30.19,N,62.912,W
7/13/2008,19:07:05,30.194,N,62.914,W
7/13/2008,19:09:05,30.198,N,62.915,W
7/13/2008,19:11:05,30.202,N,62.916,W
7/13/2008,19:13:05,30.206,N,62.918,W
7/13/2008,19:15:05,30.211,N,62.919,W
7/13/2008,19:17:06,30.215,N,62.921,W
7/13/2008,19:19:06,30.219,N,62.922,W
7/13/2008,19:21:06,30.223,N,62.924,W
7/13/2008,19:23:06,30.227,N,62.925,W
7/13/2008,19:25:06,30.231,N,62.927,W
7/13/2008,19:27:06,30.235,N,62.928,W
7/13/2008,19:29:06,30.239,N,62.93,W
7/13/2008,19:31:06,30.243,N,62.931,W
7/13/2008,19:33:05,30.247,N,62.932,W
7/13/2008,19:35:05,30.251,N,62.934,W
7/13/2008,19:37:05,30.255,N,62.935,W
7/13/2008,19:39:05,30.259,N,62.937,W
7/13/2008,19:41:05,30.264,N,62.938,W
7/13/2008,19:43:05,30.268,N,62.94,W
7/13/2008,19:45:05,30.272,N,62.941,W
7/13/2008,19:47:06,30.276,N,62.943,W
7/13/2008,19:49:06,30.28,N,62.944,W
7/13/2008,19:51:06,30.284,N,62.946,W
7/13/2008,19:53:06,30.288,N,62.947,W
7/13/2008,19:55:06,30.292,N,62.949,W
7/13/2008,19:57:06,30.296,N,62.95,W
7/13/2008,19:59:06,30.3,N,62.952,W
7/13/2008,20:01:06,30.304,N,62.954,W
7/13/2008,20:03:05,30.308,N,62.955,W
7/13/2008,20:05:05,30.312,N,62.957,W
7/13/2008,20:07:05,30.316,N,62.958,W
7/13/2008,20:09:05,30.321,N,62.96,W
7/13/2008,20:11:05,30.325,N,62.961,W
7/13/2008,20:13:05,30.329,N,62.963,W
