Track,for,Chantal,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
7/9/2013,16:12:56,14.564,N,62.009,W
7/9/2013,16:14:57,14.57,N,62.02,W
7/9/2013,16:15:37,14.572,N,62.024,W
7/9/2013,16:17:37,14.576,N,62.039,W
7/9/2013,16:19:37,14.579,N,62.053,W
7/9/2013,16:21:37,14.583,N,62.068,W
7/9/2013,16:23:38,14.587,N,62.083,W
7/9/2013,16:25:38,14.59,N,62.097,W
7/9/2013,16:27:38,14.594,N,62.112,W
7/9/2013,16:29:37,14.598,N,62.126,W
7/9/2013,16:31:37,14.601,N,62.141,W
7/9/2013,16:33:37,14.605,N,62.156,W
7/9/2013,16:35:37,14.609,N,62.17,W
7/9/2013,16:37:38,14.613,N,62.185,W
7/9/2013,16:39:38,14.616,N,62.2,W
7/9/2013,16:41:38,14.62,N,62.214,W
7/9/2013,16:43:38,14.624,N,62.229,W
7/9/2013,16:45:37,14.627,N,62.244,W
7/9/2013,16:47:37,14.631,N,62.258,W
7/9/2013,16:49:37,14.635,N,62.273,W
7/9/2013,16:51:37,14.639,N,62.288,W
7/9/2013,16:53:38,14.642,N,62.302,W
7/9/2013,16:55:38,14.646,N,62.317,W
7/9/2013,16:57:38,14.65,N,62.332,W
7/9/2013,16:59:37,14.653,N,62.346,W
7/9/2013,17:01:37,14.657,N,62.361,W
7/9/2013,17:03:37,14.661,N,62.376,W
7/9/2013,17:05:37,14.665,N,62.391,W
7/9/2013,17:07:38,14.669,N,62.405,W
7/9/2013,17:09:38,14.672,N,62.42,W
7/9/2013,17:11:38,14.676,N,62.435,W
7/9/2013,17:13:38,14.68,N,62.449,W
7/9/2013,17:15:37,14.684,N,62.464,W
7/9/2013,17:17:37,14.687,N,62.479,W
7/9/2013,17:19:37,14.691,N,62.494,W
7/9/2013,17:21:37,14.695,N,62.508,W
7/9/2013,17:23:38,14.699,N,62.523,W
7/9/2013,17:25:38,14.703,N,62.538,W
7/9/2013,17:27:38,14.706,N,62.553,W
7/9/2013,17:29:37,14.71,N,62.568,W
7/9/2013,17:31:37,14.714,N,62.582,W
7/9/2013,17:33:37,14.718,N,62.597,W
7/9/2013,17:35:37,14.722,N,62.612,W
7/9/2013,17:37:38,14.726,N,62.627,W
7/9/2013,17:39:38,14.729,N,62.641,W
7/9/2013,17:41:38,14.733,N,62.656,W
7/9/2013,17:43:38,14.737,N,62.671,W
7/9/2013,17:45:37,14.741,N,62.686,W
7/9/2013,17:47:37,14.745,N,62.701,W
7/9/2013,17:49:37,14.749,N,62.716,W
7/9/2013,17:51:37,14.753,N,62.73,W
7/9/2013,17:53:38,14.756,N,62.745,W
7/9/2013,17:55:38,14.76,N,62.76,W
7/9/2013,17:57:38,14.764,N,62.775,W
7/9/2013,17:59:37,14.768,N,62.79,W
7/9/2013,18:01:37,14.772,N,62.805,W
7/9/2013,18:03:37,14.776,N,62.82,W
7/9/2013,18:05:37,14.78,N,62.834,W
7/9/2013,18:07:38,14.784,N,62.849,W
7/9/2013,18:09:38,14.788,N,62.864,W
7/9/2013,18:11:38,14.792,N,62.879,W
7/9/2013,18:13:38,14.796,N,62.894,W
7/9/2013,18:15:37,14.8,N,62.909,W
7/9/2013,18:17:37,14.804,N,62.924,W
7/9/2013,18:19:37,14.808,N,62.939,W
7/9/2013,18:21:37,14.812,N,62.954,W
7/9/2013,18:23:38,14.816,N,62.969,W
7/9/2013,18:25:38,14.82,N,62.984,W
7/9/2013,18:27:38,14.824,N,62.999,W
7/9/2013,18:29:37,14.828,N,63.014,W
7/9/2013,18:31:37,14.832,N,63.029,W
7/9/2013,18:33:37,14.836,N,63.044,W
7/9/2013,18:35:37,14.84,N,63.059,W
7/9/2013,18:37:38,14.844,N,63.074,W
7/9/2013,18:39:38,14.848,N,63.089,W
7/9/2013,18:41:38,14.852,N,63.104,W
7/9/2013,18:43:38,14.856,N,63.119,W
7/9/2013,18:45:37,14.86,N,63.134,W
7/9/2013,18:47:37,14.864,N,63.149,W
7/9/2013,18:49:37,14.868,N,63.164,W
7/9/2013,18:51:37,14.872,N,63.179,W
7/9/2013,18:53:38,14.876,N,63.194,W
7/9/2013,18:55:38,14.881,N,63.209,W
7/9/2013,18:57:38,14.885,N,63.224,W
7/9/2013,18:59:37,14.889,N,63.239,W
7/9/2013,19:01:37,14.893,N,63.255,W
7/9/2013,19:03:37,14.897,N,63.27,W
7/9/2013,19:05:37,14.901,N,63.285,W
7/9/2013,19:07:38,14.906,N,63.3,W
7/9/2013,19:09:38,14.91,N,63.315,W
7/9/2013,19:11:38,14.914,N,63.33,W
7/9/2013,19:13:38,14.918,N,63.346,W
7/9/2013,19:15:37,14.922,N,63.361,W
7/9/2013,19:17:37,14.927,N,63.376,W
7/9/2013,19:19:37,14.931,N,63.391,W
7/9/2013,19:21:37,14.935,N,63.406,W
7/9/2013,19:23:38,14.939,N,63.422,W
7/9/2013,19:25:38,14.944,N,63.437,W
7/9/2013,19:27:38,14.948,N,63.452,W
7/9/2013,19:29:37,14.952,N,63.467,W
7/9/2013,19:31:37,14.957,N,63.483,W
7/9/2013,19:33:37,14.961,N,63.498,W
7/9/2013,19:35:37,14.965,N,63.513,W
7/9/2013,19:37:38,14.97,N,63.528,W
7/9/2013,19:39:38,14.974,N,63.544,W
7/9/2013,19:41:38,14.978,N,63.559,W
7/9/2013,19:43:38,14.983,N,63.574,W
7/9/2013,19:45:37,14.987,N,63.59,W
7/9/2013,19:47:37,14.991,N,63.605,W
7/9/2013,19:49:37,14.996,N,63.621,W
7/9/2013,19:51:37,15,N,63.636,W
7/9/2013,19:53:38,15.005,N,63.651,W
7/9/2013,19:55:38,15.009,N,63.667,W
7/9/2013,19:57:38,15.013,N,63.682,W
7/9/2013,19:59:37,15.018,N,63.698,W
7/9/2013,20:01:37,15.022,N,63.713,W
7/9/2013,20:03:37,15.027,N,63.728,W
7/9/2013,20:05:37,15.031,N,63.744,W
7/9/2013,20:07:38,15.036,N,63.759,W
7/9/2013,20:09:38,15.04,N,63.775,W
7/9/2013,20:11:38,15.045,N,63.79,W
7/9/2013,20:13:38,15.049,N,63.806,W
7/9/2013,20:15:37,15.054,N,63.821,W
7/9/2013,20:17:37,15.058,N,63.837,W
7/9/2013,20:19:37,15.063,N,63.852,W
7/9/2013,20:21:37,15.067,N,63.868,W
7/9/2013,20:23:38,15.072,N,63.883,W
7/9/2013,20:25:38,15.077,N,63.899,W
7/9/2013,20:27:38,15.081,N,63.914,W
7/9/2013,20:29:37,15.086,N,63.93,W
7/9/2013,20:31:37,15.09,N,63.946,W
7/9/2013,20:33:37,15.095,N,63.961,W
7/9/2013,20:35:37,15.1,N,63.977,W
7/9/2013,20:37:38,15.104,N,63.992,W
7/9/2013,20:39:38,15.109,N,64.008,W
7/9/2013,20:41:38,15.113,N,64.024,W
7/9/2013,20:43:38,15.118,N,64.039,W
7/9/2013,20:45:37,15.123,N,64.055,W
7/9/2013,20:47:37,15.127,N,64.071,W
7/9/2013,20:49:37,15.132,N,64.086,W
7/9/2013,20:51:37,15.137,N,64.102,W
7/9/2013,20:53:38,15.141,N,64.117,W
7/9/2013,20:55:38,15.146,N,64.133,W
7/9/2013,20:57:38,15.151,N,64.149,W
7/9/2013,20:59:37,15.156,N,64.165,W
7/9/2013,21:01:37,15.16,N,64.18,W
7/9/2013,21:03:37,15.165,N,64.196,W
7/9/2013,21:05:37,15.17,N,64.212,W
7/9/2013,21:07:38,15.174,N,64.227,W
7/9/2013,21:09:38,15.179,N,64.243,W
7/9/2013,21:11:38,15.184,N,64.259,W
7/9/2013,21:13:38,15.189,N,64.275,W
7/9/2013,21:15:37,15.193,N,64.29,W
7/9/2013,21:17:37,15.198,N,64.306,W
7/9/2013,21:19:37,15.203,N,64.322,W
7/9/2013,21:21:37,15.208,N,64.338,W
7/9/2013,21:23:38,15.213,N,64.353,W
7/9/2013,21:25:38,15.217,N,64.369,W
7/9/2013,21:27:38,15.222,N,64.385,W
7/9/2013,21:29:37,15.227,N,64.401,W
7/9/2013,21:31:37,15.232,N,64.416,W
7/9/2013,21:33:37,15.237,N,64.432,W
7/9/2013,21:35:37,15.241,N,64.448,W
7/9/2013,21:37:38,15.246,N,64.464,W
7/9/2013,21:39:38,15.251,N,64.48,W
7/9/2013,21:41:38,15.256,N,64.496,W
7/9/2013,21:43:38,15.261,N,64.511,W
7/9/2013,21:45:37,15.266,N,64.527,W
7/9/2013,21:47:37,15.27,N,64.543,W
7/9/2013,21:49:37,15.275,N,64.559,W
7/9/2013,21:51:37,15.28,N,64.575,W
7/9/2013,21:53:38,15.285,N,64.591,W
7/9/2013,21:55:38,15.29,N,64.607,W
7/9/2013,21:57:38,15.295,N,64.622,W
7/9/2013,21:59:37,15.3,N,64.638,W
7/9/2013,22:01:37,15.305,N,64.654,W
7/9/2013,22:03:37,15.309,N,64.67,W
7/9/2013,22:05:37,15.314,N,64.686,W
7/9/2013,22:07:38,15.319,N,64.702,W
7/9/2013,22:09:38,15.324,N,64.718,W
7/9/2013,22:11:38,15.329,N,64.734,W
7/9/2013,22:13:38,15.334,N,64.75,W
7/9/2013,22:15:37,15.339,N,64.765,W
7/9/2013,22:17:37,15.344,N,64.781,W
7/9/2013,22:19:37,15.349,N,64.797,W
7/9/2013,22:21:37,15.354,N,64.813,W
7/9/2013,22:23:38,15.359,N,64.829,W
7/9/2013,22:25:38,15.364,N,64.845,W
7/9/2013,22:27:38,15.369,N,64.861,W
7/9/2013,22:29:37,15.374,N,64.877,W
7/9/2013,22:31:37,15.379,N,64.893,W
7/9/2013,22:33:37,15.383,N,64.909,W
7/9/2013,22:35:37,15.388,N,64.925,W
7/9/2013,22:37:38,15.393,N,64.941,W
7/9/2013,22:39:38,15.398,N,64.957,W
7/9/2013,22:41:38,15.403,N,64.973,W
7/9/2013,22:43:38,15.408,N,64.989,W
7/9/2013,22:45:37,15.413,N,65.005,W
7/9/2013,22:47:37,15.418,N,65.021,W
7/9/2013,22:49:37,15.423,N,65.037,W
7/9/2013,22:51:37,15.428,N,65.053,W
7/9/2013,22:53:38,15.433,N,65.069,W
7/9/2013,22:55:38,15.438,N,65.085,W
7/9/2013,22:57:38,15.443,N,65.101,W
7/9/2013,22:59:37,15.448,N,65.117,W
7/9/2013,23:01:37,15.453,N,65.133,W
7/9/2013,23:03:37,15.458,N,65.149,W
7/9/2013,23:05:37,15.463,N,65.165,W
7/9/2013,23:07:38,15.468,N,65.181,W
7/9/2013,23:09:38,15.473,N,65.197,W
7/9/2013,23:11:38,15.478,N,65.213,W
7/9/2013,23:13:38,15.483,N,65.229,W
7/9/2013,23:15:37,15.488,N,65.245,W
7/9/2013,23:17:37,15.493,N,65.261,W
7/9/2013,23:19:37,15.498,N,65.277,W
7/9/2013,23:21:37,15.503,N,65.293,W
7/9/2013,23:23:38,15.508,N,65.309,W
7/9/2013,23:25:38,15.513,N,65.325,W
7/9/2013,23:27:38,15.519,N,65.341,W
7/9/2013,23:29:37,15.524,N,65.357,W
7/9/2013,23:31:37,15.529,N,65.373,W
7/9/2013,23:33:37,15.534,N,65.389,W
7/9/2013,23:35:37,15.539,N,65.405,W
7/9/2013,23:37:38,15.544,N,65.421,W
7/9/2013,23:39:38,15.549,N,65.437,W
7/9/2013,23:41:38,15.554,N,65.453,W
7/9/2013,23:43:38,15.559,N,65.469,W
7/9/2013,23:45:37,15.564,N,65.485,W
7/9/2013,23:47:37,15.569,N,65.501,W
7/9/2013,23:49:37,15.574,N,65.517,W
7/9/2013,23:51:37,15.579,N,65.533,W
7/9/2013,23:53:38,15.584,N,65.549,W
7/9/2013,23:55:38,15.589,N,65.565,W
7/9/2013,23:57:38,15.594,N,65.581,W
7/9/2013,23:59:37,15.599,N,65.597,W
