Track,for,Hanna,2014,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/22/2014,15:25:07,19.297,N,92.224,W,0
10/22/2014,15:27:07,19.296,N,92.22,W,0
10/22/2014,15:29:07,19.294,N,92.215,W,0
10/22/2014,15:31:08,19.293,N,92.21,W,0
10/22/2014,15:33:08,19.292,N,92.206,W,0
10/22/2014,15:35:08,19.291,N,92.201,W,0
10/22/2014,15:37:07,19.29,N,92.197,W,0
10/22/2014,15:39:07,19.289,N,92.193,W,0
10/22/2014,15:41:07,19.289,N,92.189,W,0
10/22/2014,15:43:07,19.288,N,92.185,W,0
10/22/2014,15:45:08,19.287,N,92.181,W,0
10/22/2014,15:45:34,19.287,N,92.18,W,0
10/22/2014,15:47:34,19.286,N,92.175,W,0
10/22/2014,15:49:33,19.285,N,92.171,W,0
10/22/2014,15:51:33,19.284,N,92.167,W,0
10/22/2014,15:53:33,19.283,N,92.162,W,0
10/22/2014,15:55:33,19.282,N,92.158,W,0
10/22/2014,15:57:34,19.281,N,92.154,W,0
10/22/2014,15:59:34,19.281,N,92.15,W,0
10/22/2014,16:01:34,19.28,N,92.147,W,0
10/22/2014,16:03:33,19.279,N,92.143,W,0
10/22/2014,16:05:33,19.279,N,92.139,W,0
10/22/2014,16:07:33,19.278,N,92.136,W,0
10/22/2014,16:09:33,19.278,N,92.133,W,0
10/22/2014,16:11:34,19.278,N,92.13,W,0
10/22/2014,16:13:34,19.278,N,92.127,W,0
10/22/2014,16:15:34,19.277,N,92.124,W,0
10/22/2014,16:17:34,19.277,N,92.121,W,0
10/22/2014,16:19:33,19.277,N,92.118,W,0
10/22/2014,16:21:33,19.277,N,92.116,W,0
10/22/2014,16:23:33,19.278,N,92.114,W,0
10/22/2014,16:25:33,19.278,N,92.112,W,0
10/22/2014,16:27:34,19.278,N,92.11,W,0
10/22/2014,16:29:34,19.279,N,92.108,W,0
10/22/2014,16:31:34,19.279,N,92.106,W,0
10/22/2014,16:33:33,19.28,N,92.105,W,0
10/22/2014,16:35:33,19.28,N,92.103,W,0
10/22/2014,16:37:31,19.281,N,92.102,W,0
10/22/2014,16:39:31,19.281,N,92.099,W,0
10/22/2014,16:41:30,19.28,N,92.096,W,0
10/22/2014,16:43:30,19.28,N,92.093,W,0
10/22/2014,16:45:30,19.28,N,92.09,W,0
10/22/2014,16:47:30,19.279,N,92.087,W,0
10/22/2014,16:49:31,19.279,N,92.083,W,0
10/22/2014,16:51:31,19.279,N,92.08,W,0
10/22/2014,16:53:31,19.278,N,92.077,W,0
10/22/2014,16:55:30,19.278,N,92.074,W,0
10/22/2014,16:57:30,19.277,N,92.071,W,0
10/22/2014,16:59:30,19.277,N,92.068,W,0
10/22/2014,17:01:30,19.277,N,92.064,W,0
10/22/2014,17:03:31,19.276,N,92.061,W,0
10/22/2014,17:05:31,19.276,N,92.058,W,0
10/22/2014,17:07:31,19.275,N,92.055,W,0
10/22/2014,17:09:31,19.275,N,92.052,W,0
10/22/2014,17:11:30,19.274,N,92.048,W,0
10/22/2014,17:13:30,19.274,N,92.045,W,0
10/22/2014,17:15:30,19.273,N,92.042,W,0
10/22/2014,17:17:30,19.273,N,92.039,W,0
10/22/2014,17:19:31,19.272,N,92.035,W,0
10/22/2014,17:21:31,19.271,N,92.032,W,0
10/22/2014,17:23:31,19.271,N,92.029,W,0
10/22/2014,17:25:30,19.27,N,92.025,W,0
10/22/2014,17:27:30,19.27,N,92.022,W,0
10/22/2014,17:29:30,19.269,N,92.018,W,0
10/22/2014,17:31:30,19.268,N,92.015,W,0
10/22/2014,17:33:31,19.268,N,92.012,W,0
10/22/2014,17:35:31,19.267,N,92.008,W,0
10/22/2014,17:37:31,19.266,N,92.005,W,0
10/22/2014,17:39:31,19.265,N,92.001,W,0
10/22/2014,17:41:30,19.265,N,91.998,W,0
10/22/2014,17:43:30,19.264,N,91.994,W,0
10/22/2014,17:45:30,19.263,N,91.991,W,0
10/22/2014,17:47:30,19.262,N,91.987,W,0
10/22/2014,17:49:31,19.261,N,91.984,W,0
10/22/2014,17:51:31,19.261,N,91.98,W,0
10/22/2014,17:53:31,19.26,N,91.977,W,0
10/22/2014,17:55:30,19.259,N,91.973,W,0
10/22/2014,17:57:30,19.258,N,91.969,W,0
10/22/2014,17:59:30,19.257,N,91.966,W,0
10/22/2014,18:01:30,19.256,N,91.962,W,0
10/22/2014,18:03:31,19.255,N,91.958,W,0
10/22/2014,18:05:31,19.254,N,91.955,W,0
10/22/2014,18:07:31,19.253,N,91.951,W,0
10/22/2014,18:09:31,19.252,N,91.947,W,0
10/22/2014,18:11:30,19.251,N,91.943,W,0
10/22/2014,18:13:30,19.249,N,91.939,W,0
10/22/2014,18:15:30,19.248,N,91.936,W,0
10/22/2014,18:17:30,19.247,N,91.932,W,0
10/22/2014,18:19:31,19.246,N,91.928,W,0
10/22/2014,18:21:31,19.245,N,91.924,W,0
10/22/2014,18:23:31,19.243,N,91.92,W,0
10/22/2014,18:25:30,19.242,N,91.916,W,0
10/22/2014,18:27:30,19.241,N,91.912,W,0
10/22/2014,18:29:30,19.24,N,91.908,W,0
10/22/2014,18:31:30,19.238,N,91.904,W,0
10/22/2014,18:33:31,19.237,N,91.9,W,0
10/22/2014,18:35:31,19.236,N,91.896,W,0
10/22/2014,18:37:31,19.234,N,91.892,W,0
10/22/2014,18:39:31,19.233,N,91.888,W,0
10/22/2014,18:41:30,19.231,N,91.884,W,0
10/22/2014,18:43:30,19.23,N,91.88,W,0
10/22/2014,18:45:30,19.228,N,91.876,W,0
10/22/2014,18:47:30,19.227,N,91.872,W,0
10/22/2014,18:49:31,19.225,N,91.867,W,0
10/22/2014,18:51:31,19.224,N,91.863,W,0
10/22/2014,18:53:31,19.222,N,91.859,W,0
10/22/2014,18:55:30,19.221,N,91.855,W,0
10/22/2014,18:57:30,19.219,N,91.851,W,0
10/22/2014,18:59:30,19.218,N,91.846,W,0
10/22/2014,19:01:30,19.216,N,91.842,W,0
10/22/2014,19:03:31,19.214,N,91.838,W,0
10/22/2014,19:05:31,19.213,N,91.834,W,0
10/22/2014,19:07:31,19.211,N,91.83,W,0
10/22/2014,19:09:31,19.21,N,91.825,W,0
10/22/2014,19:11:30,19.208,N,91.821,W,0
10/22/2014,19:13:30,19.206,N,91.817,W,0
10/22/2014,19:15:30,19.205,N,91.812,W,0
10/22/2014,19:17:30,19.203,N,91.808,W,0
10/22/2014,19:19:31,19.201,N,91.804,W,0
10/22/2014,19:21:31,19.2,N,91.799,W,0
10/22/2014,19:23:31,19.198,N,91.795,W,0
10/22/2014,19:25:30,19.196,N,91.791,W,0
10/22/2014,19:27:30,19.194,N,91.786,W,0
10/22/2014,19:29:30,19.193,N,91.782,W,0
10/22/2014,19:31:30,19.191,N,91.778,W,0
10/22/2014,19:33:31,19.189,N,91.773,W,0
10/22/2014,19:35:31,19.188,N,91.769,W,0
10/22/2014,19:37:31,19.186,N,91.765,W,0
10/22/2014,19:39:31,19.184,N,91.76,W,0
10/22/2014,19:41:30,19.182,N,91.756,W,0
10/22/2014,19:43:30,19.181,N,91.752,W,0
10/22/2014,19:45:30,19.179,N,91.747,W,0
10/22/2014,19:47:30,19.177,N,91.743,W,0
10/22/2014,19:49:31,19.175,N,91.739,W,0
10/22/2014,19:51:31,19.174,N,91.734,W,0
10/22/2014,19:53:31,19.172,N,91.73,W,0
10/22/2014,19:55:30,19.17,N,91.726,W,0
10/22/2014,19:55:50,19.17,N,91.725,W,0
10/22/2014,19:57:50,19.164,N,91.722,W,0
10/22/2014,19:59:50,19.159,N,91.72,W,0
10/22/2014,20:01:50,19.153,N,91.717,W,0
10/22/2014,20:03:49,19.147,N,91.715,W,0
10/22/2014,20:05:49,19.141,N,91.712,W,0
10/22/2014,20:07:49,19.136,N,91.709,W,0
10/22/2014,20:09:49,19.13,N,91.707,W,0
10/22/2014,20:11:50,19.124,N,91.704,W,0
10/22/2014,20:13:50,19.118,N,91.701,W,0
10/22/2014,20:15:50,19.113,N,91.699,W,0
10/22/2014,20:17:49,19.107,N,91.696,W,0
10/22/2014,20:19:49,19.101,N,91.694,W,0
10/22/2014,20:21:49,19.096,N,91.691,W,0
10/22/2014,20:23:49,19.09,N,91.688,W,0
10/22/2014,20:25:50,19.085,N,91.686,W,0
10/22/2014,20:27:50,19.079,N,91.683,W,0
10/22/2014,20:29:50,19.074,N,91.68,W,0
10/22/2014,20:31:50,19.068,N,91.677,W,0
10/22/2014,20:33:49,19.063,N,91.675,W,0
10/22/2014,20:35:49,19.058,N,91.672,W,0
10/22/2014,20:37:49,19.053,N,91.669,W,0
10/22/2014,20:39:49,19.047,N,91.666,W,0
10/22/2014,20:41:50,19.042,N,91.664,W,0
10/22/2014,20:43:50,19.038,N,91.661,W,0
10/22/2014,20:45:50,19.033,N,91.658,W,0
10/22/2014,20:47:49,19.028,N,91.655,W,0
10/22/2014,20:49:49,19.023,N,91.652,W,0
10/22/2014,20:51:49,19.019,N,91.649,W,0
10/22/2014,20:53:49,19.014,N,91.646,W,0
10/22/2014,20:55:50,19.01,N,91.643,W,0
10/22/2014,20:57:50,19.006,N,91.64,W,0
10/22/2014,20:59:50,19.002,N,91.637,W,0
10/22/2014,21:01:50,18.998,N,91.634,W,0
10/22/2014,21:03:49,18.994,N,91.631,W,0
10/22/2014,21:05:49,18.99,N,91.628,W,0
10/22/2014,21:07:49,18.987,N,91.624,W,0
10/22/2014,21:09:49,18.983,N,91.621,W,0
10/22/2014,21:11:50,18.98,N,91.618,W,0
10/22/2014,21:13:50,18.977,N,91.615,W,0
10/22/2014,21:15:50,18.974,N,91.611,W,0
10/22/2014,21:17:49,18.971,N,91.608,W,0
10/22/2014,21:19:49,18.969,N,91.604,W,0
10/22/2014,21:21:49,18.966,N,91.601,W,0
10/22/2014,21:23:49,18.964,N,91.597,W,0
10/22/2014,21:25:50,18.962,N,91.594,W,0
10/22/2014,21:27:50,18.96,N,91.59,W,0
10/22/2014,21:29:50,18.958,N,91.586,W,0
10/22/2014,21:31:50,18.957,N,91.583,W,0
10/22/2014,21:33:49,18.955,N,91.579,W,0
10/22/2014,21:35:49,18.954,N,91.575,W,0
10/22/2014,21:37:49,18.953,N,91.571,W,0
10/22/2014,21:39:49,18.952,N,91.567,W,0
10/22/2014,21:41:50,18.952,N,91.563,W,0
10/22/2014,21:43:50,18.951,N,91.559,W,0
10/22/2014,21:45:50,18.951,N,91.555,W,0
10/22/2014,21:47:49,18.951,N,91.551,W,0
10/22/2014,21:49:49,18.951,N,91.547,W,0
10/22/2014,21:51:49,18.951,N,91.543,W,0
10/22/2014,21:53:49,18.951,N,91.538,W,0
10/22/2014,21:55:50,18.951,N,91.534,W,0
10/22/2014,21:57:50,18.952,N,91.53,W,0
10/22/2014,21:59:50,18.953,N,91.525,W,0
10/22/2014,22:01:50,18.953,N,91.521,W,0
10/22/2014,22:03:49,18.954,N,91.517,W,0
10/22/2014,22:05:49,18.955,N,91.512,W,0
10/22/2014,22:07:49,18.957,N,91.508,W,0
10/22/2014,22:09:49,18.958,N,91.503,W,0
10/22/2014,22:11:50,18.959,N,91.499,W,0
10/22/2014,22:13:50,18.961,N,91.494,W,0
10/22/2014,22:15:50,18.963,N,91.489,W,0
10/22/2014,22:17:49,18.965,N,91.485,W,0
10/22/2014,22:19:49,18.967,N,91.48,W,0
10/22/2014,22:21:49,18.969,N,91.475,W,0
10/22/2014,22:23:49,18.971,N,91.471,W,0
10/22/2014,22:25:50,18.973,N,91.466,W,0
10/22/2014,22:27:50,18.975,N,91.461,W,0
10/22/2014,22:29:50,18.978,N,91.456,W,0
10/22/2014,22:31:50,18.981,N,91.451,W,0
10/22/2014,22:33:49,18.983,N,91.447,W,0
10/22/2014,22:35:49,18.986,N,91.442,W,0
10/22/2014,22:37:49,18.989,N,91.437,W,0
10/22/2014,22:39:49,18.992,N,91.432,W,0
10/22/2014,22:41:50,18.995,N,91.427,W,0
10/22/2014,22:43:50,18.998,N,91.422,W,0
10/22/2014,22:45:50,19.001,N,91.417,W,0
10/22/2014,22:47:49,19.005,N,91.412,W,0
10/22/2014,22:49:49,19.008,N,91.407,W,0
10/22/2014,22:51:49,19.011,N,91.402,W,0
10/22/2014,22:53:49,19.015,N,91.397,W,0
10/22/2014,22:55:50,19.018,N,91.391,W,0
10/22/2014,22:57:50,19.022,N,91.386,W,0
10/22/2014,22:59:50,19.026,N,91.381,W,0
10/22/2014,23:01:50,19.03,N,91.376,W,0
10/22/2014,23:03:49,19.033,N,91.371,W,0
10/22/2014,23:05:49,19.037,N,91.366,W,0
10/22/2014,23:07:49,19.041,N,91.36,W,0
10/22/2014,23:09:49,19.045,N,91.355,W,0
10/22/2014,23:11:50,19.049,N,91.35,W,0
10/22/2014,23:13:50,19.053,N,91.345,W,0
10/22/2014,23:14:04,19.054,N,91.344,W,0
10/22/2014,23:16:04,19.059,N,91.338,W,0
10/22/2014,23:18:04,19.063,N,91.333,W,0
10/22/2014,23:20:04,19.068,N,91.327,W,0
10/22/2014,23:22:05,19.073,N,91.322,W,0
10/22/2014,23:24:05,19.077,N,91.317,W,0
10/22/2014,23:26:05,19.082,N,91.311,W,0
10/22/2014,23:28:05,19.086,N,91.306,W,0
10/22/2014,23:30:04,19.091,N,91.3,W,0
10/22/2014,23:32:04,19.095,N,91.295,W,0
10/22/2014,23:34:04,19.099,N,91.29,W,0
10/22/2014,23:36:04,19.104,N,91.285,W,0
10/22/2014,23:38:05,19.108,N,91.279,W,0
10/22/2014,23:40:05,19.112,N,91.274,W,0
10/22/2014,23:42:05,19.116,N,91.269,W,0
10/22/2014,23:44:04,19.12,N,91.264,W,0
10/22/2014,23:46:04,19.124,N,91.259,W,0
10/22/2014,23:48:04,19.128,N,91.254,W,0
10/22/2014,23:50:04,19.132,N,91.249,W,0
10/22/2014,23:52:05,19.136,N,91.244,W,0
10/22/2014,23:54:05,19.139,N,91.239,W,0
10/22/2014,23:56:05,19.143,N,91.234,W,0
10/22/2014,23:58:05,19.147,N,91.229,W,0
10/23/2014,0:00:04,19.15,N,91.224,W,0
10/23/2014,0:02:04,19.154,N,91.219,W,0
10/23/2014,0:04:04,19.157,N,91.214,W,0
10/23/2014,0:06:04,19.161,N,91.209,W,0
10/23/2014,0:08:05,19.164,N,91.204,W,0
10/23/2014,0:10:05,19.167,N,91.2,W,0
10/23/2014,0:12:05,19.17,N,91.195,W,0
10/23/2014,0:14:04,19.174,N,91.19,W,0
10/23/2014,0:16:04,19.177,N,91.186,W,0
10/23/2014,0:18:04,19.18,N,91.181,W,0
10/23/2014,0:20:04,19.183,N,91.176,W,0
10/23/2014,0:22:05,19.186,N,91.172,W,0
10/23/2014,0:24:05,19.188,N,91.167,W,0
10/23/2014,0:26:05,19.191,N,91.163,W,0
10/23/2014,0:28:05,19.194,N,91.158,W,0
10/23/2014,0:30:04,19.196,N,91.154,W,0
10/23/2014,0:32:04,19.199,N,91.149,W,0
10/23/2014,0:34:04,19.201,N,91.145,W,0
10/23/2014,0:36:04,19.204,N,91.141,W,0
10/23/2014,0:38:05,19.206,N,91.137,W,0
10/23/2014,0:40:05,19.208,N,91.132,W,0
10/23/2014,0:42:05,19.211,N,91.128,W,0
10/23/2014,0:44:04,19.213,N,91.124,W,0
10/23/2014,0:46:04,19.215,N,91.12,W,0
10/23/2014,0:48:04,19.217,N,91.116,W,0
10/23/2014,0:50:04,19.219,N,91.112,W,0
10/23/2014,0:52:05,19.221,N,91.108,W,0
10/23/2014,0:54:05,19.222,N,91.104,W,0
10/23/2014,0:56:05,19.224,N,91.1,W,0
10/23/2014,0:58:05,19.226,N,91.096,W,0
10/23/2014,1:00:04,19.227,N,91.092,W,0
10/23/2014,1:02:04,19.229,N,91.088,W,0
10/23/2014,1:04:04,19.23,N,91.084,W,0
10/23/2014,1:06:04,19.231,N,91.081,W,0
10/23/2014,1:08:05,19.233,N,91.077,W,0
10/23/2014,1:10:05,19.234,N,91.073,W,0
10/23/2014,1:12:05,19.235,N,91.069,W,0
10/23/2014,1:14:04,19.236,N,91.066,W,0
10/23/2014,1:16:04,19.237,N,91.062,W,0
10/23/2014,1:18:04,19.238,N,91.059,W,0
10/23/2014,1:20:04,19.239,N,91.055,W,0
10/23/2014,1:22:05,19.239,N,91.052,W,0
10/23/2014,1:24:05,19.24,N,91.048,W,0
10/23/2014,1:26:05,19.241,N,91.045,W,0
10/23/2014,1:28:05,19.241,N,91.042,W,0
10/23/2014,1:30:04,19.242,N,91.038,W,0
10/23/2014,1:32:04,19.242,N,91.035,W,0
10/23/2014,1:34:04,19.243,N,91.032,W,0
10/23/2014,1:36:04,19.243,N,91.029,W,0
10/23/2014,1:38:05,19.243,N,91.025,W,0
10/23/2014,1:40:05,19.243,N,91.022,W,0
10/23/2014,1:42:05,19.243,N,91.019,W,0
10/23/2014,1:44:04,19.243,N,91.016,W,0
10/23/2014,1:46:04,19.243,N,91.013,W,0
10/23/2014,1:48:04,19.243,N,91.01,W,0
10/23/2014,1:50:04,19.243,N,91.007,W,0
10/23/2014,1:52:05,19.243,N,91.004,W,0
10/23/2014,1:54:05,19.243,N,91.001,W,0
10/23/2014,1:56:05,19.242,N,90.998,W,0
10/23/2014,1:58:05,19.242,N,90.995,W,0
10/23/2014,2:00:04,19.242,N,90.992,W,0
10/23/2014,2:02:04,19.241,N,90.99,W,0
10/23/2014,2:04:04,19.24,N,90.987,W,0
10/23/2014,2:06:04,19.24,N,90.984,W,0
10/23/2014,2:08:05,19.239,N,90.981,W,0
10/23/2014,2:10:05,19.238,N,90.979,W,0
10/23/2014,2:12:05,19.238,N,90.976,W,0
10/23/2014,2:14:04,19.237,N,90.973,W,0
10/23/2014,2:16:04,19.236,N,90.971,W,0
10/23/2014,2:18:04,19.235,N,90.968,W,0
10/23/2014,2:20:04,19.234,N,90.966,W,0
10/23/2014,2:22:05,19.233,N,90.963,W,0
10/23/2014,2:24:05,19.232,N,90.961,W,0
10/23/2014,2:26:05,19.23,N,90.958,W,0
10/23/2014,2:28:05,19.229,N,90.956,W,0
10/23/2014,2:30:04,19.228,N,90.953,W,0
10/23/2014,2:32:04,19.227,N,90.951,W,0
10/23/2014,2:34:04,19.225,N,90.949,W,0
10/23/2014,2:36:04,19.224,N,90.946,W,0
10/23/2014,2:38:05,19.222,N,90.944,W,0
10/23/2014,2:40:05,19.221,N,90.942,W,0
10/23/2014,2:42:05,19.219,N,90.939,W,0
10/23/2014,2:44:04,19.217,N,90.937,W,0
10/23/2014,2:46:04,19.216,N,90.935,W,0
10/23/2014,2:48:04,19.214,N,90.933,W,0
10/23/2014,2:50:04,19.212,N,90.931,W,0
10/23/2014,2:52:05,19.21,N,90.929,W,0
10/23/2014,2:54:05,19.209,N,90.926,W,0
10/23/2014,2:56:05,19.207,N,90.924,W,0
10/23/2014,2:58:05,19.205,N,90.922,W,0
10/23/2014,3:00:04,19.203,N,90.92,W,0
10/23/2014,3:02:04,19.201,N,90.918,W,0
10/23/2014,3:04:04,19.199,N,90.916,W,0
10/23/2014,3:06:04,19.196,N,90.914,W,0
10/23/2014,3:08:05,19.194,N,90.912,W,0
10/23/2014,3:10:05,19.192,N,90.91,W,0
10/23/2014,3:12:05,19.19,N,90.909,W,0
10/23/2014,3:14:04,19.187,N,90.907,W,0
10/23/2014,3:16:04,19.185,N,90.905,W,0
10/23/2014,3:18:04,19.183,N,90.903,W,0
10/23/2014,3:20:04,19.18,N,90.901,W,0
10/23/2014,3:22:05,19.178,N,90.899,W,0
10/23/2014,3:24:05,19.175,N,90.898,W,0
10/23/2014,3:26:05,19.173,N,90.896,W,0
10/23/2014,3:28:05,19.17,N,90.894,W,0
10/23/2014,3:30:04,19.167,N,90.892,W,0
10/23/2014,3:32:04,19.165,N,90.891,W,0
10/23/2014,3:34:04,19.162,N,90.889,W,0
10/23/2014,3:36:04,19.159,N,90.887,W,0
10/23/2014,3:38:05,19.157,N,90.886,W,0
10/23/2014,3:40:05,19.154,N,90.884,W,0
10/23/2014,3:42:05,19.151,N,90.882,W,0
10/23/2014,3:44:04,19.148,N,90.881,W,0
10/23/2014,3:46:04,19.145,N,90.879,W,0
10/23/2014,3:48:04,19.142,N,90.878,W,0
10/23/2014,3:50:04,19.139,N,90.876,W,0
10/23/2014,3:52:05,19.136,N,90.875,W,0
10/23/2014,3:54:05,19.133,N,90.873,W,0
10/23/2014,3:56:05,19.13,N,90.872,W,0
10/23/2014,3:58:05,19.127,N,90.87,W,0
10/23/2014,4:00:04,19.124,N,90.869,W,0
10/23/2014,4:02:04,19.121,N,90.867,W,0
10/23/2014,4:04:04,19.118,N,90.866,W,0
10/23/2014,4:06:04,19.114,N,90.864,W,0
10/23/2014,4:08:05,19.111,N,90.863,W,0
10/23/2014,4:10:05,19.108,N,90.862,W,0
10/23/2014,4:12:05,19.105,N,90.86,W,0
10/23/2014,4:14:04,19.101,N,90.859,W,0
10/23/2014,4:16:04,19.098,N,90.858,W,0
10/23/2014,4:18:04,19.094,N,90.856,W,0
10/23/2014,4:20:04,19.091,N,90.855,W,0
10/23/2014,4:22:05,19.088,N,90.854,W,0
10/23/2014,4:24:05,19.084,N,90.852,W,0
10/23/2014,4:26:05,19.081,N,90.851,W,0
10/23/2014,4:28:05,19.077,N,90.85,W,0
10/23/2014,4:30:04,19.074,N,90.849,W,0
10/23/2014,4:32:04,19.07,N,90.847,W,0
10/23/2014,4:34:04,19.067,N,90.846,W,0
10/23/2014,4:36:04,19.063,N,90.845,W,0
10/23/2014,4:38:05,19.059,N,90.844,W,0
10/23/2014,4:40:05,19.056,N,90.842,W,0
10/23/2014,4:42:05,19.052,N,90.841,W,0
10/23/2014,4:44:04,19.048,N,90.84,W,0
10/23/2014,4:46:04,19.045,N,90.839,W,0
10/23/2014,4:48:04,19.041,N,90.838,W,0
10/23/2014,4:50:04,19.037,N,90.837,W,0
10/23/2014,4:52:05,19.034,N,90.835,W,0
10/23/2014,4:54:05,19.03,N,90.834,W,0
10/23/2014,4:56:05,19.026,N,90.833,W,0
10/23/2014,4:58:05,19.022,N,90.832,W,0
10/23/2014,5:00:04,19.019,N,90.831,W,0
10/23/2014,5:02:04,19.015,N,90.83,W,0
10/23/2014,5:04:04,19.011,N,90.829,W,0
10/23/2014,5:06:04,19.007,N,90.828,W,0
10/23/2014,5:08:05,19.003,N,90.827,W,0
10/23/2014,5:10:05,18.999,N,90.825,W,0
10/23/2014,5:12:05,18.995,N,90.824,W,0
10/23/2014,5:14:04,18.992,N,90.823,W,0
10/23/2014,5:16:04,18.988,N,90.822,W,0
10/23/2014,5:18:04,18.984,N,90.821,W,0
10/23/2014,5:20:04,18.98,N,90.82,W,0
10/23/2014,5:22:05,18.976,N,90.819,W,0
10/23/2014,5:24:05,18.972,N,90.818,W,0
10/23/2014,5:26:05,18.968,N,90.817,W,0
10/23/2014,5:28:05,18.964,N,90.816,W,0
10/23/2014,5:30:04,18.96,N,90.815,W,0
10/23/2014,5:32:04,18.956,N,90.814,W,0
10/23/2014,5:34:04,18.952,N,90.813,W,0
10/23/2014,5:36:04,18.948,N,90.812,W,0
10/23/2014,5:38:05,18.944,N,90.811,W,0
10/23/2014,5:40:05,18.94,N,90.81,W,0
10/23/2014,5:42:05,18.936,N,90.809,W,0
10/23/2014,5:44:04,18.932,N,90.808,W,0
10/23/2014,5:46:04,18.928,N,90.807,W,0
10/23/2014,5:48:04,18.924,N,90.806,W,0
10/23/2014,5:50:04,18.92,N,90.805,W,0
10/23/2014,5:52:05,18.916,N,90.804,W,0
10/23/2014,5:54:05,18.912,N,90.803,W,0
10/23/2014,5:56:05,18.908,N,90.802,W,0
10/23/2014,5:58:05,18.904,N,90.801,W,0
