Track,for,Dolly,2008,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
7/21/2008,20:37:30,22.845,N,91.128,W,2
7/21/2008,20:39:29,22.848,N,91.136,W,2
7/21/2008,20:41:29,22.85,N,91.144,W,2
7/21/2008,20:43:29,22.853,N,91.152,W,2
7/21/2008,20:45:30,22.856,N,91.16,W,2
7/21/2008,20:47:30,22.859,N,91.168,W,2
7/21/2008,20:49:30,22.861,N,91.176,W,2
7/21/2008,20:51:30,22.864,N,91.184,W,2
7/21/2008,20:53:29,22.867,N,91.192,W,2
7/21/2008,20:55:29,22.869,N,91.199,W,2
7/21/2008,20:57:29,22.872,N,91.207,W,2
7/21/2008,20:59:29,22.875,N,91.215,W,2
7/21/2008,21:01:30,22.877,N,91.223,W,2
7/21/2008,21:03:30,22.88,N,91.231,W,2
7/21/2008,21:05:30,22.883,N,91.239,W,2
7/21/2008,21:07:30,22.885,N,91.247,W,2
7/21/2008,21:09:29,22.888,N,91.255,W,2
7/21/2008,21:11:29,22.89,N,91.263,W,2
7/21/2008,21:13:29,22.893,N,91.271,W,2
7/21/2008,21:15:30,22.895,N,91.279,W,2
7/21/2008,21:17:30,22.897,N,91.287,W,2
7/21/2008,21:19:30,22.9,N,91.295,W,2
7/21/2008,21:21:30,22.902,N,91.303,W,2
7/21/2008,21:23:29,22.904,N,91.311,W,2
7/21/2008,21:25:29,22.907,N,91.319,W,2
7/21/2008,21:27:29,22.909,N,91.327,W,2
7/21/2008,21:29:29,22.911,N,91.335,W,2
7/21/2008,21:31:30,22.913,N,91.343,W,2
7/21/2008,21:33:30,22.915,N,91.352,W,2
7/21/2008,21:35:30,22.917,N,91.36,W,2
7/21/2008,21:37:30,22.919,N,91.368,W,2
7/21/2008,21:39:29,22.921,N,91.376,W,2
7/21/2008,21:41:29,22.923,N,91.384,W,2
7/21/2008,21:43:29,22.925,N,91.392,W,2
7/21/2008,21:45:30,22.926,N,91.4,W,2
7/21/2008,21:47:30,22.928,N,91.409,W,2
7/21/2008,21:49:30,22.93,N,91.417,W,2
7/21/2008,21:51:30,22.931,N,91.425,W,2
7/21/2008,21:53:29,22.933,N,91.434,W,2
7/21/2008,21:55:29,22.934,N,91.442,W,2
7/21/2008,21:57:29,22.936,N,91.45,W,2
7/21/2008,21:59:29,22.937,N,91.458,W,2
7/21/2008,22:01:30,22.938,N,91.467,W,2
7/21/2008,22:03:30,22.94,N,91.475,W,2
7/21/2008,22:05:30,22.941,N,91.484,W,2
7/21/2008,22:07:30,22.942,N,91.492,W,2
7/21/2008,22:09:29,22.943,N,91.5,W,2
7/21/2008,22:11:29,22.944,N,91.509,W,2
7/21/2008,22:13:29,22.945,N,91.517,W,2
7/21/2008,22:15:30,22.946,N,91.526,W,2
7/21/2008,22:17:30,22.947,N,91.534,W,2
7/21/2008,22:19:30,22.948,N,91.543,W,2
7/21/2008,22:21:30,22.949,N,91.551,W,2
7/21/2008,22:23:29,22.95,N,91.56,W,2
7/21/2008,22:25:29,22.951,N,91.568,W,2
7/21/2008,22:27:29,22.952,N,91.577,W,2
7/21/2008,22:29:29,22.952,N,91.585,W,2
7/21/2008,22:31:30,22.953,N,91.594,W,2
7/21/2008,22:33:30,22.954,N,91.603,W,2
7/21/2008,22:35:30,22.954,N,91.611,W,2
7/21/2008,22:37:30,22.955,N,91.62,W,2
7/21/2008,22:38:00,22.955,N,91.622,W,2
7/21/2008,22:40:00,22.955,N,91.631,W,2
7/21/2008,22:42:01,22.955,N,91.64,W,2
7/21/2008,22:44:01,22.955,N,91.649,W,2
7/21/2008,22:46:01,22.955,N,91.658,W,2
7/21/2008,22:48:00,22.955,N,91.667,W,2
7/21/2008,22:50:00,22.955,N,91.676,W,2
7/21/2008,22:52:00,22.955,N,91.685,W,2
7/21/2008,22:54:00,22.955,N,91.693,W,2
7/21/2008,22:56:01,22.955,N,91.702,W,2
7/21/2008,22:58:01,22.955,N,91.711,W,2
7/21/2008,23:00:01,22.955,N,91.72,W,2
7/21/2008,23:02:01,22.955,N,91.729,W,2
7/21/2008,23:04:00,22.955,N,91.738,W,2
7/21/2008,23:06:00,22.955,N,91.747,W,2
7/21/2008,23:08:00,22.955,N,91.756,W,2
7/21/2008,23:10:00,22.955,N,91.765,W,2
7/21/2008,23:12:01,22.955,N,91.774,W,2
7/21/2008,23:14:01,22.955,N,91.782,W,2
7/21/2008,23:16:01,22.955,N,91.791,W,2
7/21/2008,23:18:00,22.955,N,91.8,W,2
7/21/2008,23:20:00,22.955,N,91.809,W,2
7/21/2008,23:22:00,22.955,N,91.818,W,2
7/21/2008,23:24:00,22.955,N,91.826,W,2
7/21/2008,23:26:01,22.955,N,91.835,W,2
7/21/2008,23:28:01,22.955,N,91.844,W,2
7/21/2008,23:30:01,22.955,N,91.853,W,2
7/21/2008,23:32:01,22.955,N,91.862,W,2
7/21/2008,23:34:00,22.955,N,91.87,W,2
7/21/2008,23:36:00,22.956,N,91.879,W,2
7/21/2008,23:38:00,22.956,N,91.888,W,2
7/21/2008,23:40:00,22.956,N,91.896,W,2
7/21/2008,23:42:01,22.956,N,91.905,W,2
7/21/2008,23:44:01,22.956,N,91.914,W,2
7/21/2008,23:46:01,22.957,N,91.922,W,2
7/21/2008,23:48:00,22.957,N,91.931,W,2
7/21/2008,23:50:00,22.957,N,91.939,W,2
7/21/2008,23:52:00,22.957,N,91.948,W,2
7/21/2008,23:54:00,22.958,N,91.957,W,2
7/21/2008,23:56:01,22.958,N,91.965,W,2
7/21/2008,23:58:01,22.959,N,91.974,W,2
7/21/2008,23:59:30,22.959,N,91.98,W,2
7/22/2008,0:01:30,22.959,N,91.989,W,2
7/22/2008,0:03:31,22.96,N,91.997,W,2
7/22/2008,0:05:31,22.96,N,92.006,W,2
7/22/2008,0:07:31,22.961,N,92.014,W,2
7/22/2008,0:09:31,22.961,N,92.023,W,2
7/22/2008,0:11:30,22.961,N,92.031,W,2
7/22/2008,0:13:30,22.962,N,92.04,W,2
7/22/2008,0:15:30,22.962,N,92.048,W,2
7/22/2008,0:17:30,22.963,N,92.057,W,2
7/22/2008,0:19:31,22.964,N,92.065,W,2
7/22/2008,0:21:31,22.964,N,92.074,W,2
7/22/2008,0:23:31,22.965,N,92.082,W,2
7/22/2008,0:25:30,22.965,N,92.091,W,2
7/22/2008,0:27:30,22.966,N,92.099,W,2
7/22/2008,0:29:30,22.967,N,92.107,W,2
7/22/2008,0:31:30,22.967,N,92.116,W,2
7/22/2008,0:33:31,22.968,N,92.124,W,2
7/22/2008,0:35:31,22.969,N,92.132,W,2
7/22/2008,0:37:31,22.97,N,92.141,W,2
7/22/2008,0:39:31,22.97,N,92.149,W,2
7/22/2008,0:41:30,22.971,N,92.157,W,2
7/22/2008,0:43:30,22.972,N,92.165,W,2
7/22/2008,0:45:30,22.973,N,92.174,W,2
7/22/2008,0:47:30,22.974,N,92.182,W,2
7/22/2008,0:49:31,22.975,N,92.19,W,2
7/22/2008,0:51:31,22.976,N,92.198,W,2
7/22/2008,0:53:31,22.977,N,92.206,W,2
7/22/2008,0:55:30,22.978,N,92.214,W,2
7/22/2008,0:57:30,22.979,N,92.222,W,2
7/22/2008,0:59:30,22.98,N,92.23,W,2
7/22/2008,1:01:30,22.981,N,92.238,W,2
7/22/2008,1:03:31,22.982,N,92.246,W,2
7/22/2008,1:05:31,22.983,N,92.254,W,2
7/22/2008,1:07:31,22.985,N,92.262,W,2
7/22/2008,1:09:31,22.986,N,92.27,W,2
7/22/2008,1:11:30,22.987,N,92.278,W,2
7/22/2008,1:13:30,22.988,N,92.286,W,2
7/22/2008,1:15:30,22.99,N,92.294,W,2
7/22/2008,1:17:30,22.991,N,92.302,W,2
7/22/2008,1:19:31,22.992,N,92.31,W,2
7/22/2008,1:21:31,22.994,N,92.318,W,2
7/22/2008,1:23:31,22.995,N,92.326,W,2
7/22/2008,1:25:30,22.997,N,92.333,W,2
7/22/2008,1:27:30,22.998,N,92.341,W,2
7/22/2008,1:29:30,22.999,N,92.349,W,2
7/22/2008,1:31:30,23.001,N,92.357,W,2
7/22/2008,1:33:31,23.002,N,92.364,W,2
7/22/2008,1:35:31,23.004,N,92.372,W,2
7/22/2008,1:37:31,23.006,N,92.38,W,2
7/22/2008,1:39:31,23.007,N,92.388,W,2
7/22/2008,1:41:30,23.009,N,92.395,W,2
7/22/2008,1:43:30,23.01,N,92.403,W,2
7/22/2008,1:45:30,23.012,N,92.411,W,2
7/22/2008,1:47:30,23.013,N,92.418,W,2
7/22/2008,1:49:31,23.015,N,92.426,W,2
7/22/2008,1:51:31,23.017,N,92.434,W,2
7/22/2008,1:53:31,23.018,N,92.441,W,2
7/22/2008,1:55:30,23.02,N,92.449,W,2
7/22/2008,1:57:30,23.022,N,92.456,W,2
7/22/2008,1:59:30,23.023,N,92.464,W,2
7/22/2008,2:01:30,23.025,N,92.472,W,2
7/22/2008,2:03:31,23.027,N,92.479,W,2
7/22/2008,2:05:31,23.029,N,92.487,W,2
7/22/2008,2:07:31,23.03,N,92.494,W,2
7/22/2008,2:09:31,23.032,N,92.502,W,2
7/22/2008,2:11:30,23.034,N,92.51,W,2
7/22/2008,2:13:30,23.035,N,92.517,W,2
7/22/2008,2:15:30,23.037,N,92.525,W,2
7/22/2008,2:17:30,23.039,N,92.532,W,2
7/22/2008,2:19:31,23.041,N,92.54,W,2
7/22/2008,2:19:51,23.041,N,92.541,W,2
7/22/2008,2:21:50,23.042,N,92.55,W,2
7/22/2008,2:23:50,23.044,N,92.558,W,2
7/22/2008,2:25:50,23.045,N,92.567,W,2
7/22/2008,2:27:51,23.047,N,92.576,W,2
7/22/2008,2:29:51,23.048,N,92.585,W,2
7/22/2008,2:31:51,23.05,N,92.594,W,2
7/22/2008,2:33:51,23.051,N,92.603,W,2
7/22/2008,2:35:50,23.053,N,92.612,W,2
7/22/2008,2:37:50,23.055,N,92.621,W,2
7/22/2008,2:39:50,23.056,N,92.629,W,2
7/22/2008,2:41:50,23.058,N,92.638,W,2
7/22/2008,2:43:51,23.059,N,92.647,W,2
7/22/2008,2:45:51,23.061,N,92.656,W,2
7/22/2008,2:47:51,23.062,N,92.665,W,2
7/22/2008,2:49:51,23.064,N,92.674,W,2
7/22/2008,2:51:50,23.066,N,92.683,W,2
7/22/2008,2:53:50,23.067,N,92.692,W,2
7/22/2008,2:55:50,23.069,N,92.701,W,2
7/22/2008,2:57:51,23.07,N,92.71,W,2
7/22/2008,2:59:51,23.072,N,92.719,W,2
7/22/2008,3:01:51,23.074,N,92.728,W,2
7/22/2008,3:03:51,23.075,N,92.737,W,2
7/22/2008,3:05:50,23.077,N,92.746,W,2
7/22/2008,3:07:50,23.079,N,92.755,W,2
7/22/2008,3:09:50,23.08,N,92.764,W,2
7/22/2008,3:11:50,23.082,N,92.773,W,2
7/22/2008,3:13:51,23.083,N,92.782,W,2
7/22/2008,3:15:51,23.085,N,92.791,W,2
7/22/2008,3:17:51,23.087,N,92.8,W,2
7/22/2008,3:19:51,23.088,N,92.809,W,2
7/22/2008,3:21:50,23.09,N,92.818,W,2
7/22/2008,3:23:50,23.092,N,92.827,W,2
7/22/2008,3:25:50,23.093,N,92.836,W,2
7/22/2008,3:27:51,23.095,N,92.844,W,2
7/22/2008,3:29:51,23.097,N,92.853,W,2
7/22/2008,3:31:51,23.098,N,92.862,W,2
7/22/2008,3:33:51,23.1,N,92.871,W,2
7/22/2008,3:35:50,23.101,N,92.879,W,2
7/22/2008,3:37:50,23.103,N,92.888,W,2
7/22/2008,3:39:50,23.105,N,92.897,W,2
7/22/2008,3:41:50,23.106,N,92.905,W,2
7/22/2008,3:43:51,23.108,N,92.914,W,2
7/22/2008,3:45:51,23.109,N,92.922,W,2
7/22/2008,3:47:51,23.111,N,92.931,W,2
7/22/2008,3:49:51,23.112,N,92.939,W,2
7/22/2008,3:51:50,23.114,N,92.948,W,2
7/22/2008,3:53:50,23.116,N,92.956,W,2
7/22/2008,3:55:50,23.117,N,92.964,W,2
7/22/2008,3:57:51,23.119,N,92.972,W,2
7/22/2008,3:59:51,23.12,N,92.981,W,2
7/22/2008,4:01:51,23.122,N,92.989,W,2
7/22/2008,4:03:51,23.123,N,92.997,W,2
7/22/2008,4:05:50,23.125,N,93.005,W,2
7/22/2008,4:07:50,23.126,N,93.013,W,2
7/22/2008,4:09:50,23.128,N,93.02,W,2
7/22/2008,4:11:50,23.129,N,93.028,W,2
7/22/2008,4:13:51,23.131,N,93.036,W,2
7/22/2008,4:15:51,23.132,N,93.044,W,2
7/22/2008,4:17:51,23.133,N,93.051,W,2
7/22/2008,4:19:51,23.135,N,93.059,W,2
7/22/2008,4:21:50,23.136,N,93.066,W,2
7/22/2008,4:23:50,23.138,N,93.074,W,2
7/22/2008,4:25:50,23.139,N,93.081,W,2
7/22/2008,4:27:51,23.14,N,93.088,W,2
7/22/2008,4:29:51,23.142,N,93.095,W,2
7/22/2008,4:31:51,23.143,N,93.102,W,2
7/22/2008,4:33:51,23.144,N,93.109,W,2
7/22/2008,4:35:50,23.145,N,93.116,W,2
7/22/2008,4:37:50,23.147,N,93.123,W,2
7/22/2008,4:39:50,23.148,N,93.13,W,2
7/22/2008,4:41:50,23.149,N,93.137,W,2
7/22/2008,4:43:51,23.15,N,93.143,W,2
7/22/2008,4:45:51,23.152,N,93.15,W,2
7/22/2008,4:47:51,23.153,N,93.156,W,2
7/22/2008,4:49:51,23.154,N,93.162,W,2
7/22/2008,4:51:50,23.155,N,93.168,W,2
7/22/2008,4:53:50,23.156,N,93.174,W,2
7/22/2008,4:55:50,23.157,N,93.18,W,2
7/22/2008,4:57:51,23.158,N,93.186,W,2
7/22/2008,4:59:51,23.159,N,93.192,W,2
7/22/2008,5:01:51,23.16,N,93.198,W,2
7/22/2008,5:03:51,23.161,N,93.204,W,2
7/22/2008,5:05:50,23.162,N,93.209,W,2
7/22/2008,5:07:50,23.163,N,93.215,W,2
7/22/2008,5:09:50,23.164,N,93.22,W,2
7/22/2008,5:11:50,23.165,N,93.226,W,2
7/22/2008,5:13:51,23.166,N,93.231,W,2
7/22/2008,5:15:51,23.167,N,93.236,W,2
7/22/2008,5:17:51,23.168,N,93.241,W,2
7/22/2008,5:19:51,23.169,N,93.246,W,2
7/22/2008,5:21:50,23.17,N,93.251,W,2
7/22/2008,5:23:50,23.171,N,93.256,W,2
7/22/2008,5:25:50,23.171,N,93.261,W,2
7/22/2008,5:27:24,23.172,N,93.265,W,2
7/22/2008,5:29:24,23.173,N,93.27,W,2
7/22/2008,5:31:25,23.173,N,93.275,W,2
7/22/2008,5:33:25,23.174,N,93.28,W,2
7/22/2008,5:35:25,23.175,N,93.285,W,2
7/22/2008,5:37:25,23.175,N,93.29,W,2
7/22/2008,5:39:24,23.176,N,93.294,W,2
7/22/2008,5:41:24,23.177,N,93.299,W,2
7/22/2008,5:43:24,23.177,N,93.304,W,2
7/22/2008,5:45:24,23.178,N,93.308,W,2
7/22/2008,5:47:25,23.178,N,93.313,W,2
7/22/2008,5:49:25,23.179,N,93.317,W,2
7/22/2008,5:51:25,23.179,N,93.321,W,2
7/22/2008,5:53:25,23.18,N,93.325,W,2
7/22/2008,5:55:24,23.18,N,93.33,W,2
7/22/2008,5:57:24,23.181,N,93.334,W,2
7/22/2008,5:59:24,23.181,N,93.338,W,2
7/22/2008,6:01:25,23.182,N,93.342,W,2
7/22/2008,6:03:25,23.182,N,93.346,W,2
7/22/2008,6:05:25,23.183,N,93.35,W,2
7/22/2008,6:07:25,23.183,N,93.354,W,2
7/22/2008,6:09:24,23.184,N,93.357,W,2
7/22/2008,6:11:24,23.184,N,93.361,W,2
7/22/2008,6:13:24,23.185,N,93.365,W,2
7/22/2008,6:15:24,23.185,N,93.369,W,2
7/22/2008,6:17:25,23.186,N,93.372,W,2
7/22/2008,6:19:25,23.186,N,93.376,W,2
7/22/2008,6:21:25,23.187,N,93.379,W,2
7/22/2008,6:23:25,23.188,N,93.383,W,2
7/22/2008,6:25:24,23.188,N,93.386,W,2
7/22/2008,6:27:24,23.189,N,93.39,W,2
7/22/2008,6:29:24,23.189,N,93.393,W,2
7/22/2008,6:31:25,23.19,N,93.396,W,2
7/22/2008,6:33:25,23.19,N,93.4,W,2
7/22/2008,6:35:25,23.191,N,93.403,W,2
7/22/2008,6:37:25,23.191,N,93.406,W,2
7/22/2008,6:39:24,23.192,N,93.409,W,2
7/22/2008,6:41:24,23.193,N,93.413,W,2
7/22/2008,6:43:24,23.193,N,93.416,W,2
7/22/2008,6:45:24,23.194,N,93.419,W,2
7/22/2008,6:47:25,23.195,N,93.422,W,2
7/22/2008,6:49:25,23.195,N,93.425,W,2
7/22/2008,6:51:25,23.196,N,93.428,W,2
7/22/2008,6:53:25,23.197,N,93.431,W,2
7/22/2008,6:55:24,23.197,N,93.434,W,2
7/22/2008,6:57:24,23.198,N,93.437,W,2
7/22/2008,6:59:24,23.199,N,93.44,W,2
7/22/2008,7:01:25,23.2,N,93.443,W,2
7/22/2008,7:03:25,23.201,N,93.446,W,2
7/22/2008,7:04:33,23.201,N,93.448,W,2
7/22/2008,7:06:33,23.202,N,93.452,W,2
7/22/2008,7:08:33,23.204,N,93.456,W,2
7/22/2008,7:10:33,23.205,N,93.459,W,2
7/22/2008,7:12:34,23.207,N,93.463,W,2
7/22/2008,7:14:34,23.208,N,93.467,W,2
7/22/2008,7:16:34,23.21,N,93.471,W,2
7/22/2008,7:18:33,23.212,N,93.474,W,2
7/22/2008,7:20:33,23.213,N,93.478,W,2
7/22/2008,7:22:33,23.215,N,93.482,W,2
7/22/2008,7:24:33,23.217,N,93.486,W,2
7/22/2008,7:26:34,23.219,N,93.49,W,2
7/22/2008,7:28:34,23.221,N,93.493,W,2
7/22/2008,7:30:34,23.223,N,93.497,W,2
7/22/2008,7:32:34,23.225,N,93.501,W,2
7/22/2008,7:34:33,23.227,N,93.505,W,2
7/22/2008,7:36:33,23.229,N,93.508,W,2
7/22/2008,7:38:33,23.231,N,93.512,W,2
7/22/2008,7:40:33,23.233,N,93.516,W,2
7/22/2008,7:42:34,23.236,N,93.52,W,2
7/22/2008,7:44:34,23.238,N,93.524,W,2
7/22/2008,7:46:34,23.241,N,93.527,W,2
7/22/2008,7:48:33,23.243,N,93.531,W,2
7/22/2008,7:50:33,23.246,N,93.535,W,2
7/22/2008,7:52:33,23.248,N,93.539,W,2
7/22/2008,7:54:33,23.251,N,93.542,W,2
7/22/2008,7:56:34,23.254,N,93.546,W,2
7/22/2008,7:58:34,23.257,N,93.55,W,2
7/22/2008,8:00:34,23.26,N,93.554,W,2
7/22/2008,8:02:34,23.263,N,93.558,W,2
7/22/2008,8:04:33,23.266,N,93.561,W,2
7/22/2008,8:06:33,23.269,N,93.565,W,2
7/22/2008,8:08:33,23.272,N,93.569,W,2
7/22/2008,8:10:33,23.275,N,93.573,W,2
7/22/2008,8:12:34,23.279,N,93.577,W,2
7/22/2008,8:14:34,23.282,N,93.58,W,2
7/22/2008,8:16:34,23.286,N,93.584,W,2
7/22/2008,8:18:33,23.289,N,93.588,W,2
7/22/2008,8:20:33,23.293,N,93.592,W,2
7/22/2008,8:22:33,23.296,N,93.596,W,2
7/22/2008,8:24:33,23.3,N,93.6,W,2
7/22/2008,8:26:34,23.304,N,93.603,W,2
7/22/2008,8:28:34,23.307,N,93.607,W,2
7/22/2008,8:30:34,23.311,N,93.611,W,2
7/22/2008,8:32:34,23.315,N,93.615,W,2
7/22/2008,8:34:33,23.319,N,93.619,W,2
7/22/2008,8:36:33,23.323,N,93.623,W,2
7/22/2008,8:38:33,23.327,N,93.627,W,2
7/22/2008,8:40:33,23.331,N,93.631,W,2
7/22/2008,8:42:34,23.335,N,93.635,W,2
7/22/2008,8:44:34,23.339,N,93.638,W,2
7/22/2008,8:46:34,23.343,N,93.642,W,2
7/22/2008,8:48:33,23.347,N,93.646,W,2
7/22/2008,8:50:33,23.351,N,93.65,W,2
7/22/2008,8:52:33,23.355,N,93.654,W,2
7/22/2008,8:54:33,23.36,N,93.658,W,2
7/22/2008,8:56:34,23.364,N,93.662,W,2
7/22/2008,8:58:34,23.368,N,93.666,W,2
7/22/2008,9:00:34,23.373,N,93.67,W,2
7/22/2008,9:02:34,23.377,N,93.674,W,2
7/22/2008,9:04:33,23.381,N,93.679,W,2
7/22/2008,9:06:33,23.386,N,93.683,W,2
7/22/2008,9:08:33,23.39,N,93.687,W,2
7/22/2008,9:10:33,23.395,N,93.691,W,2
7/22/2008,9:12:34,23.399,N,93.695,W,2
7/22/2008,9:14:34,23.404,N,93.699,W,2
7/22/2008,9:16:34,23.408,N,93.703,W,2
7/22/2008,9:18:33,23.413,N,93.708,W,2
7/22/2008,9:20:33,23.417,N,93.712,W,2
7/22/2008,9:22:33,23.422,N,93.716,W,2
7/22/2008,9:24:33,23.426,N,93.72,W,2
7/22/2008,9:26:34,23.431,N,93.725,W,2
7/22/2008,9:28:34,23.435,N,93.729,W,2
7/22/2008,9:30:34,23.44,N,93.733,W,2
7/22/2008,9:32:34,23.445,N,93.738,W,2
7/22/2008,9:34:33,23.449,N,93.742,W,2
7/22/2008,9:36:33,23.454,N,93.746,W,2
7/22/2008,9:38:33,23.458,N,93.751,W,2
7/22/2008,9:40:33,23.463,N,93.755,W,2
7/22/2008,9:42:34,23.468,N,93.76,W,2
7/22/2008,9:44:34,23.472,N,93.764,W,2
7/22/2008,9:46:34,23.477,N,93.769,W,2
7/22/2008,9:48:33,23.481,N,93.773,W,2
7/22/2008,9:50:33,23.486,N,93.778,W,2
7/22/2008,9:52:33,23.491,N,93.782,W,2
7/22/2008,9:54:33,23.495,N,93.787,W,2
7/22/2008,9:56:34,23.5,N,93.792,W,2
7/22/2008,9:58:34,23.504,N,93.796,W,2
7/22/2008,10:00:34,23.509,N,93.801,W,2
7/22/2008,10:02:34,23.513,N,93.806,W,2
7/22/2008,10:04:33,23.518,N,93.811,W,2
7/22/2008,10:06:33,23.522,N,93.815,W,2
7/22/2008,10:08:33,23.527,N,93.82,W,2
7/22/2008,10:10:33,23.531,N,93.825,W,2
7/22/2008,10:12:34,23.535,N,93.83,W,2
7/22/2008,10:14:34,23.54,N,93.835,W,2
7/22/2008,10:16:34,23.544,N,93.84,W,2
7/22/2008,10:18:33,23.549,N,93.845,W,2
7/22/2008,10:20:33,23.553,N,93.85,W,2
7/22/2008,10:22:33,23.557,N,93.855,W,2
7/22/2008,10:24:33,23.561,N,93.86,W,2
7/22/2008,10:26:34,23.566,N,93.865,W,2
7/22/2008,10:28:34,23.57,N,93.87,W,2
7/22/2008,10:30:34,23.574,N,93.875,W,2
7/22/2008,10:32:34,23.578,N,93.881,W,2
7/22/2008,10:34:33,23.582,N,93.886,W,2
7/22/2008,10:36:33,23.586,N,93.891,W,2
7/22/2008,10:38:33,23.591,N,93.897,W,2
7/22/2008,10:40:33,23.595,N,93.902,W,2
7/22/2008,10:42:34,23.599,N,93.907,W,2
7/22/2008,10:44:34,23.603,N,93.913,W,2
7/22/2008,10:46:34,23.607,N,93.918,W,2
7/22/2008,10:48:33,23.61,N,93.924,W,2
7/22/2008,10:50:33,23.614,N,93.929,W,2
7/22/2008,10:52:33,23.618,N,93.935,W,2
7/22/2008,10:54:33,23.622,N,93.94,W,2
7/22/2008,10:56:34,23.626,N,93.946,W,2
7/22/2008,10:58:34,23.63,N,93.951,W,2
7/22/2008,11:00:34,23.634,N,93.957,W,2
7/22/2008,11:02:34,23.637,N,93.963,W,2
7/22/2008,11:04:33,23.641,N,93.968,W,2
7/22/2008,11:06:33,23.645,N,93.974,W,2
7/22/2008,11:08:33,23.649,N,93.98,W,2
7/22/2008,11:10:33,23.652,N,93.986,W,2
7/22/2008,11:12:34,23.656,N,93.991,W,2
7/22/2008,11:14:34,23.66,N,93.997,W,2
7/22/2008,11:16:34,23.663,N,94.003,W,2
7/22/2008,11:18:33,23.667,N,94.009,W,2
7/22/2008,11:20:33,23.67,N,94.015,W,2
7/22/2008,11:22:33,23.674,N,94.021,W,2
7/22/2008,11:24:33,23.678,N,94.027,W,2
7/22/2008,11:26:34,23.681,N,94.032,W,2
7/22/2008,11:28:34,23.685,N,94.038,W,2
7/22/2008,11:28:45,23.685,N,94.039,W,2
7/22/2008,11:30:45,23.691,N,94.048,W,2
7/22/2008,11:32:45,23.696,N,94.057,W,2
7/22/2008,11:34:44,23.702,N,94.065,W,2
7/22/2008,11:36:44,23.707,N,94.074,W,2
7/22/2008,11:38:44,23.712,N,94.082,W,2
7/22/2008,11:40:44,23.717,N,94.09,W,2
7/22/2008,11:42:45,23.722,N,94.098,W,2
7/22/2008,11:44:45,23.727,N,94.106,W,2
7/22/2008,11:46:45,23.731,N,94.114,W,2
7/22/2008,11:48:45,23.736,N,94.121,W,2
7/22/2008,11:50:44,23.74,N,94.129,W,2
7/22/2008,11:52:44,23.744,N,94.136,W,2
7/22/2008,11:54:44,23.748,N,94.143,W,2
7/22/2008,11:56:45,23.752,N,94.15,W,2
7/22/2008,11:58:45,23.756,N,94.157,W,2
7/22/2008,12:00:45,23.76,N,94.163,W,2
7/22/2008,12:02:45,23.763,N,94.17,W,2
7/22/2008,12:04:44,23.767,N,94.176,W,2
7/22/2008,12:06:44,23.77,N,94.183,W,2
7/22/2008,12:08:44,23.773,N,94.189,W,2
7/22/2008,12:10:44,23.776,N,94.195,W,2
7/22/2008,12:12:45,23.779,N,94.201,W,2
7/22/2008,12:14:45,23.782,N,94.207,W,2
7/22/2008,12:16:45,23.785,N,94.212,W,2
7/22/2008,12:18:45,23.788,N,94.218,W,2
7/22/2008,12:20:44,23.791,N,94.223,W,2
7/22/2008,12:22:44,23.793,N,94.229,W,2
7/22/2008,12:24:44,23.796,N,94.234,W,2
7/22/2008,12:26:45,23.798,N,94.239,W,2
7/22/2008,12:28:45,23.8,N,94.244,W,2
7/22/2008,12:30:45,23.802,N,94.249,W,2
7/22/2008,12:32:45,23.804,N,94.254,W,2
7/22/2008,12:34:44,23.806,N,94.259,W,2
7/22/2008,12:36:44,23.808,N,94.264,W,2
7/22/2008,12:38:44,23.81,N,94.268,W,2
7/22/2008,12:40:44,23.812,N,94.273,W,2
7/22/2008,12:42:45,23.814,N,94.277,W,2
7/22/2008,12:44:45,23.815,N,94.282,W,2
7/22/2008,12:46:45,23.817,N,94.286,W,2
7/22/2008,12:48:45,23.819,N,94.29,W,2
7/22/2008,12:50:39,23.82,N,94.294,W,2
7/22/2008,12:52:39,23.822,N,94.299,W,2
7/22/2008,12:54:39,23.824,N,94.304,W,2
7/22/2008,12:56:39,23.826,N,94.308,W,2
7/22/2008,12:58:40,23.828,N,94.313,W,2
7/22/2008,13:00:40,23.83,N,94.318,W,2
7/22/2008,13:02:40,23.831,N,94.322,W,2
7/22/2008,13:04:40,23.833,N,94.326,W,2
7/22/2008,13:06:39,23.835,N,94.33,W,2
7/22/2008,13:08:39,23.836,N,94.335,W,2
7/22/2008,13:10:39,23.837,N,94.339,W,2
7/22/2008,13:12:40,23.838,N,94.342,W,2
7/22/2008,13:14:40,23.839,N,94.346,W,2
7/22/2008,13:16:40,23.84,N,94.35,W,2
7/22/2008,13:18:40,23.841,N,94.353,W,2
7/22/2008,13:20:39,23.842,N,94.357,W,2
7/22/2008,13:22:39,23.843,N,94.36,W,2
7/22/2008,13:24:39,23.843,N,94.363,W,2
7/22/2008,13:26:39,23.844,N,94.366,W,2
7/22/2008,13:28:40,23.844,N,94.369,W,2
7/22/2008,13:30:40,23.844,N,94.372,W,2
7/22/2008,13:32:40,23.844,N,94.374,W,2
7/22/2008,13:34:40,23.844,N,94.377,W,2
7/22/2008,13:36:39,23.844,N,94.379,W,2
7/22/2008,13:38:39,23.844,N,94.382,W,2
