Track,for,Nate,2017,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/7/2017,17:58:14,27.606,N,88.962,W
10/7/2017,18:00:14,27.615,N,88.965,W
10/7/2017,18:02:14,27.624,N,88.968,W
10/7/2017,18:04:14,27.633,N,88.971,W
10/7/2017,18:06:14,27.642,N,88.974,W
10/7/2017,18:08:14,27.651,N,88.976,W
10/7/2017,18:10:14,27.66,N,88.979,W
10/7/2017,18:10:14,27.66,N,88.979,W
10/7/2017,18:12:15,27.669,N,88.983,W
10/7/2017,18:14:15,27.677,N,88.988,W
10/7/2017,18:16:15,27.686,N,88.992,W
10/7/2017,18:18:15,27.694,N,88.997,W
10/7/2017,18:20:15,27.703,N,89.001,W
10/7/2017,18:22:15,27.711,N,89.006,W
10/7/2017,18:24:15,27.72,N,89.01,W
10/7/2017,18:26:15,27.728,N,89.015,W
10/7/2017,18:28:14,27.736,N,89.019,W
10/7/2017,18:30:14,27.744,N,89.023,W
10/7/2017,18:32:14,27.753,N,89.028,W
10/7/2017,18:34:14,27.761,N,89.032,W
10/7/2017,18:36:14,27.769,N,89.037,W
10/7/2017,18:38:14,27.777,N,89.041,W
10/7/2017,18:40:14,27.785,N,89.045,W
10/7/2017,18:42:15,27.793,N,89.05,W
10/7/2017,18:44:15,27.8,N,89.054,W
10/7/2017,18:46:15,27.808,N,89.058,W
10/7/2017,18:48:15,27.816,N,89.063,W
10/7/2017,18:50:15,27.824,N,89.067,W
10/7/2017,18:52:15,27.832,N,89.071,W
10/7/2017,18:54:15,27.839,N,89.075,W
10/7/2017,18:56:15,27.847,N,89.079,W
10/7/2017,18:58:14,27.855,N,89.084,W
10/7/2017,19:00:14,27.862,N,89.088,W
10/7/2017,19:02:14,27.87,N,89.092,W
10/7/2017,19:04:14,27.877,N,89.096,W
10/7/2017,19:06:14,27.885,N,89.1,W
10/7/2017,19:08:14,27.892,N,89.104,W
10/7/2017,19:10:14,27.9,N,89.108,W
10/7/2017,19:12:15,27.907,N,89.111,W
10/7/2017,19:14:15,27.915,N,89.115,W
10/7/2017,19:16:15,27.922,N,89.119,W
10/7/2017,19:18:15,27.93,N,89.123,W
10/7/2017,19:20:15,27.937,N,89.126,W
10/7/2017,19:22:15,27.945,N,89.13,W
10/7/2017,19:24:15,27.952,N,89.134,W
10/7/2017,19:26:15,27.96,N,89.137,W
10/7/2017,19:28:14,27.967,N,89.14,W
10/7/2017,19:30:14,27.975,N,89.144,W
10/7/2017,19:32:14,27.982,N,89.147,W
10/7/2017,19:34:14,27.99,N,89.15,W
10/7/2017,19:36:14,27.997,N,89.154,W
10/7/2017,19:38:14,28.005,N,89.157,W
10/7/2017,19:40:14,28.012,N,89.16,W
10/7/2017,19:42:15,28.02,N,89.163,W
10/7/2017,19:44:15,28.027,N,89.166,W
10/7/2017,19:46:15,28.035,N,89.169,W
10/7/2017,19:48:15,28.042,N,89.171,W
10/7/2017,19:50:15,28.05,N,89.174,W
10/7/2017,19:52:15,28.057,N,89.177,W
10/7/2017,19:54:15,28.065,N,89.179,W
10/7/2017,19:56:15,28.073,N,89.181,W
10/7/2017,19:58:14,28.08,N,89.184,W
10/7/2017,20:00:14,28.088,N,89.186,W
10/7/2017,20:02:14,28.096,N,89.188,W
10/7/2017,20:04:14,28.103,N,89.19,W
10/7/2017,20:06:14,28.111,N,89.192,W
10/7/2017,20:08:14,28.119,N,89.194,W
10/7/2017,20:10:14,28.127,N,89.196,W
10/7/2017,20:12:15,28.135,N,89.198,W
10/7/2017,20:14:15,28.143,N,89.199,W
10/7/2017,20:16:15,28.151,N,89.201,W
10/7/2017,20:18:15,28.159,N,89.202,W
10/7/2017,20:20:15,28.167,N,89.203,W
10/7/2017,20:22:15,28.175,N,89.205,W
10/7/2017,20:24:15,28.183,N,89.206,W
10/7/2017,20:26:15,28.192,N,89.207,W
10/7/2017,20:28:14,28.2,N,89.208,W
10/7/2017,20:30:14,28.208,N,89.208,W
10/7/2017,20:32:14,28.217,N,89.209,W
10/7/2017,20:34:14,28.225,N,89.21,W
10/7/2017,20:36:14,28.233,N,89.21,W
10/7/2017,20:38:14,28.242,N,89.211,W
10/7/2017,20:40:14,28.25,N,89.211,W
10/7/2017,20:40:21,28.251,N,89.211,W
10/7/2017,20:42:21,28.26,N,89.211,W
10/7/2017,20:44:21,28.269,N,89.211,W
10/7/2017,20:46:22,28.278,N,89.211,W
10/7/2017,20:48:22,28.287,N,89.211,W
10/7/2017,20:50:22,28.296,N,89.211,W
10/7/2017,20:52:22,28.305,N,89.211,W
10/7/2017,20:54:22,28.314,N,89.21,W
10/7/2017,20:56:22,28.324,N,89.21,W
10/7/2017,20:58:22,28.333,N,89.21,W
10/7/2017,21:00:22,28.342,N,89.209,W
10/7/2017,21:02:21,28.351,N,89.209,W
10/7/2017,21:04:21,28.36,N,89.208,W
10/7/2017,21:06:21,28.369,N,89.207,W
10/7/2017,21:08:21,28.378,N,89.207,W
10/7/2017,21:10:21,28.388,N,89.206,W
10/7/2017,21:12:21,28.397,N,89.205,W
10/7/2017,21:14:21,28.406,N,89.204,W
10/7/2017,21:16:22,28.415,N,89.203,W
10/7/2017,21:18:22,28.424,N,89.203,W
10/7/2017,21:20:22,28.434,N,89.202,W
10/7/2017,21:22:22,28.443,N,89.201,W
10/7/2017,21:24:22,28.452,N,89.2,W
10/7/2017,21:26:22,28.461,N,89.198,W
10/7/2017,21:28:22,28.47,N,89.197,W
10/7/2017,21:30:22,28.48,N,89.196,W
10/7/2017,21:32:21,28.489,N,89.195,W
10/7/2017,21:34:21,28.498,N,89.194,W
10/7/2017,21:36:21,28.507,N,89.193,W
10/7/2017,21:38:21,28.516,N,89.191,W
10/7/2017,21:40:21,28.525,N,89.19,W
10/7/2017,21:42:21,28.535,N,89.189,W
10/7/2017,21:44:21,28.544,N,89.188,W
10/7/2017,21:46:22,28.553,N,89.186,W
10/7/2017,21:48:22,28.562,N,89.185,W
10/7/2017,21:50:22,28.571,N,89.184,W
10/7/2017,21:52:22,28.58,N,89.182,W
10/7/2017,21:54:22,28.589,N,89.181,W
10/7/2017,21:56:22,28.598,N,89.18,W
10/7/2017,21:58:22,28.607,N,89.178,W
10/7/2017,22:00:22,28.616,N,89.177,W
10/7/2017,22:02:21,28.625,N,89.176,W
10/7/2017,22:04:21,28.634,N,89.174,W
10/7/2017,22:06:21,28.643,N,89.173,W
10/7/2017,22:06:28,28.643,N,89.173,W
10/7/2017,22:08:28,28.652,N,89.172,W
10/7/2017,22:10:28,28.66,N,89.171,W
10/7/2017,22:12:28,28.669,N,89.169,W
10/7/2017,22:14:28,28.677,N,89.168,W
10/7/2017,22:16:28,28.686,N,89.167,W
10/7/2017,22:18:27,28.694,N,89.165,W
10/7/2017,22:20:27,28.703,N,89.164,W
10/7/2017,22:22:27,28.711,N,89.163,W
10/7/2017,22:24:27,28.72,N,89.161,W
10/7/2017,22:26:27,28.728,N,89.16,W
10/7/2017,22:28:27,28.736,N,89.159,W
10/7/2017,22:30:27,28.745,N,89.157,W
10/7/2017,22:32:28,28.753,N,89.156,W
10/7/2017,22:34:28,28.761,N,89.154,W
10/7/2017,22:36:28,28.769,N,89.153,W
10/7/2017,22:38:28,28.778,N,89.151,W
10/7/2017,22:40:28,28.786,N,89.15,W
10/7/2017,22:42:28,28.794,N,89.149,W
10/7/2017,22:44:28,28.802,N,89.147,W
10/7/2017,22:46:28,28.81,N,89.146,W
10/7/2017,22:48:27,28.818,N,89.144,W
10/7/2017,22:50:27,28.826,N,89.143,W
10/7/2017,22:52:27,28.835,N,89.141,W
10/7/2017,22:54:27,28.843,N,89.14,W
10/7/2017,22:56:27,28.851,N,89.138,W
10/7/2017,22:58:27,28.859,N,89.137,W
10/7/2017,23:00:27,28.867,N,89.135,W
10/7/2017,23:02:28,28.875,N,89.134,W
10/7/2017,23:04:28,28.883,N,89.132,W
10/7/2017,23:06:28,28.891,N,89.131,W
10/7/2017,23:08:28,28.899,N,89.13,W
10/7/2017,23:10:28,28.907,N,89.128,W
10/7/2017,23:12:28,28.916,N,89.127,W
10/7/2017,23:14:28,28.924,N,89.126,W
10/7/2017,23:16:28,28.932,N,89.124,W
10/7/2017,23:18:27,28.94,N,89.123,W
10/7/2017,23:20:27,28.948,N,89.122,W
10/7/2017,23:22:27,28.956,N,89.12,W
10/7/2017,23:24:27,28.964,N,89.119,W
10/7/2017,23:26:27,28.972,N,89.118,W
10/7/2017,23:28:27,28.981,N,89.117,W
10/7/2017,23:30:27,28.989,N,89.116,W
10/7/2017,23:32:28,28.997,N,89.114,W
10/7/2017,23:34:28,29.005,N,89.113,W
10/7/2017,23:36:28,29.014,N,89.112,W
10/7/2017,23:38:28,29.022,N,89.111,W
10/7/2017,23:40:28,29.03,N,89.11,W
10/7/2017,23:42:28,29.038,N,89.109,W
10/7/2017,23:44:28,29.047,N,89.109,W
10/7/2017,23:46:28,29.055,N,89.108,W
10/7/2017,23:48:27,29.064,N,89.107,W
10/7/2017,23:50:27,29.072,N,89.106,W
10/7/2017,23:52:27,29.081,N,89.105,W
10/7/2017,23:54:27,29.089,N,89.105,W
10/7/2017,23:56:27,29.098,N,89.104,W
10/7/2017,23:58:27,29.106,N,89.103,W
10/8/2017,0:00:27,29.115,N,89.103,W
10/8/2017,0:02:28,29.123,N,89.102,W
10/8/2017,0:04:12,29.131,N,89.102,W
10/8/2017,0:06:13,29.14,N,89.101,W
10/8/2017,0:08:13,29.15,N,89.101,W
10/8/2017,0:10:13,29.159,N,89.101,W
10/8/2017,0:12:13,29.169,N,89.1,W
10/8/2017,0:14:13,29.178,N,89.1,W
10/8/2017,0:16:13,29.187,N,89.099,W
10/8/2017,0:18:13,29.197,N,89.099,W
10/8/2017,0:20:13,29.206,N,89.099,W
10/8/2017,0:22:12,29.216,N,89.099,W
10/8/2017,0:24:12,29.225,N,89.098,W
10/8/2017,0:26:12,29.234,N,89.098,W
10/8/2017,0:28:12,29.244,N,89.098,W
10/8/2017,0:30:12,29.253,N,89.098,W
10/8/2017,0:32:12,29.262,N,89.098,W
10/8/2017,0:34:12,29.272,N,89.098,W
10/8/2017,0:36:13,29.281,N,89.098,W
10/8/2017,0:38:13,29.29,N,89.098,W
10/8/2017,0:40:13,29.299,N,89.098,W
10/8/2017,0:42:13,29.309,N,89.098,W
10/8/2017,0:44:13,29.318,N,89.098,W
10/8/2017,0:46:13,29.327,N,89.098,W
10/8/2017,0:48:13,29.336,N,89.098,W
10/8/2017,0:50:13,29.345,N,89.098,W
10/8/2017,0:52:12,29.354,N,89.098,W
10/8/2017,0:54:12,29.363,N,89.098,W
10/8/2017,0:56:12,29.372,N,89.099,W
10/8/2017,0:58:12,29.381,N,89.099,W
10/8/2017,1:00:12,29.39,N,89.099,W
10/8/2017,1:02:12,29.399,N,89.1,W
10/8/2017,1:04:12,29.407,N,89.1,W
10/8/2017,1:06:13,29.416,N,89.1,W
10/8/2017,1:08:13,29.425,N,89.101,W
10/8/2017,1:10:13,29.433,N,89.101,W
10/8/2017,1:12:13,29.442,N,89.102,W
10/8/2017,1:14:13,29.451,N,89.102,W
10/8/2017,1:16:13,29.459,N,89.103,W
10/8/2017,1:18:13,29.468,N,89.103,W
10/8/2017,1:20:13,29.476,N,89.104,W
10/8/2017,1:22:12,29.485,N,89.104,W
10/8/2017,1:24:12,29.493,N,89.105,W
10/8/2017,1:25:06,29.497,N,89.105,W
10/8/2017,1:27:06,29.505,N,89.106,W
10/8/2017,1:29:06,29.514,N,89.106,W
10/8/2017,1:31:06,29.522,N,89.107,W
10/8/2017,1:33:06,29.531,N,89.107,W
10/8/2017,1:35:07,29.539,N,89.108,W
10/8/2017,1:37:07,29.547,N,89.108,W
10/8/2017,1:39:07,29.555,N,89.109,W
10/8/2017,1:41:07,29.564,N,89.11,W
10/8/2017,1:43:07,29.572,N,89.11,W
10/8/2017,1:45:07,29.58,N,89.111,W
10/8/2017,1:47:07,29.588,N,89.112,W
10/8/2017,1:49:07,29.597,N,89.113,W
10/8/2017,1:51:06,29.605,N,89.113,W
10/8/2017,1:53:06,29.613,N,89.114,W
10/8/2017,1:55:06,29.621,N,89.115,W
10/8/2017,1:57:06,29.629,N,89.116,W
10/8/2017,1:59:06,29.637,N,89.116,W
10/8/2017,2:01:06,29.645,N,89.117,W
10/8/2017,2:03:06,29.653,N,89.118,W
10/8/2017,2:05:07,29.662,N,89.119,W
10/8/2017,2:07:07,29.67,N,89.12,W
10/8/2017,2:09:07,29.678,N,89.121,W
10/8/2017,2:11:07,29.686,N,89.122,W
10/8/2017,2:13:07,29.694,N,89.123,W
10/8/2017,2:14:08,29.698,N,89.123,W
10/8/2017,2:16:08,29.706,N,89.124,W
10/8/2017,2:18:08,29.714,N,89.126,W
10/8/2017,2:20:08,29.722,N,89.127,W
10/8/2017,2:22:08,29.73,N,89.128,W
10/8/2017,2:24:08,29.738,N,89.129,W
10/8/2017,2:26:09,29.746,N,89.131,W
10/8/2017,2:28:09,29.754,N,89.132,W
10/8/2017,2:30:09,29.762,N,89.133,W
10/8/2017,2:32:09,29.77,N,89.135,W
10/8/2017,2:34:09,29.778,N,89.136,W
10/8/2017,2:36:09,29.786,N,89.137,W
10/8/2017,2:38:09,29.794,N,89.138,W
10/8/2017,2:40:08,29.802,N,89.139,W
10/8/2017,2:42:08,29.81,N,89.14,W
10/8/2017,2:44:08,29.818,N,89.141,W
10/8/2017,2:46:08,29.826,N,89.142,W
10/8/2017,2:48:08,29.834,N,89.142,W
10/8/2017,2:50:08,29.842,N,89.143,W
10/8/2017,2:52:08,29.85,N,89.143,W
10/8/2017,2:54:08,29.858,N,89.144,W
10/8/2017,2:56:09,29.866,N,89.144,W
10/8/2017,2:57:42,29.872,N,89.144,W
10/8/2017,2:59:42,29.88,N,89.144,W
10/8/2017,3:01:42,29.887,N,89.145,W
10/8/2017,3:03:42,29.895,N,89.145,W
10/8/2017,3:05:42,29.902,N,89.145,W
10/8/2017,3:07:42,29.91,N,89.145,W
10/8/2017,3:09:42,29.918,N,89.145,W
10/8/2017,3:11:41,29.925,N,89.144,W
10/8/2017,3:13:41,29.933,N,89.144,W
10/8/2017,3:15:41,29.941,N,89.143,W
10/8/2017,3:17:41,29.948,N,89.143,W
10/8/2017,3:19:41,29.956,N,89.142,W
10/8/2017,3:21:41,29.964,N,89.141,W
10/8/2017,3:23:41,29.972,N,89.14,W
10/8/2017,3:25:42,29.98,N,89.138,W
10/8/2017,3:27:42,29.988,N,89.137,W
10/8/2017,3:29:42,29.997,N,89.135,W
10/8/2017,3:31:42,30.005,N,89.133,W
10/8/2017,3:33:42,30.013,N,89.131,W
10/8/2017,3:35:42,30.022,N,89.129,W
10/8/2017,3:37:42,30.031,N,89.127,W
10/8/2017,3:39:42,30.04,N,89.124,W
10/8/2017,3:39:54,30.041,N,89.124,W
10/8/2017,3:41:54,30.052,N,89.12,W
10/8/2017,3:43:54,30.063,N,89.117,W
10/8/2017,3:45:54,30.075,N,89.112,W
10/8/2017,3:47:55,30.087,N,89.108,W
10/8/2017,3:49:55,30.099,N,89.103,W
10/8/2017,3:51:55,30.111,N,89.099,W
10/8/2017,3:53:55,30.123,N,89.094,W
10/8/2017,3:55:55,30.135,N,89.089,W
10/8/2017,3:57:55,30.146,N,89.084,W
10/8/2017,3:59:55,30.158,N,89.079,W
10/8/2017,4:01:54,30.17,N,89.074,W
10/8/2017,4:03:54,30.181,N,89.069,W
10/8/2017,4:05:54,30.192,N,89.064,W
10/8/2017,4:07:54,30.203,N,89.06,W
10/8/2017,4:09:54,30.213,N,89.055,W
10/8/2017,4:11:54,30.223,N,89.051,W
10/8/2017,4:13:54,30.232,N,89.047,W
10/8/2017,4:15:54,30.24,N,89.043,W
10/8/2017,4:17:55,30.248,N,89.04,W
10/8/2017,4:19:55,30.256,N,89.036,W
10/8/2017,4:21:55,30.262,N,89.034,W
10/8/2017,4:23:06,30.266,N,89.032,W
10/8/2017,4:25:06,30.266,N,89.032,W
10/8/2017,4:27:06,30.266,N,89.032,W
10/8/2017,4:29:06,30.266,N,89.031,W
10/8/2017,4:31:06,30.266,N,89.031,W
10/8/2017,4:33:05,30.267,N,89.031,W
10/8/2017,4:35:05,30.268,N,89.031,W
10/8/2017,4:37:05,30.269,N,89.03,W
10/8/2017,4:39:05,30.27,N,89.03,W
10/8/2017,4:41:05,30.272,N,89.03,W
10/8/2017,4:43:05,30.274,N,89.029,W
10/8/2017,4:45:05,30.276,N,89.029,W
10/8/2017,4:47:06,30.278,N,89.028,W
10/8/2017,4:49:06,30.281,N,89.028,W
10/8/2017,4:51:06,30.284,N,89.027,W
10/8/2017,4:53:06,30.287,N,89.027,W
10/8/2017,4:55:06,30.29,N,89.026,W
10/8/2017,4:57:06,30.294,N,89.026,W
10/8/2017,4:59:06,30.298,N,89.025,W
10/8/2017,5:01:06,30.302,N,89.025,W
10/8/2017,5:03:05,30.307,N,89.024,W
10/8/2017,5:05:05,30.311,N,89.023,W
10/8/2017,5:07:05,30.316,N,89.023,W
10/8/2017,5:09:05,30.321,N,89.022,W
10/8/2017,5:11:05,30.327,N,89.021,W
10/8/2017,5:13:05,30.332,N,89.021,W
10/8/2017,5:15:05,30.338,N,89.02,W
10/8/2017,5:17:06,30.344,N,89.019,W
10/8/2017,5:19:06,30.35,N,89.018,W
10/8/2017,5:21:06,30.356,N,89.018,W
10/8/2017,5:23:06,30.363,N,89.017,W
10/8/2017,5:25:06,30.369,N,89.016,W
10/8/2017,5:27:06,30.376,N,89.015,W
10/8/2017,5:29:06,30.383,N,89.014,W
10/8/2017,5:31:06,30.39,N,89.013,W
10/8/2017,5:33:05,30.397,N,89.012,W
10/8/2017,5:35:05,30.404,N,89.012,W
10/8/2017,5:37:05,30.412,N,89.011,W
10/8/2017,5:39:05,30.419,N,89.01,W
10/8/2017,5:41:05,30.426,N,89.009,W
10/8/2017,5:43:05,30.434,N,89.008,W
10/8/2017,5:45:05,30.442,N,89.007,W
10/8/2017,5:47:06,30.449,N,89.006,W
10/8/2017,5:49:06,30.457,N,89.005,W
10/8/2017,5:51:06,30.465,N,89.004,W
10/8/2017,5:53:06,30.473,N,89.003,W
10/8/2017,5:55:06,30.481,N,89.002,W
10/8/2017,5:57:06,30.489,N,89.001,W
10/8/2017,5:59:06,30.496,N,89,W
