Track,for,Erika,2015,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/27/2015,20:12:55,16.537,N,63.568,W
8/27/2015,20:14:55,16.538,N,63.57,W
8/27/2015,20:16:54,16.54,N,63.572,W
8/27/2015,20:18:54,16.541,N,63.574,W
8/27/2015,20:20:54,16.542,N,63.576,W
8/27/2015,20:22:54,16.543,N,63.579,W
8/27/2015,20:24:54,16.544,N,63.581,W
8/27/2015,20:26:54,16.545,N,63.583,W
8/27/2015,20:28:54,16.546,N,63.586,W
8/27/2015,20:30:54,16.547,N,63.589,W
8/27/2015,20:32:55,16.547,N,63.591,W
8/27/2015,20:34:55,16.548,N,63.594,W
8/27/2015,20:36:55,16.549,N,63.597,W
8/27/2015,20:38:55,16.55,N,63.6,W
8/27/2015,20:40:55,16.551,N,63.603,W
8/27/2015,20:42:55,16.551,N,63.606,W
8/27/2015,20:44:55,16.552,N,63.61,W
8/27/2015,20:46:54,16.552,N,63.613,W
8/27/2015,20:48:54,16.553,N,63.617,W
8/27/2015,20:50:54,16.554,N,63.62,W
8/27/2015,20:52:54,16.554,N,63.624,W
8/27/2015,20:54:54,16.555,N,63.628,W
8/27/2015,20:56:54,16.555,N,63.632,W
8/27/2015,20:58:54,16.555,N,63.636,W
8/27/2015,21:00:54,16.556,N,63.64,W
8/27/2015,21:02:55,16.556,N,63.645,W
8/27/2015,21:04:55,16.556,N,63.649,W
8/27/2015,21:06:55,16.557,N,63.654,W
8/27/2015,21:08:55,16.557,N,63.658,W
8/27/2015,21:10:55,16.557,N,63.663,W
8/27/2015,21:12:55,16.557,N,63.668,W
8/27/2015,21:14:55,16.557,N,63.673,W
8/27/2015,21:16:54,16.557,N,63.678,W
8/27/2015,21:18:54,16.557,N,63.684,W
8/27/2015,21:20:54,16.557,N,63.689,W
8/27/2015,21:22:54,16.557,N,63.695,W
8/27/2015,21:24:54,16.557,N,63.701,W
8/27/2015,21:26:54,16.556,N,63.707,W
8/27/2015,21:28:54,16.556,N,63.713,W
8/27/2015,21:30:54,16.556,N,63.719,W
8/27/2015,21:32:55,16.555,N,63.725,W
8/27/2015,21:34:55,16.555,N,63.732,W
8/27/2015,21:36:55,16.555,N,63.739,W
8/27/2015,21:38:55,16.554,N,63.745,W
8/27/2015,21:40:55,16.554,N,63.752,W
8/27/2015,21:42:55,16.553,N,63.76,W
8/27/2015,21:44:55,16.552,N,63.767,W
8/27/2015,21:46:54,16.552,N,63.774,W
8/27/2015,21:48:54,16.551,N,63.782,W
8/27/2015,21:50:54,16.55,N,63.79,W
8/27/2015,21:52:54,16.549,N,63.798,W
8/27/2015,21:54:54,16.548,N,63.806,W
8/27/2015,21:56:54,16.547,N,63.814,W
8/27/2015,21:58:54,16.546,N,63.823,W
8/27/2015,22:00:54,16.545,N,63.832,W
8/27/2015,22:02:55,16.544,N,63.841,W
8/27/2015,22:04:55,16.543,N,63.85,W
8/27/2015,22:06:55,16.542,N,63.859,W
8/27/2015,22:08:55,16.54,N,63.868,W
8/27/2015,22:10:55,16.539,N,63.878,W
8/27/2015,22:12:55,16.537,N,63.888,W
8/27/2015,22:14:55,16.536,N,63.898,W
8/27/2015,22:16:54,16.534,N,63.908,W
8/27/2015,22:18:54,16.533,N,63.919,W
8/27/2015,22:20:54,16.531,N,63.929,W
8/27/2015,22:22:54,16.529,N,63.94,W
8/27/2015,22:24:54,16.528,N,63.951,W
8/27/2015,22:26:54,16.526,N,63.962,W
8/27/2015,22:28:54,16.524,N,63.974,W
8/27/2015,22:30:54,16.522,N,63.985,W
8/27/2015,22:32:55,16.52,N,63.997,W
8/27/2015,22:34:55,16.518,N,64.009,W
8/27/2015,22:36:55,16.516,N,64.021,W
8/27/2015,22:38:55,16.514,N,64.034,W
8/27/2015,22:40:55,16.511,N,64.046,W
8/27/2015,22:42:55,16.509,N,64.059,W
8/27/2015,22:44:55,16.507,N,64.072,W
8/27/2015,22:46:54,16.504,N,64.085,W
8/27/2015,22:48:54,16.502,N,64.098,W
8/27/2015,22:50:54,16.499,N,64.112,W
8/27/2015,22:52:54,16.497,N,64.125,W
8/27/2015,22:54:54,16.494,N,64.139,W
8/27/2015,22:56:54,16.492,N,64.153,W
8/27/2015,22:58:54,16.489,N,64.167,W
8/27/2015,23:00:54,16.486,N,64.182,W
8/27/2015,23:02:55,16.483,N,64.196,W
8/27/2015,23:04:55,16.48,N,64.211,W
8/27/2015,23:06:55,16.478,N,64.225,W
8/27/2015,23:08:55,16.475,N,64.24,W
8/27/2015,23:10:55,16.472,N,64.255,W
8/27/2015,23:12:55,16.469,N,64.271,W
8/27/2015,23:14:55,16.466,N,64.286,W
8/27/2015,23:16:54,16.462,N,64.302,W
8/27/2015,23:18:54,16.459,N,64.317,W
8/27/2015,23:20:54,16.456,N,64.333,W
8/27/2015,23:22:54,16.453,N,64.349,W
8/27/2015,23:24:54,16.45,N,64.365,W
8/27/2015,23:26:54,16.446,N,64.381,W
8/27/2015,23:28:54,16.443,N,64.398,W
8/27/2015,23:30:54,16.439,N,64.414,W
8/27/2015,23:31:42,16.438,N,64.421,W
8/27/2015,23:33:42,16.434,N,64.441,W
8/27/2015,23:35:42,16.429,N,64.46,W
8/27/2015,23:37:42,16.425,N,64.48,W
8/27/2015,23:39:42,16.421,N,64.499,W
8/27/2015,23:41:42,16.416,N,64.519,W
8/27/2015,23:43:43,16.412,N,64.538,W
8/27/2015,23:45:43,16.408,N,64.558,W
8/27/2015,23:47:43,16.403,N,64.577,W
8/27/2015,23:49:43,16.399,N,64.597,W
8/27/2015,23:51:43,16.395,N,64.616,W
8/27/2015,23:53:43,16.391,N,64.636,W
8/27/2015,23:55:43,16.386,N,64.655,W
8/27/2015,23:57:43,16.382,N,64.675,W
8/27/2015,23:59:42,16.378,N,64.694,W
8/28/2015,0:01:42,16.373,N,64.714,W
8/28/2015,0:03:42,16.369,N,64.734,W
8/28/2015,0:05:42,16.365,N,64.753,W
8/28/2015,0:07:42,16.36,N,64.773,W
8/28/2015,0:09:42,16.356,N,64.792,W
8/28/2015,0:11:42,16.352,N,64.812,W
8/28/2015,0:13:43,16.347,N,64.831,W
8/28/2015,0:15:43,16.343,N,64.851,W
8/28/2015,0:17:43,16.339,N,64.87,W
8/28/2015,0:19:43,16.334,N,64.89,W
8/28/2015,0:21:43,16.33,N,64.909,W
8/28/2015,0:23:43,16.326,N,64.929,W
8/28/2015,0:25:43,16.322,N,64.948,W
8/28/2015,0:27:43,16.317,N,64.968,W
8/28/2015,0:29:42,16.313,N,64.987,W
8/28/2015,0:31:42,16.309,N,65.007,W
8/28/2015,0:33:42,16.304,N,65.027,W
8/28/2015,0:35:42,16.3,N,65.046,W
8/28/2015,0:37:42,16.296,N,65.066,W
8/28/2015,0:39:42,16.291,N,65.085,W
8/28/2015,0:41:42,16.287,N,65.105,W
8/28/2015,0:43:43,16.283,N,65.124,W
8/28/2015,0:45:43,16.278,N,65.144,W
8/28/2015,0:47:43,16.274,N,65.163,W
8/28/2015,0:49:43,16.27,N,65.183,W
8/28/2015,0:51:43,16.265,N,65.202,W
8/28/2015,0:53:43,16.261,N,65.222,W
8/28/2015,0:55:43,16.257,N,65.241,W
8/28/2015,0:57:43,16.253,N,65.261,W
8/28/2015,0:59:42,16.248,N,65.281,W
8/28/2015,1:01:42,16.244,N,65.3,W
8/28/2015,1:03:42,16.24,N,65.32,W
8/28/2015,1:05:42,16.235,N,65.339,W
8/28/2015,1:07:42,16.231,N,65.359,W
8/28/2015,1:09:42,16.227,N,65.378,W
8/28/2015,1:11:42,16.222,N,65.398,W
8/28/2015,1:13:43,16.218,N,65.417,W
8/28/2015,1:15:43,16.214,N,65.437,W
8/28/2015,1:17:43,16.209,N,65.456,W
8/28/2015,1:19:43,16.205,N,65.476,W
8/28/2015,1:21:43,16.201,N,65.495,W
8/28/2015,1:23:43,16.196,N,65.515,W
8/28/2015,1:25:43,16.192,N,65.534,W
8/28/2015,1:27:43,16.188,N,65.554,W
8/28/2015,1:29:42,16.183,N,65.574,W
8/28/2015,1:31:42,16.179,N,65.593,W
8/28/2015,1:33:42,16.175,N,65.613,W
8/28/2015,1:35:42,16.171,N,65.632,W
8/28/2015,1:37:42,16.166,N,65.652,W
8/28/2015,1:39:42,16.162,N,65.671,W
8/28/2015,1:41:42,16.158,N,65.691,W
8/28/2015,1:43:22,16.154,N,65.707,W
8/28/2015,1:45:22,16.156,N,65.723,W
8/28/2015,1:47:22,16.158,N,65.739,W
8/28/2015,1:49:23,16.16,N,65.754,W
8/28/2015,1:51:23,16.162,N,65.77,W
8/28/2015,1:53:23,16.165,N,65.785,W
8/28/2015,1:55:23,16.168,N,65.8,W
8/28/2015,1:57:23,16.172,N,65.815,W
8/28/2015,1:59:23,16.175,N,65.83,W
8/28/2015,2:01:23,16.179,N,65.844,W
8/28/2015,2:03:22,16.184,N,65.859,W
8/28/2015,2:05:22,16.188,N,65.873,W
8/28/2015,2:07:22,16.193,N,65.887,W
8/28/2015,2:09:22,16.198,N,65.9,W
8/28/2015,2:11:22,16.204,N,65.914,W
8/28/2015,2:13:22,16.21,N,65.927,W
8/28/2015,2:15:22,16.216,N,65.941,W
8/28/2015,2:17:22,16.223,N,65.954,W
8/28/2015,2:19:23,16.229,N,65.966,W
8/28/2015,2:21:23,16.237,N,65.979,W
8/28/2015,2:23:23,16.244,N,65.991,W
8/28/2015,2:25:23,16.252,N,66.004,W
8/28/2015,2:27:23,16.26,N,66.016,W
8/28/2015,2:29:23,16.269,N,66.027,W
8/28/2015,2:31:23,16.278,N,66.039,W
8/28/2015,2:33:22,16.287,N,66.05,W
8/28/2015,2:35:22,16.297,N,66.061,W
8/28/2015,2:37:22,16.307,N,66.072,W
8/28/2015,2:39:22,16.318,N,66.083,W
8/28/2015,2:41:22,16.328,N,66.093,W
8/28/2015,2:43:22,16.34,N,66.103,W
8/28/2015,2:45:22,16.351,N,66.113,W
8/28/2015,2:47:22,16.363,N,66.123,W
8/28/2015,2:49:23,16.376,N,66.132,W
8/28/2015,2:51:23,16.388,N,66.142,W
8/28/2015,2:53:23,16.402,N,66.151,W
8/28/2015,2:55:23,16.415,N,66.159,W
8/28/2015,2:57:23,16.429,N,66.168,W
8/28/2015,2:59:23,16.443,N,66.176,W
8/28/2015,3:01:23,16.458,N,66.184,W
8/28/2015,3:03:22,16.473,N,66.192,W
8/28/2015,3:05:22,16.488,N,66.2,W
8/28/2015,3:07:22,16.503,N,66.208,W
8/28/2015,3:09:22,16.519,N,66.215,W
8/28/2015,3:11:22,16.535,N,66.222,W
8/28/2015,3:13:22,16.552,N,66.229,W
8/28/2015,3:13:41,16.554,N,66.23,W
8/28/2015,3:15:41,16.562,N,66.241,W
8/28/2015,3:17:41,16.57,N,66.251,W
8/28/2015,3:19:41,16.578,N,66.262,W
8/28/2015,3:21:41,16.586,N,66.272,W
8/28/2015,3:23:40,16.594,N,66.283,W
8/28/2015,3:25:40,16.602,N,66.293,W
8/28/2015,3:27:40,16.61,N,66.303,W
8/28/2015,3:29:40,16.618,N,66.314,W
8/28/2015,3:31:40,16.626,N,66.324,W
8/28/2015,3:33:40,16.634,N,66.334,W
8/28/2015,3:35:40,16.641,N,66.344,W
8/28/2015,3:37:40,16.649,N,66.354,W
8/28/2015,3:39:41,16.656,N,66.364,W
8/28/2015,3:41:41,16.664,N,66.373,W
8/28/2015,3:43:41,16.671,N,66.383,W
8/28/2015,3:45:41,16.679,N,66.393,W
8/28/2015,3:47:41,16.686,N,66.402,W
8/28/2015,3:49:41,16.693,N,66.412,W
8/28/2015,3:51:41,16.701,N,66.421,W
8/28/2015,3:53:40,16.708,N,66.43,W
8/28/2015,3:55:40,16.715,N,66.44,W
8/28/2015,3:57:40,16.722,N,66.449,W
8/28/2015,3:59:40,16.729,N,66.458,W
8/28/2015,4:01:40,16.736,N,66.467,W
8/28/2015,4:03:40,16.742,N,66.476,W
8/28/2015,4:05:40,16.749,N,66.484,W
8/28/2015,4:07:40,16.756,N,66.493,W
8/28/2015,4:09:41,16.762,N,66.502,W
8/28/2015,4:11:41,16.769,N,66.51,W
8/28/2015,4:13:41,16.775,N,66.519,W
8/28/2015,4:15:41,16.782,N,66.527,W
8/28/2015,4:17:41,16.788,N,66.535,W
8/28/2015,4:19:41,16.794,N,66.543,W
8/28/2015,4:21:41,16.801,N,66.551,W
8/28/2015,4:23:40,16.807,N,66.559,W
8/28/2015,4:25:40,16.813,N,66.567,W
8/28/2015,4:27:40,16.819,N,66.574,W
8/28/2015,4:29:40,16.824,N,66.582,W
8/28/2015,4:31:40,16.83,N,66.589,W
8/28/2015,4:33:40,16.836,N,66.597,W
8/28/2015,4:35:40,16.841,N,66.604,W
8/28/2015,4:37:40,16.847,N,66.611,W
8/28/2015,4:39:41,16.852,N,66.618,W
8/28/2015,4:41:41,16.858,N,66.625,W
8/28/2015,4:43:41,16.863,N,66.632,W
8/28/2015,4:45:41,16.868,N,66.639,W
8/28/2015,4:47:41,16.873,N,66.645,W
8/28/2015,4:49:41,16.878,N,66.652,W
8/28/2015,4:51:41,16.883,N,66.658,W
8/28/2015,4:53:40,16.888,N,66.664,W
8/28/2015,4:55:40,16.892,N,66.67,W
8/28/2015,4:57:40,16.897,N,66.676,W
8/28/2015,4:59:40,16.902,N,66.682,W
8/28/2015,5:01:40,16.906,N,66.688,W
8/28/2015,5:03:40,16.91,N,66.693,W
8/28/2015,5:05:40,16.915,N,66.698,W
8/28/2015,5:07:40,16.919,N,66.704,W
8/28/2015,5:09:41,16.923,N,66.709,W
8/28/2015,5:11:41,16.927,N,66.714,W
8/28/2015,5:13:41,16.93,N,66.719,W
8/28/2015,5:15:41,16.934,N,66.724,W
8/28/2015,5:17:41,16.938,N,66.728,W
8/28/2015,5:19:41,16.941,N,66.733,W
8/28/2015,5:21:41,16.945,N,66.737,W
8/28/2015,5:23:40,16.948,N,66.742,W
8/28/2015,5:25:40,16.952,N,66.746,W
8/28/2015,5:27:40,16.955,N,66.75,W
8/28/2015,5:29:40,16.958,N,66.754,W
8/28/2015,5:31:40,16.961,N,66.758,W
8/28/2015,5:33:40,16.964,N,66.762,W
8/28/2015,5:35:40,16.967,N,66.766,W
8/28/2015,5:37:40,16.97,N,66.769,W
8/28/2015,5:39:41,16.973,N,66.773,W
8/28/2015,5:41:41,16.975,N,66.777,W
8/28/2015,5:43:41,16.978,N,66.78,W
8/28/2015,5:45:41,16.981,N,66.783,W
8/28/2015,5:47:41,16.983,N,66.787,W
8/28/2015,5:49:41,16.985,N,66.79,W
8/28/2015,5:51:41,16.988,N,66.793,W
8/28/2015,5:53:40,16.99,N,66.796,W
8/28/2015,5:55:40,16.992,N,66.799,W
8/28/2015,5:57:40,16.995,N,66.802,W
8/28/2015,5:59:40,16.997,N,66.805,W
8/28/2015,6:01:40,16.999,N,66.808,W
8/28/2015,6:03:40,17.001,N,66.811,W
8/28/2015,6:05:40,17.003,N,66.814,W
8/28/2015,6:07:40,17.005,N,66.816,W
8/28/2015,6:09:41,17.007,N,66.819,W
8/28/2015,6:11:41,17.008,N,66.822,W
8/28/2015,6:13:41,17.01,N,66.824,W
8/28/2015,6:15:41,17.012,N,66.827,W
8/28/2015,6:17:41,17.014,N,66.829,W
8/28/2015,6:19:41,17.015,N,66.832,W
8/28/2015,6:21:41,17.017,N,66.834,W
8/28/2015,6:23:40,17.018,N,66.837,W
8/28/2015,6:25:40,17.02,N,66.839,W
8/28/2015,6:27:40,17.021,N,66.842,W
8/28/2015,6:29:40,17.023,N,66.844,W
8/28/2015,6:31:40,17.024,N,66.847,W
8/28/2015,6:33:40,17.026,N,66.849,W
8/28/2015,6:35:40,17.027,N,66.852,W
8/28/2015,6:37:40,17.029,N,66.854,W
8/28/2015,6:39:41,17.03,N,66.857,W
8/28/2015,6:41:41,17.031,N,66.859,W
8/28/2015,6:43:41,17.033,N,66.861,W
8/28/2015,6:45:41,17.034,N,66.864,W
8/28/2015,6:47:41,17.035,N,66.866,W
8/28/2015,6:49:41,17.036,N,66.869,W
8/28/2015,6:51:41,17.037,N,66.871,W
8/28/2015,6:53:40,17.039,N,66.874,W
8/28/2015,6:55:40,17.04,N,66.877,W
8/28/2015,6:57:40,17.041,N,66.879,W
8/28/2015,6:59:40,17.042,N,66.882,W
8/28/2015,7:01:40,17.043,N,66.884,W
8/28/2015,7:03:40,17.045,N,66.887,W
8/28/2015,7:05:40,17.046,N,66.89,W
8/28/2015,7:07:40,17.047,N,66.893,W
8/28/2015,7:09:41,17.048,N,66.896,W
8/28/2015,7:11:41,17.049,N,66.898,W
8/28/2015,7:13:41,17.05,N,66.901,W
8/28/2015,7:15:41,17.052,N,66.904,W
8/28/2015,7:17:41,17.053,N,66.907,W
8/28/2015,7:19:41,17.054,N,66.911,W
8/28/2015,7:21:41,17.055,N,66.914,W
8/28/2015,7:23:40,17.056,N,66.917,W
8/28/2015,7:25:40,17.057,N,66.92,W
8/28/2015,7:27:40,17.059,N,66.924,W
8/28/2015,7:29:40,17.06,N,66.927,W
8/28/2015,7:31:40,17.061,N,66.931,W
8/28/2015,7:33:40,17.062,N,66.934,W
8/28/2015,7:35:40,17.064,N,66.938,W
8/28/2015,7:37:40,17.065,N,66.942,W
8/28/2015,7:39:41,17.066,N,66.946,W
8/28/2015,7:41:41,17.068,N,66.95,W
8/28/2015,7:43:41,17.069,N,66.954,W
8/28/2015,7:45:41,17.071,N,66.958,W
8/28/2015,7:47:41,17.072,N,66.962,W
8/28/2015,7:49:41,17.074,N,66.967,W
8/28/2015,7:51:41,17.075,N,66.971,W
8/28/2015,7:53:40,17.077,N,66.976,W
8/28/2015,7:55:40,17.078,N,66.981,W
8/28/2015,7:57:40,17.08,N,66.985,W
8/28/2015,7:59:40,17.081,N,66.99,W
8/28/2015,8:01:40,17.083,N,66.995,W
8/28/2015,8:03:40,17.085,N,67.001,W
8/28/2015,8:05:40,17.087,N,67.006,W
8/28/2015,8:07:40,17.089,N,67.011,W
8/28/2015,8:09:41,17.09,N,67.017,W
8/28/2015,8:11:41,17.092,N,67.023,W
8/28/2015,8:13:41,17.094,N,67.029,W
8/28/2015,8:15:41,17.096,N,67.035,W
8/28/2015,8:17:41,17.098,N,67.041,W
8/28/2015,8:19:41,17.101,N,67.047,W
8/28/2015,8:21:41,17.103,N,67.054,W
8/28/2015,8:23:40,17.105,N,67.06,W
8/28/2015,8:25:40,17.107,N,67.067,W
8/28/2015,8:27:40,17.11,N,67.074,W
8/28/2015,8:29:40,17.112,N,67.081,W
8/28/2015,8:31:40,17.115,N,67.088,W
8/28/2015,8:33:40,17.117,N,67.096,W
8/28/2015,8:35:40,17.12,N,67.103,W
8/28/2015,8:37:40,17.122,N,67.111,W
8/28/2015,8:39:41,17.125,N,67.119,W
8/28/2015,8:41:41,17.128,N,67.127,W
8/28/2015,8:43:41,17.131,N,67.135,W
8/28/2015,8:45:41,17.134,N,67.144,W
8/28/2015,8:47:41,17.137,N,67.152,W
8/28/2015,8:49:41,17.14,N,67.161,W
8/28/2015,8:51:41,17.143,N,67.169,W
8/28/2015,8:53:40,17.146,N,67.178,W
8/28/2015,8:55:40,17.149,N,67.187,W
8/28/2015,8:57:40,17.152,N,67.196,W
8/28/2015,8:59:40,17.156,N,67.206,W
8/28/2015,9:01:40,17.159,N,67.215,W
8/28/2015,9:03:40,17.162,N,67.225,W
8/28/2015,9:05:40,17.166,N,67.234,W
8/28/2015,9:07:40,17.169,N,67.244,W
8/28/2015,9:09:41,17.173,N,67.254,W
8/28/2015,9:11:41,17.176,N,67.264,W
8/28/2015,9:13:41,17.18,N,67.275,W
8/28/2015,9:14:43,17.182,N,67.28,W
8/28/2015,9:16:44,17.196,N,67.293,W
8/28/2015,9:18:44,17.209,N,67.305,W
8/28/2015,9:20:44,17.222,N,67.318,W
8/28/2015,9:22:44,17.235,N,67.331,W
8/28/2015,9:24:44,17.248,N,67.344,W
8/28/2015,9:26:44,17.261,N,67.357,W
8/28/2015,9:28:44,17.274,N,67.37,W
8/28/2015,9:30:44,17.287,N,67.383,W
8/28/2015,9:32:43,17.299,N,67.396,W
8/28/2015,9:34:43,17.311,N,67.409,W
8/28/2015,9:36:43,17.323,N,67.422,W
8/28/2015,9:38:43,17.335,N,67.435,W
8/28/2015,9:40:43,17.347,N,67.448,W
8/28/2015,9:42:43,17.358,N,67.461,W
8/28/2015,9:44:43,17.369,N,67.474,W
8/28/2015,9:46:44,17.381,N,67.487,W
8/28/2015,9:48:44,17.391,N,67.501,W
8/28/2015,9:50:44,17.402,N,67.514,W
8/28/2015,9:52:44,17.412,N,67.527,W
8/28/2015,9:54:44,17.423,N,67.54,W
8/28/2015,9:56:44,17.433,N,67.554,W
8/28/2015,9:58:44,17.442,N,67.567,W
8/28/2015,10:00:44,17.452,N,67.58,W
8/28/2015,10:02:43,17.461,N,67.594,W
8/28/2015,10:04:43,17.47,N,67.607,W
8/28/2015,10:06:43,17.479,N,67.621,W
8/28/2015,10:08:43,17.487,N,67.634,W
8/28/2015,10:10:43,17.495,N,67.648,W
8/28/2015,10:12:43,17.503,N,67.661,W
8/28/2015,10:14:43,17.511,N,67.674,W
8/28/2015,10:16:44,17.518,N,67.688,W
8/28/2015,10:18:44,17.525,N,67.701,W
8/28/2015,10:20:44,17.532,N,67.715,W
8/28/2015,10:22:44,17.538,N,67.728,W
8/28/2015,10:24:44,17.544,N,67.742,W
8/28/2015,10:26:44,17.55,N,67.756,W
8/28/2015,10:28:44,17.555,N,67.769,W
8/28/2015,10:30:44,17.56,N,67.783,W
8/28/2015,10:32:43,17.565,N,67.796,W
8/28/2015,10:34:43,17.57,N,67.81,W
8/28/2015,10:36:43,17.574,N,67.823,W
8/28/2015,10:38:43,17.578,N,67.837,W
8/28/2015,10:40:43,17.582,N,67.85,W
8/28/2015,10:42:43,17.585,N,67.864,W
8/28/2015,10:44:43,17.588,N,67.878,W
8/28/2015,10:46:44,17.591,N,67.891,W
8/28/2015,10:48:44,17.593,N,67.905,W
8/28/2015,10:50:44,17.596,N,67.919,W
8/28/2015,10:52:44,17.598,N,67.932,W
8/28/2015,10:54:44,17.599,N,67.946,W
8/28/2015,10:56:44,17.601,N,67.959,W
8/28/2015,10:58:44,17.602,N,67.973,W
8/28/2015,11:00:44,17.603,N,67.987,W
8/28/2015,11:02:43,17.603,N,68,W
8/28/2015,11:04:43,17.604,N,68.014,W
8/28/2015,11:06:43,17.604,N,68.028,W
8/28/2015,11:08:43,17.604,N,68.041,W
8/28/2015,11:10:43,17.603,N,68.055,W
8/28/2015,11:12:43,17.603,N,68.069,W
8/28/2015,11:14:43,17.602,N,68.082,W
8/28/2015,11:16:44,17.601,N,68.096,W
8/28/2015,11:18:44,17.599,N,68.11,W
8/28/2015,11:20:44,17.598,N,68.124,W
8/28/2015,11:22:44,17.596,N,68.137,W
8/28/2015,11:24:44,17.594,N,68.151,W
8/28/2015,11:26:44,17.591,N,68.165,W
8/28/2015,11:28:44,17.589,N,68.178,W
8/28/2015,11:30:44,17.586,N,68.192,W
8/28/2015,11:32:43,17.583,N,68.206,W
8/28/2015,11:34:43,17.58,N,68.22,W
8/28/2015,11:36:43,17.577,N,68.233,W
8/28/2015,11:38:43,17.573,N,68.247,W
8/28/2015,11:40:43,17.569,N,68.261,W
8/28/2015,11:42:43,17.565,N,68.275,W
8/28/2015,11:44:43,17.561,N,68.289,W
8/28/2015,11:46:44,17.557,N,68.302,W
8/28/2015,11:47:33,17.555,N,68.308,W
8/28/2015,11:49:33,17.539,N,68.312,W
8/28/2015,11:51:33,17.524,N,68.316,W
8/28/2015,11:53:33,17.509,N,68.321,W
8/28/2015,11:55:33,17.494,N,68.325,W
8/28/2015,11:57:33,17.479,N,68.33,W
8/28/2015,11:59:33,17.464,N,68.336,W
8/28/2015,12:01:32,17.45,N,68.341,W
8/28/2015,12:03:32,17.436,N,68.347,W
8/28/2015,12:05:32,17.422,N,68.354,W
8/28/2015,12:07:32,17.408,N,68.36,W
8/28/2015,12:09:32,17.394,N,68.367,W
8/28/2015,12:11:32,17.381,N,68.375,W
8/28/2015,12:13:32,17.368,N,68.382,W
8/28/2015,12:15:32,17.355,N,68.39,W
8/28/2015,12:17:33,17.343,N,68.398,W
8/28/2015,12:19:33,17.33,N,68.407,W
8/28/2015,12:21:33,17.318,N,68.416,W
8/28/2015,12:23:33,17.306,N,68.425,W
8/28/2015,12:25:33,17.295,N,68.435,W
8/28/2015,12:27:33,17.283,N,68.445,W
8/28/2015,12:29:33,17.272,N,68.455,W
8/28/2015,12:31:32,17.261,N,68.466,W
8/28/2015,12:33:32,17.25,N,68.477,W
8/28/2015,12:35:32,17.24,N,68.488,W
8/28/2015,12:37:32,17.23,N,68.5,W
8/28/2015,12:39:32,17.22,N,68.512,W
8/28/2015,12:41:32,17.21,N,68.525,W
8/28/2015,12:43:32,17.2,N,68.537,W
8/28/2015,12:45:32,17.191,N,68.551,W
8/28/2015,12:47:33,17.182,N,68.564,W
8/28/2015,12:49:33,17.173,N,68.578,W
8/28/2015,12:51:33,17.165,N,68.592,W
8/28/2015,12:53:33,17.156,N,68.606,W
8/28/2015,12:55:33,17.148,N,68.621,W
8/28/2015,12:57:33,17.14,N,68.636,W
8/28/2015,12:59:33,17.132,N,68.651,W
8/28/2015,13:01:32,17.124,N,68.666,W
8/28/2015,13:03:32,17.117,N,68.682,W
8/28/2015,13:05:32,17.11,N,68.698,W
8/28/2015,13:07:32,17.103,N,68.715,W
8/28/2015,13:09:32,17.096,N,68.732,W
8/28/2015,13:11:32,17.089,N,68.749,W
8/28/2015,13:13:32,17.083,N,68.766,W
8/28/2015,13:15:32,17.077,N,68.783,W
8/28/2015,13:17:33,17.071,N,68.801,W
8/28/2015,13:19:33,17.065,N,68.819,W
8/28/2015,13:21:33,17.059,N,68.837,W
8/28/2015,13:23:33,17.054,N,68.856,W
8/28/2015,13:25:33,17.048,N,68.875,W
8/28/2015,13:27:33,17.043,N,68.894,W
8/28/2015,13:29:33,17.038,N,68.913,W
8/28/2015,13:31:32,17.033,N,68.933,W
8/28/2015,13:33:32,17.029,N,68.953,W
8/28/2015,13:35:32,17.024,N,68.973,W
8/28/2015,13:37:32,17.02,N,68.993,W
8/28/2015,13:39:32,17.016,N,69.013,W
8/28/2015,13:41:32,17.011,N,69.034,W
8/28/2015,13:43:32,17.008,N,69.055,W
8/28/2015,13:45:32,17.004,N,69.076,W
8/28/2015,13:47:33,17,N,69.097,W
8/28/2015,13:49:33,16.997,N,69.119,W
8/28/2015,13:51:33,16.993,N,69.141,W
8/28/2015,13:53:33,16.99,N,69.163,W
8/28/2015,13:55:33,16.987,N,69.185,W
8/28/2015,13:57:33,16.984,N,69.207,W
8/28/2015,13:59:33,16.981,N,69.23,W
8/28/2015,14:01:32,16.979,N,69.252,W
8/28/2015,14:03:32,16.976,N,69.275,W
8/28/2015,14:05:32,16.974,N,69.298,W
8/28/2015,14:07:32,16.972,N,69.321,W
8/28/2015,14:09:32,16.969,N,69.345,W
8/28/2015,14:11:32,16.967,N,69.368,W
8/28/2015,14:13:32,16.965,N,69.392,W
8/28/2015,14:15:32,16.963,N,69.416,W
8/28/2015,14:17:33,16.962,N,69.44,W
8/28/2015,14:19:33,16.96,N,69.464,W
8/28/2015,14:21:33,16.959,N,69.489,W
8/28/2015,14:23:33,16.957,N,69.513,W
8/28/2015,14:25:33,16.956,N,69.538,W
8/28/2015,14:27:33,16.954,N,69.563,W
8/28/2015,14:29:33,16.953,N,69.587,W
8/28/2015,14:31:32,16.952,N,69.613,W
8/28/2015,14:33:32,16.951,N,69.638,W
8/28/2015,14:35:32,16.95,N,69.663,W
8/28/2015,14:37:32,16.95,N,69.688,W
8/28/2015,14:39:32,16.949,N,69.714,W
