Track,for,TD100,2007,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/21/2007,21:15:13,30.149,N,86.39,W
9/21/2007,21:17:13,30.156,N,86.393,W
9/21/2007,21:19:13,30.164,N,86.397,W
9/21/2007,21:21:12,30.172,N,86.4,W
9/21/2007,21:23:12,30.179,N,86.404,W
9/21/2007,21:25:12,30.186,N,86.407,W
9/21/2007,21:27:12,30.193,N,86.411,W
9/21/2007,21:29:13,30.2,N,86.415,W
9/21/2007,21:31:13,30.207,N,86.418,W
9/21/2007,21:33:13,30.213,N,86.422,W
9/21/2007,21:35:13,30.22,N,86.426,W
9/21/2007,21:37:12,30.226,N,86.43,W
9/21/2007,21:39:12,30.231,N,86.433,W
9/21/2007,21:41:12,30.237,N,86.437,W
9/21/2007,21:43:12,30.242,N,86.441,W
9/21/2007,21:45:13,30.248,N,86.445,W
9/21/2007,21:47:13,30.253,N,86.449,W
9/21/2007,21:49:13,30.257,N,86.453,W
9/21/2007,21:51:12,30.262,N,86.457,W
9/21/2007,21:53:12,30.266,N,86.461,W
9/21/2007,21:55:12,30.271,N,86.466,W
9/21/2007,21:57:12,30.275,N,86.47,W
9/21/2007,21:59:13,30.278,N,86.474,W
9/21/2007,22:01:13,30.282,N,86.478,W
9/21/2007,22:03:13,30.286,N,86.483,W
9/21/2007,22:05:13,30.289,N,86.487,W
9/21/2007,22:07:12,30.292,N,86.491,W
9/21/2007,22:09:12,30.295,N,86.496,W
9/21/2007,22:11:12,30.298,N,86.5,W
9/21/2007,22:13:12,30.3,N,86.505,W
9/21/2007,22:15:13,30.303,N,86.509,W
9/21/2007,22:17:13,30.305,N,86.514,W
9/21/2007,22:19:13,30.307,N,86.518,W
9/21/2007,22:21:12,30.309,N,86.523,W
9/21/2007,22:23:12,30.311,N,86.528,W
9/21/2007,22:25:12,30.313,N,86.532,W
9/21/2007,22:27:12,30.314,N,86.537,W
9/21/2007,22:29:13,30.316,N,86.542,W
9/21/2007,22:31:13,30.317,N,86.546,W
9/21/2007,22:33:13,30.318,N,86.551,W
9/21/2007,22:35:13,30.319,N,86.556,W
9/21/2007,22:37:12,30.32,N,86.561,W
9/21/2007,22:39:12,30.321,N,86.565,W
9/21/2007,22:41:12,30.322,N,86.57,W
9/21/2007,22:43:12,30.322,N,86.575,W
9/21/2007,22:45:13,30.323,N,86.58,W
9/21/2007,22:47:13,30.323,N,86.585,W
9/21/2007,22:49:13,30.323,N,86.59,W
9/21/2007,22:51:12,30.323,N,86.595,W
9/21/2007,22:53:12,30.324,N,86.6,W
9/21/2007,22:55:12,30.324,N,86.605,W
9/21/2007,22:57:12,30.324,N,86.61,W
9/21/2007,22:59:13,30.323,N,86.615,W
9/21/2007,23:01:13,30.323,N,86.62,W
9/21/2007,23:03:13,30.323,N,86.625,W
9/21/2007,23:05:13,30.322,N,86.63,W
9/21/2007,23:07:12,30.322,N,86.635,W
9/21/2007,23:07:16,30.322,N,86.635,W
9/21/2007,23:09:16,30.321,N,86.64,W
9/21/2007,23:11:16,30.32,N,86.645,W
9/21/2007,23:13:16,30.319,N,86.65,W
9/21/2007,23:15:15,30.318,N,86.656,W
9/21/2007,23:17:15,30.317,N,86.661,W
9/21/2007,23:19:15,30.316,N,86.666,W
9/21/2007,23:21:15,30.315,N,86.671,W
9/21/2007,23:23:16,30.314,N,86.676,W
9/21/2007,23:25:16,30.313,N,86.681,W
9/21/2007,23:27:16,30.313,N,86.686,W
9/21/2007,23:29:15,30.312,N,86.692,W
9/21/2007,23:31:15,30.311,N,86.697,W
9/21/2007,23:33:15,30.31,N,86.702,W
9/21/2007,23:35:15,30.31,N,86.707,W
9/21/2007,23:37:16,30.309,N,86.712,W
9/21/2007,23:39:16,30.308,N,86.717,W
9/21/2007,23:41:16,30.307,N,86.722,W
9/21/2007,23:43:16,30.307,N,86.728,W
9/21/2007,23:45:15,30.306,N,86.733,W
9/21/2007,23:47:15,30.306,N,86.738,W
9/21/2007,23:49:15,30.305,N,86.743,W
9/21/2007,23:51:15,30.305,N,86.748,W
9/21/2007,23:53:16,30.304,N,86.753,W
9/21/2007,23:55:16,30.304,N,86.758,W
9/21/2007,23:57:16,30.303,N,86.764,W
9/21/2007,23:59:15,30.303,N,86.769,W
9/22/2007,0:01:15,30.302,N,86.774,W
9/22/2007,0:03:15,30.302,N,86.779,W
9/22/2007,0:05:15,30.302,N,86.784,W
9/22/2007,0:07:16,30.301,N,86.789,W
9/22/2007,0:09:16,30.301,N,86.795,W
9/22/2007,0:11:16,30.301,N,86.8,W
9/22/2007,0:13:16,30.301,N,86.805,W
9/22/2007,0:15:15,30.3,N,86.81,W
9/22/2007,0:17:15,30.3,N,86.815,W
9/22/2007,0:19:15,30.3,N,86.82,W
9/22/2007,0:21:15,30.3,N,86.825,W
9/22/2007,0:23:16,30.3,N,86.831,W
9/22/2007,0:25:16,30.3,N,86.836,W
9/22/2007,0:27:16,30.3,N,86.841,W
9/22/2007,0:29:15,30.3,N,86.846,W
9/22/2007,0:31:15,30.3,N,86.851,W
9/22/2007,0:33:15,30.3,N,86.856,W
9/22/2007,0:35:15,30.3,N,86.861,W
9/22/2007,0:37:16,30.301,N,86.867,W
9/22/2007,0:39:16,30.301,N,86.872,W
9/22/2007,0:41:16,30.301,N,86.877,W
9/22/2007,0:43:16,30.301,N,86.882,W
9/22/2007,0:45:15,30.302,N,86.887,W
9/22/2007,0:47:15,30.302,N,86.892,W
9/22/2007,0:49:15,30.302,N,86.898,W
9/22/2007,0:51:15,30.303,N,86.903,W
9/22/2007,0:53:16,30.303,N,86.908,W
9/22/2007,0:55:16,30.304,N,86.913,W
9/22/2007,0:57:16,30.304,N,86.918,W
9/22/2007,0:59:15,30.305,N,86.923,W
9/22/2007,1:01:15,30.305,N,86.928,W
9/22/2007,1:03:15,30.306,N,86.934,W
9/22/2007,1:05:15,30.307,N,86.939,W
9/22/2007,1:07:16,30.307,N,86.944,W
9/22/2007,1:09:16,30.308,N,86.949,W
9/22/2007,1:11:16,30.309,N,86.954,W
9/22/2007,1:13:16,30.31,N,86.959,W
9/22/2007,1:15:15,30.311,N,86.965,W
9/22/2007,1:17:15,30.311,N,86.97,W
9/22/2007,1:19:15,30.312,N,86.975,W
9/22/2007,1:21:15,30.313,N,86.98,W
9/22/2007,1:23:16,30.314,N,86.985,W
9/22/2007,1:25:16,30.315,N,86.99,W
9/22/2007,1:27:16,30.317,N,86.996,W
9/22/2007,1:29:15,30.318,N,87.001,W
9/22/2007,1:31:15,30.319,N,87.006,W
9/22/2007,1:33:15,30.32,N,87.011,W
9/22/2007,1:35:15,30.321,N,87.016,W
9/22/2007,1:37:16,30.323,N,87.021,W
9/22/2007,1:39:16,30.324,N,87.026,W
9/22/2007,1:41:16,30.325,N,87.032,W
9/22/2007,1:43:16,30.327,N,87.037,W
9/22/2007,1:45:15,30.328,N,87.042,W
9/22/2007,1:47:15,30.329,N,87.047,W
9/22/2007,1:49:15,30.331,N,87.052,W
9/22/2007,1:51:15,30.332,N,87.057,W
9/22/2007,1:53:16,30.334,N,87.063,W
9/22/2007,1:55:16,30.336,N,87.068,W
9/22/2007,1:57:16,30.337,N,87.073,W
9/22/2007,1:59:15,30.339,N,87.078,W
9/22/2007,2:01:15,30.341,N,87.083,W
9/22/2007,2:03:15,30.342,N,87.088,W
9/22/2007,2:05:15,30.344,N,87.094,W
9/22/2007,2:07:16,30.346,N,87.099,W
9/22/2007,2:09:16,30.348,N,87.104,W
9/22/2007,2:11:16,30.35,N,87.109,W
9/22/2007,2:13:16,30.351,N,87.114,W
9/22/2007,2:15:15,30.353,N,87.119,W
9/22/2007,2:17:15,30.355,N,87.124,W
9/22/2007,2:19:15,30.357,N,87.13,W
9/22/2007,2:21:15,30.359,N,87.135,W
9/22/2007,2:23:16,30.361,N,87.14,W
9/22/2007,2:25:16,30.363,N,87.145,W
9/22/2007,2:27:16,30.365,N,87.15,W
9/22/2007,2:29:15,30.368,N,87.155,W
9/22/2007,2:31:15,30.37,N,87.161,W
9/22/2007,2:33:15,30.372,N,87.166,W
9/22/2007,2:35:15,30.374,N,87.171,W
9/22/2007,2:37:16,30.376,N,87.176,W
9/22/2007,2:39:16,30.379,N,87.181,W
9/22/2007,2:41:16,30.381,N,87.186,W
9/22/2007,2:43:16,30.383,N,87.192,W
9/22/2007,2:45:15,30.386,N,87.197,W
9/22/2007,2:47:15,30.388,N,87.202,W
9/22/2007,2:49:15,30.39,N,87.207,W
9/22/2007,2:51:15,30.393,N,87.212,W
9/22/2007,2:53:16,30.395,N,87.217,W
9/22/2007,2:55:16,30.398,N,87.223,W
9/22/2007,2:57:16,30.4,N,87.228,W
9/22/2007,2:59:15,30.403,N,87.233,W
9/22/2007,3:01:15,30.405,N,87.238,W
9/22/2007,3:03:15,30.408,N,87.243,W
9/22/2007,3:05:15,30.411,N,87.248,W
9/22/2007,3:07:16,30.413,N,87.254,W
9/22/2007,3:09:16,30.416,N,87.259,W
9/22/2007,3:11:16,30.418,N,87.264,W
9/22/2007,3:13:16,30.421,N,87.269,W
9/22/2007,3:15:15,30.424,N,87.274,W
9/22/2007,3:17:15,30.427,N,87.279,W
9/22/2007,3:19:15,30.429,N,87.285,W
9/22/2007,3:21:15,30.432,N,87.29,W
9/22/2007,3:23:16,30.435,N,87.295,W
9/22/2007,3:25:16,30.438,N,87.3,W
9/22/2007,3:27:16,30.441,N,87.305,W
9/22/2007,3:29:15,30.444,N,87.31,W
9/22/2007,3:31:15,30.446,N,87.316,W
9/22/2007,3:33:15,30.449,N,87.321,W
9/22/2007,3:35:15,30.452,N,87.326,W
9/22/2007,3:37:16,30.455,N,87.331,W
9/22/2007,3:39:16,30.458,N,87.336,W
9/22/2007,3:41:16,30.461,N,87.341,W
9/22/2007,3:43:16,30.464,N,87.347,W
9/22/2007,3:45:15,30.467,N,87.352,W
9/22/2007,3:47:15,30.47,N,87.357,W
9/22/2007,3:49:15,30.473,N,87.362,W
9/22/2007,3:51:15,30.476,N,87.367,W
9/22/2007,3:53:16,30.48,N,87.372,W
9/22/2007,3:55:16,30.483,N,87.378,W
9/22/2007,3:57:16,30.486,N,87.383,W
9/22/2007,3:59:15,30.489,N,87.388,W
9/22/2007,4:01:15,30.492,N,87.393,W
9/22/2007,4:03:15,30.495,N,87.398,W
9/22/2007,4:05:15,30.499,N,87.403,W
9/22/2007,4:07:16,30.502,N,87.409,W
9/22/2007,4:09:16,30.505,N,87.414,W
9/22/2007,4:11:16,30.508,N,87.419,W
9/22/2007,4:13:16,30.511,N,87.424,W
9/22/2007,4:15:15,30.515,N,87.429,W
9/22/2007,4:17:15,30.518,N,87.434,W
9/22/2007,4:19:15,30.521,N,87.44,W
9/22/2007,4:21:15,30.525,N,87.445,W
9/22/2007,4:23:16,30.528,N,87.45,W
9/22/2007,4:25:16,30.531,N,87.455,W
9/22/2007,4:27:16,30.535,N,87.46,W
9/22/2007,4:29:15,30.538,N,87.465,W
9/22/2007,4:31:15,30.541,N,87.471,W
9/22/2007,4:33:15,30.545,N,87.476,W
9/22/2007,4:35:15,30.548,N,87.481,W
9/22/2007,4:37:16,30.552,N,87.486,W
9/22/2007,4:39:16,30.555,N,87.491,W
9/22/2007,4:41:16,30.559,N,87.496,W
9/22/2007,4:43:16,30.562,N,87.502,W
9/22/2007,4:45:15,30.566,N,87.507,W
9/22/2007,4:47:15,30.569,N,87.512,W
9/22/2007,4:49:15,30.572,N,87.517,W
9/22/2007,4:51:15,30.576,N,87.522,W
9/22/2007,4:53:16,30.579,N,87.527,W
9/22/2007,4:55:16,30.583,N,87.533,W
9/22/2007,4:57:16,30.587,N,87.538,W
9/22/2007,4:59:15,30.59,N,87.543,W
9/22/2007,5:01:15,30.594,N,87.548,W
9/22/2007,5:03:15,30.597,N,87.553,W
9/22/2007,5:05:15,30.601,N,87.558,W
9/22/2007,5:07:16,30.604,N,87.564,W
9/22/2007,5:09:16,30.608,N,87.569,W
9/22/2007,5:11:16,30.611,N,87.574,W
9/22/2007,5:13:16,30.615,N,87.579,W
9/22/2007,5:15:15,30.619,N,87.584,W
9/22/2007,5:17:15,30.622,N,87.59,W
9/22/2007,5:19:15,30.626,N,87.595,W
9/22/2007,5:21:15,30.629,N,87.6,W
9/22/2007,5:23:16,30.633,N,87.605,W
9/22/2007,5:25:16,30.637,N,87.61,W
9/22/2007,5:27:16,30.64,N,87.615,W
9/22/2007,5:29:15,30.644,N,87.621,W
9/22/2007,5:31:15,30.648,N,87.626,W
9/22/2007,5:33:15,30.651,N,87.631,W
9/22/2007,5:35:15,30.655,N,87.636,W
9/22/2007,5:37:16,30.658,N,87.641,W
9/22/2007,5:39:16,30.662,N,87.646,W
9/22/2007,5:41:16,30.666,N,87.652,W
9/22/2007,5:43:16,30.669,N,87.657,W
9/22/2007,5:45:15,30.673,N,87.662,W
9/22/2007,5:47:15,30.677,N,87.667,W
9/22/2007,5:49:15,30.68,N,87.672,W
9/22/2007,5:51:15,30.684,N,87.677,W
9/22/2007,5:53:16,30.688,N,87.683,W
9/22/2007,5:55:16,30.691,N,87.688,W
9/22/2007,5:57:16,30.695,N,87.693,W
9/22/2007,5:59:15,30.699,N,87.698,W
