Track,for,Alberto,2006,,
6/11/2006,0:26:48,22.787,N,85.804,W
6/11/2006,0:28:47,22.791,N,85.81,W
6/11/2006,0:30:48,22.795,N,85.816,W
6/11/2006,0:32:48,22.798,N,85.822,W
6/11/2006,0:34:47,22.802,N,85.828,W
6/11/2006,0:36:47,22.805,N,85.834,W
6/11/2006,0:38:48,22.808,N,85.84,W
6/11/2006,0:40:48,22.812,N,85.847,W
6/11/2006,0:42:47,22.815,N,85.853,W
6/11/2006,0:44:47,22.818,N,85.859,W
6/11/2006,0:46:48,22.822,N,85.866,W
6/11/2006,0:48:48,22.825,N,85.872,W
6/11/2006,0:50:47,22.828,N,85.879,W
6/11/2006,0:52:47,22.831,N,85.885,W
6/11/2006,0:54:48,22.834,N,85.892,W
6/11/2006,0:56:48,22.837,N,85.898,W
6/11/2006,0:58:47,22.84,N,85.905,W
6/11/2006,1:00:48,22.843,N,85.912,W
6/11/2006,1:02:48,22.846,N,85.919,W
6/11/2006,1:04:47,22.849,N,85.926,W
6/11/2006,1:06:47,22.852,N,85.932,W
6/11/2006,1:08:48,22.855,N,85.939,W
6/11/2006,1:10:48,22.858,N,85.946,W
6/11/2006,1:12:47,22.861,N,85.953,W
6/11/2006,1:14:47,22.863,N,85.96,W
6/11/2006,1:16:48,22.866,N,85.967,W
6/11/2006,1:18:48,22.869,N,85.975,W
6/11/2006,1:20:47,22.871,N,85.982,W
6/11/2006,1:22:47,22.874,N,85.989,W
6/11/2006,1:24:48,22.877,N,85.996,W
6/11/2006,1:26:48,22.879,N,86.004,W
6/11/2006,1:28:47,22.882,N,86.011,W
6/11/2006,1:30:48,22.884,N,86.018,W
6/11/2006,1:32:48,22.887,N,86.026,W
6/11/2006,1:34:47,22.889,N,86.033,W
6/11/2006,1:36:47,22.891,N,86.041,W
6/11/2006,1:38:48,22.894,N,86.048,W
6/11/2006,1:40:48,22.896,N,86.056,W
6/11/2006,1:42:47,22.898,N,86.063,W
6/11/2006,1:44:47,22.901,N,86.071,W
6/11/2006,1:46:48,22.903,N,86.078,W
6/11/2006,1:48:48,22.905,N,86.086,W
6/11/2006,1:50:47,22.907,N,86.094,W
6/11/2006,1:52:47,22.91,N,86.102,W
6/11/2006,1:54:48,22.912,N,86.109,W
6/11/2006,1:56:48,22.914,N,86.117,W
6/11/2006,1:58:47,22.916,N,86.125,W
6/11/2006,2:00:48,22.918,N,86.133,W
6/11/2006,2:02:48,22.92,N,86.141,W
6/11/2006,2:04:47,22.922,N,86.149,W
6/11/2006,2:06:47,22.924,N,86.157,W
6/11/2006,2:08:48,22.926,N,86.164,W
6/11/2006,2:10:48,22.928,N,86.172,W
6/11/2006,2:12:47,22.93,N,86.18,W
6/11/2006,2:14:47,22.932,N,86.188,W
6/11/2006,2:16:48,22.934,N,86.197,W
6/11/2006,2:18:48,22.936,N,86.205,W
6/11/2006,2:20:47,22.937,N,86.213,W
6/11/2006,2:22:47,22.939,N,86.221,W
6/11/2006,2:24:48,22.941,N,86.229,W
6/11/2006,2:26:48,22.943,N,86.237,W
6/11/2006,2:28:47,22.945,N,86.245,W
6/11/2006,2:30:48,22.946,N,86.254,W
6/11/2006,2:32:48,22.948,N,86.262,W
6/11/2006,2:34:47,22.95,N,86.27,W
6/11/2006,2:36:47,22.951,N,86.278,W
6/11/2006,2:38:48,22.953,N,86.286,W
6/11/2006,2:40:48,22.955,N,86.295,W
6/11/2006,2:42:47,22.956,N,86.303,W
6/11/2006,2:44:47,22.958,N,86.311,W
6/11/2006,2:46:48,22.96,N,86.32,W
6/11/2006,2:48:48,22.961,N,86.328,W
6/11/2006,2:50:47,22.963,N,86.336,W
6/11/2006,2:52:47,22.964,N,86.345,W
6/11/2006,2:54:48,22.966,N,86.353,W
6/11/2006,2:56:48,22.968,N,86.362,W
6/11/2006,2:58:47,22.969,N,86.37,W
6/11/2006,3:00:48,22.971,N,86.378,W
6/11/2006,3:02:48,22.972,N,86.387,W
6/11/2006,3:04:47,22.974,N,86.395,W
6/11/2006,3:06:47,22.975,N,86.404,W
6/11/2006,3:08:48,22.976,N,86.412,W
6/11/2006,3:10:48,22.978,N,86.421,W
6/11/2006,3:12:47,22.979,N,86.429,W
6/11/2006,3:14:47,22.981,N,86.438,W
6/11/2006,3:16:48,22.982,N,86.446,W
6/11/2006,3:18:48,22.984,N,86.455,W
6/11/2006,3:20:47,22.985,N,86.463,W
6/11/2006,3:22:47,22.986,N,86.471,W
6/11/2006,3:24:48,22.988,N,86.48,W
6/11/2006,3:26:48,22.989,N,86.488,W
6/11/2006,3:28:47,22.99,N,86.497,W
6/11/2006,3:30:48,22.992,N,86.505,W
6/11/2006,3:32:48,22.993,N,86.514,W
6/11/2006,3:34:47,22.994,N,86.522,W
6/11/2006,3:36:47,22.996,N,86.531,W
6/11/2006,3:38:48,22.997,N,86.539,W
6/11/2006,3:40:48,22.998,N,86.548,W
6/11/2006,3:42:47,23,N,86.556,W
6/11/2006,3:44:47,23.001,N,86.565,W
6/11/2006,3:46:48,23.002,N,86.573,W
6/11/2006,3:48:48,23.004,N,86.582,W
6/11/2006,3:50:47,23.005,N,86.59,W
6/11/2006,3:52:47,23.006,N,86.599,W
6/11/2006,3:54:48,23.008,N,86.607,W
6/11/2006,3:56:48,23.009,N,86.616,W
6/11/2006,3:58:47,23.01,N,86.624,W
6/11/2006,4:00:48,23.012,N,86.633,W
6/11/2006,4:02:48,23.013,N,86.641,W
6/11/2006,4:04:47,23.014,N,86.65,W
6/11/2006,4:06:47,23.015,N,86.658,W
6/11/2006,4:08:48,23.017,N,86.666,W
6/11/2006,4:10:48,23.018,N,86.675,W
6/11/2006,4:12:47,23.019,N,86.683,W
6/11/2006,4:14:47,23.021,N,86.691,W
6/11/2006,4:16:48,23.022,N,86.7,W
6/11/2006,4:18:48,23.023,N,86.708,W
6/11/2006,4:20:47,23.024,N,86.717,W
6/11/2006,4:22:47,23.026,N,86.725,W
6/11/2006,4:24:48,23.027,N,86.733,W
6/11/2006,4:26:48,23.028,N,86.741,W
6/11/2006,4:28:47,23.03,N,86.75,W
6/11/2006,4:30:48,23.031,N,86.758,W
6/11/2006,4:32:48,23.032,N,86.766,W
6/11/2006,4:34:47,23.034,N,86.774,W
6/11/2006,4:36:47,23.035,N,86.783,W
6/11/2006,4:38:48,23.036,N,86.791,W
6/11/2006,4:40:48,23.038,N,86.799,W
6/11/2006,4:42:47,23.039,N,86.807,W
6/11/2006,4:44:47,23.04,N,86.815,W
6/11/2006,4:46:48,23.042,N,86.823,W
6/11/2006,4:48:48,23.043,N,86.831,W
6/11/2006,4:50:47,23.044,N,86.84,W
6/11/2006,4:52:47,23.046,N,86.848,W
6/11/2006,4:54:48,23.047,N,86.856,W
6/11/2006,4:56:48,23.049,N,86.864,W
6/11/2006,4:58:47,23.05,N,86.872,W
6/11/2006,5:00:48,23.051,N,86.879,W
6/11/2006,5:02:48,23.053,N,86.887,W
6/11/2006,5:04:47,23.054,N,86.895,W
6/11/2006,5:06:47,23.056,N,86.903,W
6/11/2006,5:08:48,23.057,N,86.911,W
6/11/2006,5:10:48,23.059,N,86.919,W
6/11/2006,5:12:47,23.06,N,86.927,W
6/11/2006,5:14:47,23.062,N,86.934,W
6/11/2006,5:16:48,23.063,N,86.942,W
6/11/2006,5:18:48,23.065,N,86.95,W
6/11/2006,5:20:47,23.066,N,86.957,W
6/11/2006,5:22:47,23.068,N,86.965,W
6/11/2006,5:24:48,23.069,N,86.972,W
6/11/2006,5:26:48,23.071,N,86.98,W
6/11/2006,5:28:47,23.073,N,86.988,W
6/11/2006,5:30:48,23.074,N,86.995,W
6/11/2006,5:32:48,23.076,N,87.003,W
6/11/2006,5:34:47,23.078,N,87.01,W
6/11/2006,5:36:47,23.079,N,87.017,W
6/11/2006,5:38:48,23.081,N,87.025,W
6/11/2006,5:40:48,23.083,N,87.032,W
6/11/2006,5:42:47,23.084,N,87.039,W
6/11/2006,5:44:47,23.086,N,87.046,W
6/11/2006,5:46:48,23.088,N,87.054,W
6/11/2006,5:48:48,23.09,N,87.061,W
6/11/2006,5:50:47,23.091,N,87.068,W
6/11/2006,5:52:47,23.093,N,87.075,W
6/11/2006,5:54:48,23.095,N,87.082,W
6/11/2006,5:56:48,23.097,N,87.089,W
6/11/2006,5:58:47,23.099,N,87.096,W
6/11/2006,6:00:00,23.1,N,87.1,W
6/11/2006,6:01:59,23.103,N,87.107,W
6/11/2006,6:04:00,23.107,N,87.114,W
6/11/2006,6:06:00,23.11,N,87.121,W
6/11/2006,6:07:59,23.114,N,87.128,W
6/11/2006,6:09:59,23.117,N,87.135,W
6/11/2006,6:12:00,23.121,N,87.142,W
6/11/2006,6:14:00,23.124,N,87.149,W
6/11/2006,6:15:59,23.128,N,87.156,W
6/11/2006,6:17:59,23.131,N,87.163,W
6/11/2006,6:20:00,23.135,N,87.169,W
6/11/2006,6:22:00,23.138,N,87.176,W
6/11/2006,6:23:59,23.141,N,87.183,W
6/11/2006,6:25:59,23.145,N,87.19,W
6/11/2006,6:28:00,23.148,N,87.197,W
6/11/2006,6:30:00,23.152,N,87.204,W
6/11/2006,6:31:59,23.155,N,87.21,W
6/11/2006,6:34:00,23.159,N,87.217,W
6/11/2006,6:36:00,23.162,N,87.224,W
6/11/2006,6:37:59,23.165,N,87.23,W
6/11/2006,6:39:59,23.169,N,87.237,W
6/11/2006,6:42:00,23.172,N,87.244,W
6/11/2006,6:44:00,23.176,N,87.25,W
6/11/2006,6:45:59,23.179,N,87.257,W
6/11/2006,6:47:59,23.183,N,87.264,W
6/11/2006,6:50:00,23.186,N,87.27,W
6/11/2006,6:52:00,23.189,N,87.277,W
6/11/2006,6:53:59,23.193,N,87.283,W
6/11/2006,6:55:59,23.196,N,87.29,W
6/11/2006,6:58:00,23.199,N,87.296,W
6/11/2006,7:00:00,23.203,N,87.302,W
6/11/2006,7:01:59,23.206,N,87.309,W
6/11/2006,7:04:00,23.21,N,87.315,W
6/11/2006,7:06:00,23.213,N,87.322,W
6/11/2006,7:07:59,23.216,N,87.328,W
6/11/2006,7:09:59,23.22,N,87.334,W
6/11/2006,7:12:00,23.223,N,87.34,W
6/11/2006,7:14:00,23.226,N,87.347,W
6/11/2006,7:15:59,23.23,N,87.353,W
6/11/2006,7:17:59,23.233,N,87.359,W
6/11/2006,7:20:00,23.236,N,87.365,W
6/11/2006,7:22:00,23.24,N,87.371,W
6/11/2006,7:23:59,23.243,N,87.377,W
6/11/2006,7:25:59,23.246,N,87.384,W
6/11/2006,7:28:00,23.25,N,87.39,W
6/11/2006,7:30:00,23.253,N,87.396,W
6/11/2006,7:31:59,23.256,N,87.402,W
6/11/2006,7:34:00,23.26,N,87.407,W
6/11/2006,7:36:00,23.263,N,87.413,W
6/11/2006,7:37:59,23.266,N,87.419,W
6/11/2006,7:39:59,23.269,N,87.425,W
6/11/2006,7:42:00,23.273,N,87.431,W
6/11/2006,7:44:00,23.276,N,87.437,W
6/11/2006,7:45:59,23.279,N,87.442,W
6/11/2006,7:47:59,23.282,N,87.448,W
6/11/2006,7:50:00,23.286,N,87.454,W
6/11/2006,7:52:00,23.289,N,87.459,W
6/11/2006,7:53:59,23.292,N,87.465,W
6/11/2006,7:55:59,23.295,N,87.471,W
6/11/2006,7:58:00,23.299,N,87.476,W
6/11/2006,8:00:00,23.302,N,87.482,W
6/11/2006,8:01:59,23.305,N,87.487,W
6/11/2006,8:03:59,23.308,N,87.492,W
6/11/2006,8:05:59,23.311,N,87.498,W
6/11/2006,8:08:00,23.315,N,87.503,W
6/11/2006,8:10:00,23.318,N,87.508,W
6/11/2006,8:12:00,23.321,N,87.514,W
6/11/2006,8:14:00,23.324,N,87.519,W
6/11/2006,8:15:59,23.327,N,87.524,W
6/11/2006,8:17:59,23.33,N,87.529,W
6/11/2006,8:19:59,23.334,N,87.534,W
6/11/2006,8:21:59,23.337,N,87.539,W
6/11/2006,8:24:00,23.34,N,87.544,W
6/11/2006,8:26:00,23.343,N,87.549,W
6/11/2006,8:28:00,23.346,N,87.554,W
6/11/2006,8:30:00,23.349,N,87.559,W
6/11/2006,8:31:59,23.352,N,87.564,W
6/11/2006,8:33:59,23.355,N,87.569,W
6/11/2006,8:35:59,23.358,N,87.574,W
6/11/2006,8:38:00,23.361,N,87.578,W
6/11/2006,8:40:00,23.365,N,87.583,W
6/11/2006,8:42:00,23.368,N,87.588,W
6/11/2006,8:44:00,23.371,N,87.592,W
6/11/2006,8:45:59,23.374,N,87.597,W
6/11/2006,8:47:59,23.377,N,87.602,W
6/11/2006,8:49:59,23.38,N,87.606,W
6/11/2006,8:51:59,23.383,N,87.611,W
6/11/2006,8:54:00,23.386,N,87.615,W
6/11/2006,8:56:00,23.389,N,87.619,W
6/11/2006,8:58:00,23.392,N,87.624,W
6/11/2006,9:00:00,23.395,N,87.628,W
6/11/2006,9:01:59,23.398,N,87.632,W
6/11/2006,9:03:59,23.401,N,87.637,W
6/11/2006,9:05:59,23.404,N,87.641,W
6/11/2006,9:08:00,23.407,N,87.645,W
6/11/2006,9:10:00,23.41,N,87.649,W
6/11/2006,9:12:00,23.413,N,87.653,W
6/11/2006,9:14:00,23.416,N,87.658,W
6/11/2006,9:15:59,23.419,N,87.662,W
6/11/2006,9:17:59,23.421,N,87.666,W
6/11/2006,9:19:59,23.424,N,87.67,W
6/11/2006,9:21:59,23.427,N,87.674,W
6/11/2006,9:24:00,23.43,N,87.677,W
6/11/2006,9:26:00,23.433,N,87.681,W
6/11/2006,9:28:00,23.436,N,87.685,W
6/11/2006,9:30:00,23.439,N,87.689,W
6/11/2006,9:31:59,23.442,N,87.693,W
6/11/2006,9:33:59,23.445,N,87.697,W
6/11/2006,9:35:59,23.448,N,87.7,W
6/11/2006,9:38:00,23.45,N,87.704,W
6/11/2006,9:40:00,23.453,N,87.708,W
6/11/2006,9:42:00,23.456,N,87.711,W
6/11/2006,9:44:00,23.459,N,87.715,W
6/11/2006,9:45:59,23.462,N,87.718,W
6/11/2006,9:47:59,23.465,N,87.722,W
6/11/2006,9:49:59,23.468,N,87.725,W
6/11/2006,9:51:59,23.47,N,87.729,W
6/11/2006,9:54:00,23.473,N,87.732,W
6/11/2006,9:56:00,23.476,N,87.736,W
6/11/2006,9:58:00,23.479,N,87.739,W
6/11/2006,10:00:00,23.482,N,87.743,W
6/11/2006,10:01:59,23.484,N,87.746,W
6/11/2006,10:03:59,23.487,N,87.749,W
6/11/2006,10:05:59,23.49,N,87.753,W
6/11/2006,10:08:00,23.493,N,87.756,W
6/11/2006,10:10:00,23.496,N,87.759,W
6/11/2006,10:12:00,23.498,N,87.762,W
6/11/2006,10:14:00,23.501,N,87.765,W
6/11/2006,10:15:59,23.504,N,87.769,W
6/11/2006,10:17:59,23.507,N,87.772,W
6/11/2006,10:19:59,23.51,N,87.775,W
6/11/2006,10:21:59,23.512,N,87.778,W
6/11/2006,10:24:00,23.515,N,87.781,W
6/11/2006,10:26:00,23.518,N,87.784,W
6/11/2006,10:28:00,23.52,N,87.787,W
6/11/2006,10:30:00,23.523,N,87.79,W
6/11/2006,10:31:59,23.526,N,87.793,W
6/11/2006,10:33:59,23.529,N,87.796,W
6/11/2006,10:35:59,23.531,N,87.799,W
6/11/2006,10:38:00,23.534,N,87.801,W
6/11/2006,10:40:00,23.537,N,87.804,W
6/11/2006,10:42:00,23.54,N,87.807,W
6/11/2006,10:44:00,23.542,N,87.81,W
6/11/2006,10:45:59,23.545,N,87.813,W
6/11/2006,10:47:59,23.548,N,87.815,W
6/11/2006,10:49:59,23.55,N,87.818,W
6/11/2006,10:51:59,23.553,N,87.821,W
6/11/2006,10:54:00,23.556,N,87.824,W
6/11/2006,10:56:00,23.558,N,87.826,W
6/11/2006,10:58:00,23.561,N,87.829,W
6/11/2006,11:00:00,23.564,N,87.831,W
6/11/2006,11:01:59,23.566,N,87.834,W
6/11/2006,11:03:59,23.569,N,87.837,W
6/11/2006,11:05:59,23.572,N,87.839,W
6/11/2006,11:08:00,23.574,N,87.842,W
6/11/2006,11:10:00,23.577,N,87.844,W
6/11/2006,11:12:00,23.58,N,87.847,W
6/11/2006,11:14:00,23.582,N,87.849,W
6/11/2006,11:15:59,23.585,N,87.852,W
6/11/2006,11:17:59,23.588,N,87.854,W
6/11/2006,11:19:59,23.59,N,87.857,W
6/11/2006,11:21:59,23.593,N,87.859,W
6/11/2006,11:24:00,23.595,N,87.861,W
6/11/2006,11:26:00,23.598,N,87.864,W
6/11/2006,11:28:00,23.601,N,87.866,W
6/11/2006,11:30:00,23.603,N,87.868,W
6/11/2006,11:31:59,23.606,N,87.871,W
6/11/2006,11:33:59,23.609,N,87.873,W
6/11/2006,11:35:59,23.611,N,87.875,W
6/11/2006,11:37:23,23.613,N,87.877,W
6/11/2006,11:39:23,23.615,N,87.881,W
6/11/2006,11:41:23,23.618,N,87.885,W
6/11/2006,11:43:23,23.62,N,87.888,W
6/11/2006,11:45:24,23.622,N,87.892,W
6/11/2006,11:47:24,23.624,N,87.896,W
6/11/2006,11:49:24,23.627,N,87.9,W
6/11/2006,11:51:23,23.629,N,87.903,W
6/11/2006,11:53:23,23.631,N,87.907,W
6/11/2006,11:55:23,23.633,N,87.91,W
6/11/2006,11:57:23,23.636,N,87.914,W
6/11/2006,11:59:24,23.638,N,87.917,W
6/11/2006,12:01:24,23.64,N,87.92,W
6/11/2006,12:03:24,23.643,N,87.924,W
6/11/2006,12:05:24,23.645,N,87.927,W
6/11/2006,12:07:23,23.647,N,87.93,W
6/11/2006,12:09:23,23.649,N,87.933,W
6/11/2006,12:11:23,23.652,N,87.936,W
6/11/2006,12:13:23,23.654,N,87.939,W
6/11/2006,12:15:24,23.656,N,87.942,W
6/11/2006,12:17:24,23.659,N,87.945,W
6/11/2006,12:19:24,23.661,N,87.948,W
6/11/2006,12:21:23,23.664,N,87.951,W
6/11/2006,12:23:23,23.666,N,87.953,W
6/11/2006,12:25:23,23.668,N,87.956,W
6/11/2006,12:27:23,23.671,N,87.959,W
6/11/2006,12:29:24,23.673,N,87.961,W
6/11/2006,12:31:24,23.676,N,87.964,W
6/11/2006,12:33:24,23.678,N,87.966,W
6/11/2006,12:35:24,23.68,N,87.968,W
6/11/2006,12:37:23,23.683,N,87.971,W
6/11/2006,12:39:23,23.685,N,87.973,W
6/11/2006,12:41:23,23.688,N,87.975,W
6/11/2006,12:43:23,23.69,N,87.977,W
6/11/2006,12:45:24,23.693,N,87.979,W
6/11/2006,12:47:24,23.695,N,87.981,W
6/11/2006,12:49:24,23.698,N,87.983,W
6/11/2006,12:51:23,23.7,N,87.985,W
6/11/2006,12:53:23,23.703,N,87.986,W
6/11/2006,12:55:23,23.705,N,87.988,W
6/11/2006,12:57:23,23.708,N,87.989,W
6/11/2006,12:59:24,23.711,N,87.991,W
6/11/2006,13:01:24,23.713,N,87.992,W
6/11/2006,13:03:24,23.716,N,87.994,W
6/11/2006,13:05:24,23.718,N,87.995,W
6/11/2006,13:07:23,23.721,N,87.996,W
6/11/2006,13:09:23,23.724,N,87.997,W
6/11/2006,13:11:23,23.726,N,87.998,W
6/11/2006,13:13:23,23.729,N,87.999,W
6/11/2006,13:15:24,23.732,N,88,W
6/11/2006,13:17:24,23.735,N,88,W
6/11/2006,13:19:24,23.737,N,88.001,W
6/11/2006,13:21:23,23.74,N,88.002,W
6/11/2006,13:23:23,23.743,N,88.002,W
6/11/2006,13:25:23,23.746,N,88.003,W
6/11/2006,13:27:23,23.749,N,88.003,W
6/11/2006,13:29:24,23.751,N,88.003,W
6/11/2006,13:31:24,23.754,N,88.003,W
6/11/2006,13:33:24,23.757,N,88.003,W
6/11/2006,13:35:24,23.76,N,88.003,W
6/11/2006,13:37:23,23.763,N,88.003,W
6/11/2006,13:39:23,23.766,N,88.003,W
6/11/2006,13:41:23,23.769,N,88.002,W
6/11/2006,13:43:23,23.772,N,88.002,W
6/11/2006,13:45:24,23.775,N,88.001,W
6/11/2006,13:46:41,23.777,N,88.001,W
6/11/2006,13:48:41,23.78,N,88.002,W
6/11/2006,13:50:41,23.783,N,88.002,W
6/11/2006,13:52:41,23.786,N,88.002,W
6/11/2006,13:54:40,23.788,N,88.003,W
6/11/2006,13:56:40,23.791,N,88.003,W
6/11/2006,13:58:40,23.794,N,88.003,W
6/11/2006,14:00:41,23.797,N,88.003,W
6/11/2006,14:02:41,23.8,N,88.004,W
6/11/2006,14:04:41,23.803,N,88.004,W
6/11/2006,14:06:41,23.806,N,88.004,W
6/11/2006,14:08:40,23.809,N,88.003,W
6/11/2006,14:10:40,23.812,N,88.003,W
6/11/2006,14:12:40,23.815,N,88.003,W
6/11/2006,14:14:40,23.818,N,88.003,W
6/11/2006,14:16:41,23.821,N,88.002,W
6/11/2006,14:18:41,23.824,N,88.002,W
6/11/2006,14:20:41,23.827,N,88.001,W
6/11/2006,14:22:41,23.83,N,88,W
6/11/2006,14:24:40,23.833,N,88,W
6/11/2006,14:26:40,23.836,N,87.999,W
6/11/2006,14:28:40,23.839,N,87.998,W
6/11/2006,14:30:41,23.843,N,87.997,W
6/11/2006,14:32:41,23.846,N,87.996,W
6/11/2006,14:34:41,23.849,N,87.995,W
6/11/2006,14:36:41,23.852,N,87.994,W
6/11/2006,14:38:40,23.855,N,87.992,W
6/11/2006,14:40:40,23.859,N,87.991,W
6/11/2006,14:42:40,23.862,N,87.989,W
6/11/2006,14:44:40,23.865,N,87.988,W
6/11/2006,14:46:41,23.868,N,87.986,W
6/11/2006,14:48:41,23.872,N,87.984,W
6/11/2006,14:50:41,23.875,N,87.982,W
6/11/2006,14:52:41,23.878,N,87.981,W
6/11/2006,14:54:40,23.882,N,87.978,W
6/11/2006,14:56:40,23.885,N,87.976,W
6/11/2006,14:58:40,23.889,N,87.974,W
6/11/2006,15:00:41,23.892,N,87.972,W
6/11/2006,15:02:41,23.896,N,87.969,W
6/11/2006,15:04:41,23.899,N,87.967,W
6/11/2006,15:06:41,23.903,N,87.964,W
6/11/2006,15:08:40,23.906,N,87.962,W
6/11/2006,15:10:40,23.91,N,87.959,W
6/11/2006,15:12:40,23.913,N,87.956,W
6/11/2006,15:14:40,23.917,N,87.953,W
6/11/2006,15:16:41,23.92,N,87.95,W
6/11/2006,15:18:41,23.924,N,87.946,W
6/11/2006,15:20:41,23.928,N,87.943,W
6/11/2006,15:22:41,23.931,N,87.94,W
6/11/2006,15:24:40,23.935,N,87.936,W
6/11/2006,15:26:40,23.939,N,87.932,W
6/11/2006,15:28:40,23.943,N,87.929,W
6/11/2006,15:30:41,23.946,N,87.925,W
6/11/2006,15:32:41,23.95,N,87.921,W
6/11/2006,15:34:41,23.954,N,87.916,W
6/11/2006,15:36:41,23.958,N,87.912,W
6/11/2006,15:38:40,23.962,N,87.908,W
6/11/2006,15:40:40,23.965,N,87.903,W
6/11/2006,15:42:40,23.969,N,87.899,W
6/11/2006,15:44:40,23.973,N,87.894,W
6/11/2006,15:46:41,23.977,N,87.889,W
6/11/2006,15:48:41,23.981,N,87.885,W
6/11/2006,15:50:41,23.985,N,87.88,W
6/11/2006,15:52:41,23.989,N,87.875,W
6/11/2006,15:54:40,23.993,N,87.869,W
6/11/2006,15:56:40,23.997,N,87.864,W
6/11/2006,15:58:40,24.001,N,87.859,W
6/11/2006,16:00:41,24.006,N,87.853,W
6/11/2006,16:02:41,24.01,N,87.848,W
6/11/2006,16:04:41,24.014,N,87.842,W
6/11/2006,16:06:41,24.018,N,87.837,W
6/11/2006,16:08:40,24.022,N,87.831,W
6/11/2006,16:10:40,24.026,N,87.825,W
6/11/2006,16:12:40,24.031,N,87.819,W
6/11/2006,16:14:40,24.035,N,87.813,W
6/11/2006,16:16:41,24.039,N,87.807,W
6/11/2006,16:18:41,24.043,N,87.801,W
6/11/2006,16:20:41,24.048,N,87.795,W
6/11/2006,16:22:41,24.052,N,87.789,W
6/11/2006,16:24:40,24.056,N,87.783,W
6/11/2006,16:26:40,24.061,N,87.776,W
6/11/2006,16:28:40,24.065,N,87.77,W
6/11/2006,16:30:41,24.069,N,87.764,W
6/11/2006,16:32:41,24.074,N,87.757,W
6/11/2006,16:34:41,24.078,N,87.751,W
6/11/2006,16:36:41,24.082,N,87.744,W
6/11/2006,16:38:40,24.087,N,87.737,W
6/11/2006,16:40:40,24.091,N,87.731,W
6/11/2006,16:42:40,24.096,N,87.724,W
6/11/2006,16:44:40,24.1,N,87.717,W
6/11/2006,16:46:41,24.105,N,87.71,W
6/11/2006,16:48:41,24.109,N,87.704,W
6/11/2006,16:50:41,24.114,N,87.697,W
6/11/2006,16:52:41,24.118,N,87.69,W
6/11/2006,16:54:40,24.122,N,87.683,W
6/11/2006,16:56:40,24.127,N,87.676,W
6/11/2006,16:58:40,24.132,N,87.669,W
6/11/2006,17:00:41,24.136,N,87.662,W
6/11/2006,17:02:41,24.141,N,87.655,W
6/11/2006,17:04:41,24.145,N,87.648,W
6/11/2006,17:06:41,24.15,N,87.641,W
6/11/2006,17:08:40,24.154,N,87.634,W
6/11/2006,17:10:40,24.159,N,87.627,W
6/11/2006,17:12:40,24.163,N,87.62,W
6/11/2006,17:14:40,24.168,N,87.613,W
6/11/2006,17:16:41,24.173,N,87.606,W
6/11/2006,17:18:41,24.177,N,87.599,W
6/11/2006,17:20:41,24.182,N,87.592,W
6/11/2006,17:22:41,24.186,N,87.585,W
6/11/2006,17:23:47,24.189,N,87.581,W
6/11/2006,17:25:46,24.192,N,87.58,W
6/11/2006,17:27:46,24.196,N,87.579,W
6/11/2006,17:29:46,24.199,N,87.579,W
6/11/2006,17:31:47,24.202,N,87.578,W
6/11/2006,17:33:47,24.206,N,87.578,W
6/11/2006,17:35:47,24.209,N,87.577,W
6/11/2006,17:37:47,24.212,N,87.577,W
6/11/2006,17:39:46,24.215,N,87.577,W
6/11/2006,17:41:46,24.219,N,87.576,W
6/11/2006,17:43:46,24.222,N,87.576,W
6/11/2006,17:45:46,24.225,N,87.576,W
6/11/2006,17:47:47,24.228,N,87.576,W
6/11/2006,17:49:47,24.231,N,87.576,W
6/11/2006,17:51:47,24.235,N,87.577,W
6/11/2006,17:53:47,24.238,N,87.577,W
6/11/2006,17:55:46,24.241,N,87.578,W
6/11/2006,17:57:46,24.244,N,87.578,W
6/11/2006,17:59:46,24.247,N,87.579,W
6/11/2006,18:01:47,24.25,N,87.579,W
6/11/2006,18:03:47,24.253,N,87.58,W
6/11/2006,18:05:47,24.256,N,87.581,W
6/11/2006,18:07:47,24.26,N,87.582,W
6/11/2006,18:09:46,24.263,N,87.583,W
6/11/2006,18:11:46,24.266,N,87.584,W
6/11/2006,18:13:46,24.269,N,87.585,W
6/11/2006,18:15:46,24.272,N,87.586,W
6/11/2006,18:17:47,24.275,N,87.587,W
6/11/2006,18:19:47,24.278,N,87.589,W
6/11/2006,18:21:47,24.281,N,87.59,W
6/11/2006,18:23:47,24.284,N,87.591,W
6/11/2006,18:25:46,24.287,N,87.593,W
6/11/2006,18:27:46,24.29,N,87.594,W
6/11/2006,18:29:46,24.293,N,87.596,W
6/11/2006,18:31:47,24.296,N,87.598,W
6/11/2006,18:33:47,24.299,N,87.599,W
6/11/2006,18:35:47,24.302,N,87.601,W
6/11/2006,18:37:47,24.305,N,87.603,W
6/11/2006,18:39:46,24.308,N,87.605,W
6/11/2006,18:41:46,24.311,N,87.607,W
6/11/2006,18:43:46,24.314,N,87.609,W
6/11/2006,18:45:46,24.317,N,87.611,W
6/11/2006,18:47:47,24.32,N,87.613,W
6/11/2006,18:49:47,24.323,N,87.615,W
6/11/2006,18:51:47,24.326,N,87.617,W
6/11/2006,18:53:47,24.329,N,87.619,W
6/11/2006,18:55:46,24.332,N,87.621,W
6/11/2006,18:57:46,24.335,N,87.624,W
6/11/2006,18:59:46,24.338,N,87.626,W
